Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,2159.455782312925,2159.455782312925,0,0,.,x,x,.
B4,2159.455782312925,2577.4149659863947,417.95918367346985,0.25,4/4,x,1,1,0
D5,2577.4149659863947,2879.2743764172333,301.8594104308386,0.25,4/4,x,1,1,0
F♯5,2879.2743764172333,5944.308390022676,3065.0340136054424,1.5,4/4,x,1,1,0
A4,5944.308390022676,6315.827664399093,371.51927437641734,0.25,4/4,x,1,1,0
C♯5,6315.827664399093,6664.126984126984,348.2993197278911,0.25,4/4,x,1,1,0
F♯5,6664.126984126984,9543.401360544218,2879.2743764172337,1.5,4/4,x,1,1,0
G4,9543.401360544218,10332.879818594105,789.4784580498872,0.25,4/4,x,1,2,0
B4,10332.879818594105,11075.918367346938,743.0385487528329,0.25,4/4,x,1,2,0
E5,11075.918367346938,12608.43537414966,1532.5170068027219,1.0,4/4,x,1,2,0
E♯5,12608.43537414966,13537.233560090703,928.7981859410429,0.25,4/4,x,1,2,0
F♯5,13537.233560090703,14210.612244897959,673.3786848072559,0.25,4/4,x,1,2,0
F♯4,14210.612244897959,17856.145124716553,3645.5328798185947,1.0,4/4,x,1,2,0
0,17856.145124716553,19667.301587301587,1811.1564625850333,1.0,4/4,.,1,2,0
0,19667.301587301587,19690.52154195011,23.219954648524435,0,0,.,x,x,.
0,19690.52154195011,19713.74149659864,23.219954648528073,0.25,4/4,.,2,3,0
D5,19713.74149659864,19783.40136054422,69.65986394558058,0.125,4/4,u,2,3,0
C♯5,19783.40136054422,19876.28117913832,92.87981859410138,0.125,4/4,x,2,3,0
D5,19876.28117913832,20131.700680272108,255.41950113378698,0.25,4/4,u,2,3,0
B4,20131.700680272108,20363.90022675737,232.19954648526254,0.25,4/4,b,2,3,0
G5,20363.90022675737,20596.099773242633,232.19954648526254,0.25,4/4,u,2,3,0
B4,20596.099773242633,20805.079365079364,208.97959183673083,0.25,4/4,b,2,3,0
C♯5,20805.079365079364,21037.278911564626,232.19954648526254,0.25,4/4,b,2,3,0
G5,21037.278911564626,21292.698412698413,255.41950113378698,0.25,4/4,u,2,3,0
D5,21292.698412698413,21571.337868480725,278.6394557823114,0.25,4/4,b,2,3,0
F♯5,21571.337868480725,21664.21768707483,92.87981859410502,0.125,4/4,u,2,3,0
E5,21664.21768707483,21687.437641723358,23.219954648528073,0.125,4/4,x,2,3,0
F♯5,21687.437641723358,21989.297052154197,301.8594104308395,0.25,4/4,u,2,3,0
D5,21989.297052154197,22198.27664399093,208.97959183673083,0.25,4/4,b,2,3,0
A5,22198.27664399093,22430.47619047619,232.19954648526254,0.25,4/4,u,2,3,0
C♯5,22430.47619047619,22848.43537414966,417.95918367346894,0.25,4/4,b,2,3,0
D♯5,22848.43537414966,22871.655328798188,23.219954648528073,0.25,4/4,b,2,3,0
A5,22871.655328798188,23405.714285714286,534.0589569160984,0.25,4/4,u,2,3,0
E5,23405.714285714286,23428.93424036281,23.219954648524435,0.25,4/4,b,2,4,0
G5,23428.93424036281,23521.814058956916,92.87981859410502,0.125,4/4,u,2,4,0
F♯5,23521.814058956916,23591.473922902496,69.65986394558058,0.125,4/4,x,2,4,0
G5,23591.473922902496,24055.873015873014,464.3990929705178,0.25,4/4,u,2,4,0
E5,24055.873015873014,24079.092970521542,23.219954648528073,0.25,4/4,b,2,4,0
A♯5,24079.092970521542,24311.2925170068,232.1995464852589,0.25,4/4,u,2,4,0
F♯5,24311.2925170068,24520.27210884354,208.9795918367381,0.25,4/4,b,2,4,0
C♯6,24520.27210884354,24938.231292517004,417.9591836734653,0.25,4/4,u,2,4,0
E5,24938.231292517004,24961.451247165536,23.21995464853171,0.25,4/4,b,2,4,0
D5,24961.451247165536,25193.65079365079,232.19954648525527,0.25,4/4,b,2,4,0
F♯5,25193.65079365079,25402.630385487526,208.97959183673447,0.25,4/4,u,2,4,0
B5,25402.630385487526,25634.82993197279,232.19954648526254,0.25,4/4,u,2,4,0
D5,25634.82993197279,25867.02947845805,232.19954648526254,0.25,4/4,b,2,4,0
E5,25867.02947845805,26076.009070294785,208.97959183673447,0.25,4/4,b,2,4,0
C♯6,26076.009070294785,26308.208616780044,232.1995464852589,0.25,4/4,u,2,4,0
F♯5,26308.208616780044,26517.18820861678,208.97959183673447,0.25,4/4,b,2,4,0
A♯5,26517.18820861678,26772.607709750566,255.41950113378698,0.25,4/4,u,2,4,0
B4,26772.607709750566,27051.247165532877,278.6394557823114,0.25,4/4,b,2,5,0
C♯5,27051.247165532877,27260.226757369615,208.9795918367381,0.25,4/4,x,2,5,0
D5,27260.226757369615,27515.646258503402,255.41950113378698,0.25,4/4,u,2,5,0
A4,27515.646258503402,27771.06575963719,255.41950113378698,0.25,4/4,b,2,5,0
G♯4,27771.06575963719,28026.485260770976,255.41950113378698,0.25,4/4,b,2,5,0
D5,28026.485260770976,28235.46485260771,208.97959183673447,0.25,4/4,u,2,5,0
F♯4,28235.46485260771,28467.66439909297,232.1995464852589,0.25,4/4,b,2,5,0
D5,28467.66439909297,28699.86394557823,232.1995464852589,0.25,4/4,u,2,5,0
E♯4,28699.86394557823,29048.163265306124,348.29931972789564,0.25,4/4,b,2,5,0
C♯5,29048.163265306124,29280.362811791383,232.1995464852589,0.25,4/4,u,2,5,0
B♯4,29280.362811791383,29512.562358276642,232.1995464852589,0.25,4/4,x,2,5,0
C♯5,29512.562358276642,29767.98185941043,255.41950113378698,0.25,4/4,u,2,5,0
G♯5,29767.98185941043,30000.18140589569,232.19954648526254,0.25,4/4,u,2,5,0
C♯5,30000.18140589569,30232.380952380954,232.19954648526254,0.25,4/4,b,2,5,0
B5,30232.380952380954,30441.36054421769,208.97959183673447,0.25,4/4,u,2,5,0
C♯5,30441.36054421769,30836.09977324263,394.73922902494087,0.25,4/4,b,2,5,0
0,30836.09977324263,31346.938775510203,510.83900226757396,0.25,4/4,.,2,6,0
A4,31346.938775510203,31439.81859410431,92.87981859410502,0.125,4/4,u,2,6,0
G♯4,31439.81859410431,31532.698412698413,92.87981859410502,0.125,4/4,x,2,6,0
A4,31532.698412698413,31741.678004535144,208.97959183673083,0.25,4/4,u,2,6,0
F♯4,31741.678004535144,31997.09750566893,255.41950113378698,0.25,4/4,b,2,6,0
D5,31997.09750566893,32252.51700680272,255.41950113378698,0.25,4/4,u,2,6,0
F♯4,32252.51700680272,32461.496598639456,208.9795918367381,0.25,4/4,b,2,6,0
G♯4,32461.496598639456,32693.69614512472,232.19954648526254,0.25,4/4,b,2,6,0
D5,32693.69614512472,32925.89569160998,232.1995464852589,0.25,4/4,u,2,6,0
A4,32925.89569160998,33204.53514739229,278.63945578231505,0.25,4/4,b,2,6,0
C♯5,33204.53514739229,33320.634920634926,116.09977324263309,0.125,4/4,u,2,6,0
B4,33320.634920634926,33390.294784580496,69.65986394556967,0.125,4/4,x,2,6,0
C♯5,33390.294784580496,33622.49433106576,232.19954648526618,0.25,4/4,u,2,6,0
A4,33622.49433106576,33831.4739229025,208.9795918367381,0.25,4/4,b,2,6,0
E5,33831.4739229025,34063.67346938776,232.1995464852589,0.25,4/4,u,2,6,0
G♯4,34063.67346938776,34249.43310657596,185.75963718820276,0.25,4/4,b,2,6,0
A♯4,34249.43310657596,34620.95238095238,371.51927437642007,0.25,4/4,b,2,6,0
E5,34620.95238095238,34737.052154195015,116.09977324263309,0.25,4/4,u,2,6,0
B4,34737.052154195015,35015.69160997732,278.6394557823078,0.25,4/4,b,2,7,0
D5,35015.69160997732,35131.791383219956,116.09977324263309,0.125,4/4,u,2,7,0
C♯5,35131.791383219956,35224.67120181406,92.87981859410502,0.125,4/4,x,2,7,0
D5,35224.67120181406,35480.09070294785,255.41950113378698,0.25,4/4,u,2,7,0
B4,35480.09070294785,35689.07029478458,208.97959183673083,0.25,4/4,b,2,7,0
E♯5,35689.07029478458,35921.26984126984,232.1995464852589,0.25,4/4,u,2,7,0
C♯5,35921.26984126984,36199.90929705215,278.63945578231505,0.25,4/4,b,2,7,0
G♯5,36199.90929705215,36362.44897959184,162.53968253968924,0.25,4/4,u,2,7,0
B4,36362.44897959184,36594.64852607709,232.19954648525163,0.25,4/4,b,2,7,0
A4,36594.64852607709,36826.84807256236,232.19954648526618,0.25,4/4,b,2,7,0
C♯5,36826.84807256236,37059.04761904762,232.1995464852589,0.25,4/4,u,2,7,0
F♯5,37059.04761904762,37268.02721088436,208.9795918367381,0.25,4/4,u,2,7,0
A4,37268.02721088436,37500.226757369615,232.1995464852589,0.25,4/4,b,2,7,0
B4,37500.226757369615,37755.6462585034,255.41950113378698,0.25,4/4,b,2,7,0
G♯5,37755.6462585034,37964.62585034013,208.97959183673083,0.25,4/4,u,2,7,0
C♯5,37964.62585034013,38173.60544217687,208.9795918367381,0.25,4/4,b,2,7,0
E♯5,38173.60544217687,38405.80498866213,232.1995464852589,0.25,4/4,u,2,7,0
F♯4,38405.80498866213,38684.444444444445,278.63945578231505,0.25,4/4,x,2,8,0
A4,38684.444444444445,38870.20408163265,185.75963718820276,0.25,4/4,x,2,8,0
C♯5,38870.20408163265,39102.403628117914,232.19954648526618,0.25,4/4,x,2,8,0
F♯5,39102.403628117914,39288.163265306124,185.75963718821004,0.25,4/4,x,2,8,0
0,39288.163265306124,39752.56235827664,464.3990929705178,0.25,4/4,.,2,8,0
A5,39752.56235827664,39938.32199546485,185.75963718821004,0.25,4/4,u,2,8,0
C♯5,39938.32199546485,40333.06122448979,394.73922902494087,0.25,4/4,b,2,8,0
E5,40333.06122448979,40379.50113378685,46.43990929705615,0.25,4/4,x,2,8,0
D♯5,40379.50113378685,40634.920634920636,255.41950113378698,0.25,4/4,b,2,8,0
F♯5,40634.920634920636,40843.90022675737,208.97959183673083,0.25,4/4,u,2,8,0
B4,40843.90022675737,41076.09977324263,232.19954648526618,0.25,4/4,b,2,8,0
B5,41076.09977324263,41285.079365079364,208.97959183673083,0.25,4/4,u,2,8,0
C♯5,41285.079365079364,41494.0589569161,208.9795918367381,0.25,4/4,b,2,8,0
A5,41494.0589569161,41703.03854875283,208.97959183673083,0.25,4/4,u,2,8,0
D♯5,41703.03854875283,41912.018140589564,208.97959183673083,0.25,4/4,b,2,8,0
