Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,3250.7936507936506,3250.7936507936506,0,0,.,x,x,.
A4,3250.7936507936506,5131.609977324263,1880.8163265306125,1.25,4/4,x,1,1,0
B4,5131.609977324263,5410.249433106575,278.6394557823123,0.25,4/4,x,1,1,0
A4,5410.249433106575,5665.668934240362,255.41950113378698,0.25,4/4,x,1,1,0
E4,5665.668934240362,5781.768707482994,116.09977324263127,0.25,4/4,x,1,1,0
A4,5781.768707482994,6106.8480725623585,325.07936507936483,0.25,4/4,x,1,1,0
C♯5,6106.8480725623585,6292.607709750567,185.75963718820822,0.25,4/4,x,1,1,0
A4,6292.607709750567,6385.487528344672,92.87981859410502,0.25,4/4,x,1,1,0
E4,6385.487528344672,6501.587301587301,116.09977324262945,0.25,4/4,x,1,1,0
A4,6501.587301587301,6733.786848072563,232.19954648526164,0.25,4/4,x,1,1,0
B4,6733.786848072563,6849.886621315192,116.09977324262945,0.25,4/4,x,1,1,0
A4,6849.886621315192,7012.426303854875,162.53968253968287,0.25,4/4,x,1,1,0
E4,7012.426303854875,7058.866213151928,46.43990929705251,0.25,4/4,x,1,1,0
A4,7058.866213151928,7198.185941043084,139.31972789115662,0.25,4/4,x,1,2,0
C♯5,7198.185941043084,7337.505668934241,139.31972789115662,0.25,4/4,x,1,2,0
A4,7337.505668934241,7430.385487528345,92.87981859410411,0.25,4/4,x,1,2,0
E4,7430.385487528345,7500.045351473923,69.65986394557785,0.25,4/4,x,1,2,0
A4,7500.045351473923,7709.024943310657,208.97959183673447,0.25,4/4,x,1,2,0
E5,7709.024943310657,7801.9047619047615,92.87981859410411,0.25,4/4,x,1,2,0
A4,7801.9047619047615,7918.004535147392,116.09977324263036,0.25,4/4,x,1,2,0
E4,7918.004535147392,8010.884353741498,92.87981859410593,0.25,4/4,x,1,2,0
A4,8010.884353741498,8359.183673469388,348.2993197278902,0.25,4/4,x,1,2,0
E5,8359.183673469388,8521.723356009072,162.53968253968378,0.25,4/4,x,1,2,0
F♯5,8521.723356009072,8730.702947845804,208.97959183673265,0.25,4/4,x,1,2,0
D5,8730.702947845804,8800.362811791383,69.65986394557876,0.25,4/4,x,1,2,0
E5,8800.362811791383,8893.242630385486,92.8798185941032,0.25,4/4,x,1,2,0
C♯5,8893.242630385486,9032.562358276644,139.31972789115753,0.25,4/4,x,1,2,0
D5,9032.562358276644,9125.442176870749,92.87981859410502,0.25,4/4,x,1,2,0
