Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,1904.0362811791383,1904.0362811791383,0,0,.,x,x,.
C5,1904.0362811791383,2089.795918367347,185.75963718820867,0.5,4/4,b,1,1,0
E5,2089.795918367347,2182.675736961451,92.87981859410411,0.5,4/4,u,1,2,0
C5,2182.675736961451,2298.7755102040815,116.09977324263036,0.5,4/4,b,1,2,0
F5,2298.7755102040815,2368.4353741496598,69.65986394557831,0.5,4/4,u,1,2,0
C5,2368.4353741496598,2484.53514739229,116.09977324263036,0.5,4/4,b,1,2,0
G5,2484.53514739229,2647.074829931973,162.53968253968287,0.5,4/4,u,1,2,0
C5,2647.074829931973,2809.614512471655,162.53968253968196,0.5,4/4,b,1,2,0
E5,2809.614512471655,2879.2743764172333,69.65986394557831,0.5,4/4,u,1,2,0
C5,2879.2743764172333,3018.5941043083903,139.31972789115707,0.5,4/4,b,1,2,0
F5,3018.5941043083903,3065.0340136054424,46.439909297052054,0.5,4/4,u,1,3,0
C5,3065.0340136054424,3181.1337868480723,116.09977324262991,0.5,4/4,b,1,3,0
G5,3181.1337868480723,3297.233560090703,116.09977324263082,0.5,4/4,u,1,3,0
C5,3297.233560090703,3413.3333333333335,116.09977324263036,0.5,4/4,b,1,3,0
A5,3413.3333333333335,3529.433106575964,116.09977324263036,0.5,4/4,u,1,3,0
C5,3529.433106575964,3622.312925170068,92.87981859410411,0.5,4/4,b,1,3,0
G5,3622.312925170068,3738.412698412699,116.09977324263082,0.5,4/4,u,1,3,0
C5,3738.412698412699,3854.5124716553287,116.09977324262991,0.5,4/4,b,1,3,0
A5,3854.5124716553287,3924.172335600907,69.65986394557831,0.5,4/4,u,1,4,0
C5,3924.172335600907,4040.272108843538,116.09977324263082,0.5,4/4,b,1,4,0
B5,4040.272108843538,4179.591836734694,139.31972789115616,0.5,4/4,u,1,4,0
C5,4179.591836734694,4318.91156462585,139.3197278911557,0.5,4/4,b,1,4,0
C6,4318.91156462585,4435.011337868481,116.09977324263127,0.5,4/4,u,1,4,0
C5,4435.011337868481,4643.990929705215,208.97959183673447,0.5,4/4,x,1,4,0
E5,4643.990929705215,4690.430839002268,46.43990929705251,0.5,4/4,x,1,4,0
G5,4690.430839002268,4783.310657596372,92.87981859410411,0.5,4/4,x,1,4,0
C6,4783.310657596372,4899.410430839002,116.09977324263036,0.5,4/4,x,1,5,0
C5,4899.410430839002,5108.390022675737,208.97959183673447,0.5,4/4,x,1,5,0
E5,5108.390022675737,5131.609977324263,23.219954648526254,0.5,4/4,x,1,5,0
G5,5131.609977324263,5247.7097505668935,116.09977324263036,0.5,4/4,x,1,5,0
C6,5247.7097505668935,6594.467120181406,1346.7573696145128,1.0,4/4,x,1,5,0
0,6594.467120181406,7639.3650793650795,1044.8979591836733,1.0,4/4,.,1,5,0
0,7639.3650793650795,7662.585034013605,23.219954648525345,0,0,.,x,x,.
C5,7662.585034013605,7941.224489795919,278.63945578231414,0.0,3/2,x,2,6,0
E5,7941.224489795919,8126.984126984126,185.7596371882073,0.0,3/2,x,2,6,0
G5,8126.984126984126,10007.80045351474,1880.816326530613,3.0,3/2,x,2,6,0
A5,10007.80045351474,10240.0,232.19954648526073,1.0,3/2,x,2,6,0
F5,10240.0,11238.45804988662,998.4580498866198,2.0,3/2,x,2,6,0
G4,11238.45804988662,11470.657596371882,232.19954648526254,0.0,3/2,x,2,7,0
C5,11470.657596371882,11633.197278911564,162.53968253968196,0.0,3/2,x,2,7,0
E5,11633.197278911564,13537.233560090703,1904.0362811791383,3.0,3/2,x,2,7,0
F5,13537.233560090703,13560.453514739229,23.219954648526254,1.0,3/2,x,2,7,0
D5,13560.453514739229,14698.231292517006,1137.7777777777774,2.0,3/2,x,2,7,0
E4,14698.231292517006,14953.650793650795,255.4195011337888,0.0,3/2,x,2,8,0
G4,14953.650793650795,15139.410430839001,185.7596371882064,0.0,3/2,x,2,8,0
C5,15139.410430839001,16834.467120181405,1695.0566893424038,3.0,3/2,x,2,8,0
E5,16834.467120181405,17089.886621315192,255.41950113378698,1.0,3/2,x,2,8,0
D5,17089.886621315192,17182.766439909297,92.87981859410502,2.0,3/2,x,2,8,0
E5,17182.766439909297,17322.086167800455,139.31972789115753,1.5,3/2,x,2,9,0
D5,17322.086167800455,18738.503401360544,1416.4172335600888,0.25,3/2,x,2,9,0
E5,18738.503401360544,19481.541950113377,743.0385487528329,0.25,3/2,x,2,9,0
D5,19481.541950113377,21803.537414965987,2321.995464852611,2.0,3/2,x,2,9,0
0,21803.537414965987,23382.49433106576,1578.9569160997744,0,0,.,x,x,.
0,23382.49433106576,23405.714285714286,23.219954648524435,0.5,4/4,.,3,10,0
G4,23405.714285714286,23568.25396825397,162.53968253968196,0.5,4/4,x,3,10,0
B4,23568.25396825397,23684.353741496598,116.09977324262945,0.5,4/4,x,3,11,0
G4,23684.353741496598,23777.233560090703,92.87981859410502,0.5,4/4,x,3,11,0
C5,23777.233560090703,23870.113378684808,92.87981859410502,0.5,4/4,x,3,11,0
G4,23870.113378684808,24009.433106575965,139.31972789115753,0.5,4/4,x,3,11,0
D5,24009.433106575965,24125.532879818595,116.09977324262945,0.5,4/4,x,3,11,0
G4,24125.532879818595,24264.852607709752,139.31972789115753,0.5,4/4,x,3,11,0
B4,24264.852607709752,24357.732426303854,92.87981859410138,0.5,4/4,x,3,11,0
G4,24357.732426303854,24473.832199546487,116.09977324263309,0.5,4/4,x,3,11,0
C5,24473.832199546487,24589.931972789116,116.09977324262945,0.5,4/4,x,3,12,0
G4,24589.931972789116,24729.251700680274,139.31972789115753,0.5,4/4,x,3,12,0
D5,24729.251700680274,24822.131519274375,92.87981859410138,0.5,4/4,x,3,12,0
G4,24822.131519274375,24938.231292517004,116.09977324262945,0.5,4/4,x,3,12,0
E5,24938.231292517004,25077.551020408162,139.31972789115753,0.5,4/4,x,3,12,0
G4,25077.551020408162,25170.430839002267,92.87981859410502,0.5,4/4,x,3,12,0
D5,25170.430839002267,25286.5306122449,116.09977324263309,0.5,4/4,x,3,12,0
G4,25286.5306122449,25379.410430839,92.87981859410138,0.5,4/4,x,3,12,0
E5,25379.410430839,25472.290249433107,92.87981859410502,0.5,4/4,x,3,13,0
G4,25472.290249433107,25634.82993197279,162.53968253968196,0.5,4/4,x,3,13,0
F♯5,25634.82993197279,25774.149659863946,139.31972789115753,0.5,4/4,x,3,13,0
G4,25774.149659863946,25867.02947845805,92.87981859410502,0.5,4/4,x,3,13,0
G5,25867.02947845805,26029.56916099773,162.53968253967832,0.5,4/4,x,3,13,0
G4,26029.56916099773,26122.448979591838,92.87981859410866,0.5,4/4,B,3,13,0
B4,26122.448979591838,26261.768707482992,139.3197278911539,0.5,4/4,B,3,13,0
D5,26261.768707482992,26331.428571428572,69.65986394558058,0.5,4/4,B,3,13,0
G5,26331.428571428572,26470.748299319726,139.3197278911539,0.5,4/4,x,3,14,0
G4,26470.748299319726,26586.84807256236,116.09977324263309,0.5,4/4,B,3,14,0
B4,26586.84807256236,26702.94784580499,116.09977324262945,0.5,4/4,B,3,14,0
D5,26702.94784580499,26772.607709750566,69.65986394557694,0.5,4/4,B,3,14,0
G5,26772.607709750566,28421.224489795917,1648.6167800453513,1.0,4/4,x,3,14,0
0,28421.224489795917,29675.102040816328,1253.8775510204105,1.0,4/4,.,3,14,0
0,29675.102040816328,29698.321995464852,23.219954648524435,0,0,.,x,x,.
G4,29698.321995464852,30000.18140589569,301.8594104308395,0.0,3/2,x,4,15,0
B4,30000.18140589569,30348.48072562358,348.29931972788836,0.0,3/2,x,4,15,0
D5,30348.48072562358,31741.678004535144,1393.1972789115644,3.0,3/2,x,4,15,0
E5,31741.678004535144,32020.317460317456,278.6394557823114,1.0,3/2,x,4,15,0
C5,32020.317460317456,33065.21541950114,1044.8979591836833,2.0,3/2,x,4,15,0
D4,33065.21541950114,33297.41496598639,232.19954648525163,0.0,3/2,x,4,16,0
G4,33297.41496598639,33459.95464852608,162.53968253968924,0.0,3/2,x,4,16,0
B4,33459.95464852608,35015.69160997732,1555.7369614512427,3.0,3/2,x,4,16,0
C5,35015.69160997732,35317.55102040816,301.85941043083585,1.0,3/2,x,4,16,0
A4,35317.55102040816,36316.009070294785,998.4580498866271,2.0,3/2,x,4,16,0
G4,36316.009070294785,36594.64852607709,278.6394557823078,0.0,3/2,x,4,17,0
F♯4,36594.64852607709,36733.968253968254,139.31972789116116,0.0,3/2,x,4,17,0
G4,36733.968253968254,38266.485260770976,1532.5170068027219,3.0,3/2,x,4,17,0
B4,38266.485260770976,38638.0045351474,371.51927437642007,1.0,3/2,x,4,17,0
A4,38638.0045351474,39891.882086167796,1253.8775510203996,2.0,3/2,x,4,17,0
B4,39891.882086167796,41145.7596371882,1253.8775510204068,1.5,3/2,x,4,18,0
A4,41145.7596371882,41238.639455782315,92.8798185941123,0.25,3/2,x,4,18,0
B4,41238.639455782315,41401.17913832199,162.5396825396747,0.25,3/2,x,4,18,0
A4,41401.17913832199,43119.45578231293,1718.2766439909392,2.0,3/2,x,4,18,0
D5,43119.45578231293,44257.2335600907,1137.7777777777737,2.0,3/2,x,4,18,0
E4,44257.2335600907,45255.69160997732,998.4580498866198,1.5,3/2,x,4,19,0
