Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,1973.6961451247166,1973.6961451247166,0,0,.,x,x,.
G4,1973.6961451247166,3761.632653061224,1787.9365079365075,2.0,3/2,x,1,1,0
E♭5,3761.632653061224,4133.151927437642,371.51927437641825,0.5,3/2,x,1,1,0
D5,4133.151927437642,5108.390022675737,975.2380952380945,1.5,3/2,x,1,1,0
C5,5108.390022675737,5433.469387755103,325.07936507936574,0.5,3/2,x,1,1,0
B♭4,5433.469387755103,6640.907029478458,1207.4376417233552,1.5,3/2,x,1,1,0
A4,6640.907029478458,8452.063492063493,1811.1564625850351,0.0,3/2,x,1,2,0
G4,8452.063492063493,10402.539682539682,1950.476190476189,4.0,3/2,x,1,2,0
0,10402.539682539682,11493.877551020407,1091.3378684807249,2.0,3/2,.,1,2,0
F♯4,11493.877551020407,12979.954648526076,1486.0770975056694,2.0,3/2,x,1,3,0
D5,12979.954648526076,13351.473922902494,371.51927437641825,0.5,3/2,x,1,3,0
C5,13351.473922902494,14442.81179138322,1091.3378684807249,1.5,3/2,x,1,3,0
B♭4,14442.81179138322,14744.671201814059,301.8594104308395,0.5,3/2,x,1,3,0
A4,14744.671201814059,16346.84807256236,1602.1768707483006,1.5,3/2,x,1,3,0
D4,16346.84807256236,20944.39909297052,4597.551020408162,4.0,3/2,x,1,4,0
0,20944.39909297052,22500.13605442177,1555.73696145125,2.0,3/2,.,1,4,0
0,22500.13605442177,22523.356009070296,23.219954648524435,0,0,.,x,x,.
G5,22523.356009070296,23243.1746031746,719.8185941043048,0.5,3/4,x,2,5,0
D5,23243.1746031746,23777.233560090703,534.058956916102,0.5,3/4,x,2,5,0
D5,23777.233560090703,23800.453514739227,23.219954648524435,0.5,3/4,x,2,5,0
D5,23800.453514739227,23823.673469387755,23.219954648528073,0.5,3/4,x,2,5,0
D5,23823.673469387755,23846.89342403628,23.219954648524435,0.25,3/4,x,2,5,0
E♭5,23846.89342403628,23870.113378684808,23.219954648528073,0.25,3/4,x,2,5,0
C5,23870.113378684808,23962.993197278913,92.87981859410502,0.25,3/4,x,2,5,0
D5,23962.993197278913,24102.312925170067,139.3197278911539,0.25,3/4,x,2,5,0
E♭5,24102.312925170067,24334.51247165533,232.19954648526254,0.5,3/4,x,2,6,0
C5,24334.51247165533,25170.430839002267,835.9183673469379,0.5,3/4,x,2,6,0
C5,25170.430839002267,25193.65079365079,23.219954648524435,0.5,3/4,x,2,6,0
