Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,1857.5963718820863,1857.5963718820863,0,0,.,x,x,.
F5,1857.5963718820863,2438.0952380952385,580.4988662131523,0.375,4/4,x,1,1,0
B♭4,2438.0952380952385,2647.074829931973,208.97959183673447,0.125,4/4,x,1,1,0
G5,2647.074829931973,4249.251700680272,1602.1768707482988,0.5,4/4,u,1,2,0
G5,4249.251700680272,4272.471655328798,23.219954648526254,0.5,4/4,u,1,2,0
E♭4,4272.471655328798,5085.1700680272115,812.6984126984134,0.5,4/4,B,1,2,0
G5,5085.1700680272115,6919.546485260771,1834.3764172335596,0.5,4/4,u,1,2,0
G5,6919.546485260771,6942.766439909297,23.219954648526254,0.375,4/4,u,1,2,0
E♭5,6942.766439909297,6965.986394557823,23.219954648525345,0.125,4/4,x,1,2,0
F5,6965.986394557823,8382.403628117914,1416.4172335600915,0.5,4/4,u,1,2,0
0,8382.403628117914,8405.62358276644,23.219954648526254,0.5,4/4,.,1,2,0
D5,8405.62358276644,8986.122448979591,580.4988662131509,0.375,4/4,x,1,2,0
B♭4,8986.122448979591,9171.8820861678,185.75963718820822,0.125,4/4,x,1,2,0
E♭5,9171.8820861678,10681.179138321995,1509.2970521541956,0.5,4/4,u,1,3,0
E♭5,10681.179138321995,10704.399092970523,23.219954648528073,0.5,4/4,u,1,3,0
F4,10704.399092970523,11633.197278911564,928.7981859410411,0.5,4/4,B,1,3,0
E♭5,11633.197278911564,13235.374149659863,1602.1768707482988,0.5,4/4,u,1,3,0
E♭5,13235.374149659863,13258.59410430839,23.219954648526254,0.375,4/4,u,1,3,0
C5,13258.59410430839,13467.573696145126,208.9795918367363,0.125,4/4,x,1,3,0
D5,13467.573696145126,15394.829931972788,1927.2562358276627,0.5,4/4,u,1,3,0
0,15394.829931972788,15464.489795918367,69.65986394557876,0.5,4/4,.,1,3,0
D5,15464.489795918367,15743.12925170068,278.63945578231323,0.375,4/4,u,1,3,0
E♭5,15743.12925170068,15859.22902494331,116.09977324262945,0.125,4/4,u,1,3,0
F♯4,15859.22902494331,16671.927437641723,812.6984126984134,0.5,4/4,B,1,4,0
A5,16671.927437641723,17484.625850340137,812.6984126984134,0.5,4/4,u,1,4,0
D4,17484.625850340137,18018.684807256235,534.0589569160984,0.25,4/4,B,1,4,0
E♭5,18018.684807256235,18390.20408163265,371.51927437641643,0.25,4/4,x,1,4,0
D5,18390.20408163265,18715.28344671202,325.07936507936756,0.25,4/4,x,1,4,0
C5,18715.28344671202,19156.462585034013,441.1791383219934,0.25,4/4,x,1,4,0
B♭4,19156.462585034013,19551.201814058957,394.7392290249445,0.25,4/4,x,1,4,0
G4,19551.201814058957,19945.941043083898,394.73922902494087,0.25,4/4,x,1,4,0
A4,19945.941043083898,20271.020408163266,325.07936507936756,0.25,4/4,x,1,4,0
F♯4,20271.020408163266,20712.199546485263,441.179138321997,0.25,4/4,x,1,4,0
G4,20712.199546485263,21780.31746031746,1068.1179138321968,0.5,4/4,x,1,4,0
G5,21780.31746031746,22360.816326530614,580.4988662131545,0.375,4/4,x,1,4,0
B♭5,22360.816326530614,22593.015873015873,232.1995464852589,0.125,4/4,x,1,4,0
C♯5,22593.015873015873,23428.93424036281,835.9183673469379,0.5,4/4,b,1,5,0
E6,23428.93424036281,24589.931972789116,1160.9977324263054,0.5,4/4,u,1,5,0
A4,24589.931972789116,24752.471655328798,162.53968253968196,0.25,4/4,B,1,5,0
B♭5,24752.471655328798,25123.990929705215,371.51927437641643,0.25,4/4,x,1,5,0
A5,25123.990929705215,25820.589569161,696.598639455784,0.25,4/4,x,1,5,0
G5,25820.589569161,26238.548752834467,417.95918367346894,0.25,4/4,x,1,5,0
F5,26238.548752834467,26261.768707482992,23.219954648524435,0.25,4/4,x,1,5,0
D5,26261.768707482992,26633.287981859412,371.51927437642007,0.25,4/4,x,1,5,0
E5,26633.287981859412,26958.367346938776,325.0793650793639,0.25,4/4,x,1,5,0
C♯5,26958.367346938776,27376.326530612245,417.95918367346894,0.25,4/4,x,1,5,0
D5,27376.326530612245,27956.8253968254,580.4988662131545,0.25,4/4,x,1,5,0
B4,27956.8253968254,28258.68480725624,301.8594104308395,0.25,4/4,x,1,5,0
C5,28258.68480725624,28653.42403628118,394.73922902494087,0.25,4/4,x,1,5,0
D5,28653.42403628118,29071.38321995465,417.95918367346894,0.25,4/4,x,1,5,0
E♭4,29071.38321995465,29535.78231292517,464.39909297052145,0.25,4/4,B,1,6,0
F♯5,29535.78231292517,29884.081632653062,348.299319727892,0.25,4/4,x,1,6,0
G5,29884.081632653062,30278.820861678003,394.73922902494087,0.25,4/4,u,1,6,0
C5,30278.820861678003,30650.34013605442,371.51927437641643,0.25,4/4,x,1,6,0
G4,30650.34013605442,31230.839002267574,580.4988662131545,0.25,4/4,x,1,6,0
D5,31230.839002267574,31602.35827664399,371.51927437641643,0.25,4/4,x,1,6,0
C5,31602.35827664399,31880.997732426305,278.63945578231505,0.25,4/4,x,1,6,0
B4,31880.997732426305,33506.39455782313,1625.3968253968233,0.25,4/4,x,1,6,0
B4,33506.39455782313,33529.61451247166,23.219954648528073,0.5,4/4,x,1,6,0
C5,33529.61451247166,34876.37188208617,1346.7573696145118,0.5,4/4,x,1,6,0
0,34876.37188208617,35549.750566893425,673.3786848072559,0.5,4/4,.,1,6,0
C5,35549.750566893425,36107.029478458055,557.2789115646301,0.375,4/4,x,1,6,0
E♭5,36107.029478458055,36362.44897959184,255.41950113378698,0.125,4/4,x,1,6,0
A4,36362.44897959184,36942.947845804985,580.4988662131436,0.25,4/4,x,1,7,0
E5,36942.947845804985,37384.12698412699,441.1791383220043,0.25,4/4,x,1,7,0
F5,37384.12698412699,37685.986394557825,301.85941043083585,0.25,4/4,x,1,7,0
G4,37685.986394557825,38011.06575963719,325.0793650793639,0.25,4/4,x,1,7,0
F4,38011.06575963719,38545.12471655329,534.058956916102,0.25,4/4,B,1,7,0
E♭5,38545.12471655329,38939.86394557823,394.73922902494087,0.25,4/4,x,1,7,0
D5,38939.86394557823,39288.163265306124,348.299319727892,0.25,4/4,x,1,7,0
C5,39288.163265306124,39682.902494331065,394.73922902494087,0.25,4/4,x,1,7,0
D5,39682.902494331065,40124.08163265306,441.179138321997,0.25,4/4,x,1,7,0
C5,40124.08163265306,40495.600907029475,371.5192743764128,0.25,4/4,x,1,7,0
B♭4,40495.600907029475,41610.15873015873,1114.557823129253,0.5,4/4,x,1,7,0
0,41610.15873015873,42028.1179138322,417.95918367346894,0.5,4/4,.,1,7,0
F5,42028.1179138322,42631.836734693876,603.718820861679,0.375,4/4,x,1,7,0
B♭4,42631.836734693876,42794.37641723356,162.53968253968196,0.125,4/4,x,1,7,0
G5,42794.37641723356,43583.85487528345,789.478458049889,0.25,4/4,u,1,8,0
E♭4,43583.85487528345,43816.054421768706,232.1995464852589,0.25,4/4,B,1,8,0
D4,43816.054421768706,44280.45351473923,464.3990929705251,0.25,4/4,B,1,8,0
F5,44280.45351473923,44628.75283446712,348.299319727892,0.25,4/4,u,1,8,0
E♭5,44628.75283446712,45255.69160997732,626.9387755101998,0.25,4/4,u,1,8,0
G4,45255.69160997732,45603.990929705215,348.299319727892,0.25,4/4,x,1,8,0
F4,45603.990929705215,46114.829931972796,510.83900226758124,0.25,4/4,x,1,8,0
D5,46114.829931972796,46486.3492063492,371.5192743764055,0.25,4/4,u,1,8,0
E♭4,46486.3492063492,46950.748299319726,464.3990929705251,0.25,4/4,B,1,8,0
D5,46950.748299319726,47322.26757369615,371.51927437642007,0.25,4/4,u,1,8,0
C5,47322.26757369615,47925.986394557825,603.718820861679,0.25,4/4,x,1,8,0
G5,47925.986394557825,48297.505668934245,371.51927437642007,0.25,4/4,u,1,8,0
E♭5,48297.505668934245,48576.14512471655,278.6394557823078,0.25,4/4,x,1,8,0
D5,48576.14512471655,48645.80498866213,69.65986394557694,0.25,4/4,x,1,8,0
C5,48645.80498866213,49203.08390022676,557.2789115646301,0.25,4/4,x,1,8,0
B♭4,49203.08390022676,50131.882086167796,928.7981859410356,0.25,4/4,x,1,8,0
A4,50131.882086167796,50247.98185941043,116.09977324263309,0.25,4/4,x,1,9,0
G4,50247.98185941043,50387.30158730158,139.3197278911539,0.25,4/4,x,1,9,0
F4,50387.30158730158,51339.31972789116,952.0181405895783,0.5,4/4,x,1,9,0
0,51339.31972789116,52291.337868480725,952.0181405895637,0.5,4/4,.,1,9,0
B♭5,52291.337868480725,53104.03628117914,812.6984126984171,0.375,4/4,u,1,9,0
B♭4,53104.03628117914,53870.2947845805,766.2585034013609,0.125,4/4,b,1,9,0
B♭4,53870.2947845805,53893.514739229024,23.219954648520797,0.25,4/4,B,1,9,0
B♭5,53893.514739229024,54102.494331065755,208.97959183673083,0.125,4/4,u,1,9,0
A5,54102.494331065755,54334.69387755102,232.19954648526618,0.125,4/4,x,1,9,0
B♭5,54334.69387755102,54822.31292517007,487.6190476190459,0.25,4/4,u,1,9,0
D4,54822.31292517007,55147.39229024944,325.0793650793712,0.25,4/4,B,1,9,0
E♭4,55147.39229024944,56192.29024943311,1044.8979591836687,0.5,4/4,B,1,9,0
B♭5,56192.29024943311,56888.88888888888,696.5986394557767,0.375,4/4,u,1,9,0
B♭4,56888.88888888888,57492.60770975056,603.718820861679,0.125,4/4,B,1,9,0
B♭4,57492.60770975056,57515.82766439909,23.219954648528073,0.25,4/4,B,1,10,0
B♭5,57515.82766439909,57678.36734693878,162.53968253968924,0.125,4/4,u,1,10,0
A5,57678.36734693878,57817.68707482993,139.3197278911539,0.125,4/4,x,1,10,0
B♭5,57817.68707482993,58467.84580498866,650.1587301587278,0.25,4/4,u,1,10,0
F4,58467.84580498866,58792.925170068025,325.0793650793639,0.25,4/4,B,1,10,0
G4,58792.925170068025,59814.60317460318,1021.6780045351552,0.5,4/4,B,1,10,0
B♭5,59814.60317460318,60859.50113378685,1044.8979591836687,0.375,4/4,u,1,10,0
B♭4,60859.50113378685,60929.160997732426,69.65986394557694,0.125,4/4,B,1,10,0
C5,60929.160997732426,61579.319727891154,650.1587301587278,0.25,4/4,x,1,10,0
E♭4,61579.319727891154,61765.079365079364,185.75963718821004,0.25,4/4,x,1,10,0
F4,61765.079365079364,62183.03854875283,417.95918367346894,0.25,4/4,x,1,10,0
D5,62183.03854875283,62624.21768707483,441.179138321997,0.25,4/4,x,1,10,0
E♭5,62624.21768707483,63181.49659863945,557.2789115646228,0.25,4/4,x,1,10,0
G4,63181.49659863945,63506.575963718824,325.0793650793712,0.25,4/4,x,1,10,0
A4,63506.575963718824,63970.97505668934,464.3990929705178,0.25,4/4,x,1,10,0
F5,63970.97505668934,64342.49433106576,371.51927437642007,0.25,4/4,x,1,10,0
E♭5,64342.49433106576,64946.21315192744,603.718820861679,0.25,4/4,x,1,11,0
D5,64946.21315192744,65271.2925170068,325.07936507935665,0.25,4/4,x,1,11,0
C5,65271.2925170068,65712.4716553288,441.1791383220043,0.25,4/4,x,1,11,0
B♭4,65712.4716553288,66130.43083900228,417.9591836734762,0.25,4/4,x,1,11,0
F4,66130.43083900228,66803.80952380953,673.3786848072486,0.25,4/4,x,1,11,0
B♭4,66803.80952380953,67198.54875283447,394.73922902494087,0.25,4/4,x,1,11,0
E♭4,67198.54875283447,67662.947845805,464.39909297053237,0.25,4/4,x,1,11,0
A4,67662.947845805,68197.0068027211,534.0589569160948,0.25,4/4,x,1,11,0
D4,68197.0068027211,68429.20634920635,232.19954648525163,0.125,4/4,x,1,11,0
F4,68429.20634920635,68545.30612244898,116.09977324263309,0.125,4/4,x,1,11,0
B♭4,68545.30612244898,71122.72108843537,2577.4149659863906,0.75,4/4,x,1,11,0
0,71122.72108843537,71726.43990929706,603.7188208616863,0.5,4/4,.,1,11,0
B♭5,71726.43990929706,72678.45804988661,952.0181405895564,0.375,4/4,u,1,11,0
B♭4,72678.45804988661,73398.27664399093,719.8185941043193,0.125,4/4,b,1,11,0
B♭4,73398.27664399093,73421.49659863945,23.219954648520797,0.25,4/4,B,1,12,0
B♭5,73421.49659863945,73630.47619047618,208.97959183673083,0.125,4/4,u,1,12,0
A5,73630.47619047618,73862.67573696145,232.19954648526618,0.125,4/4,x,1,12,0
B♭5,73862.67573696145,74698.59410430839,835.9183673469379,0.25,4/4,u,1,12,0
D4,74698.59410430839,75116.55328798186,417.9591836734762,0.25,4/4,B,1,12,0
E♭4,75116.55328798186,76277.55102040817,1160.9977324263018,0.5,4/4,B,1,12,0
B♭5,76277.55102040817,77067.02947845805,789.4784580498817,0.375,4/4,u,1,12,0
B♭4,77067.02947845805,77902.94784580499,835.9183673469379,0.125,4/4,B,1,12,0
B♭4,77902.94784580499,77926.1678004535,23.219954648520797,0.25,4/4,B,1,12,0
B♭5,77926.1678004535,78042.26757369615,116.09977324264764,0.125,4/4,u,1,12,0
A5,78042.26757369615,78251.24716553287,208.97959183671628,0.125,4/4,x,1,12,0
B♭5,78251.24716553287,78762.08616780044,510.83900226757396,0.25,4/4,u,1,12,0
F4,78762.08616780044,79156.8253968254,394.7392290249554,0.25,4/4,B,1,12,0
G4,79156.8253968254,80457.14285714286,1300.3174603174557,0.5,4/4,B,1,12,0
B♭5,80457.14285714286,81107.3015873016,650.1587301587424,0.375,4/4,u,1,12,0
B♭4,81107.3015873016,81362.72108843538,255.41950113378698,0.125,4/4,B,1,12,0
C5,81362.72108843538,81966.43990929706,603.7188208616717,0.25,4/4,x,1,13,0
E♭4,81966.43990929706,82268.29931972788,301.8594104308286,0.25,4/4,x,1,13,0
F4,82268.29931972788,82732.69841269842,464.39909297053237,0.25,4/4,x,1,13,0
D5,82732.69841269842,83104.21768707484,371.51927437642007,0.25,4/4,x,1,13,0
E♭5,83104.21768707484,83661.49659863945,557.2789115646156,0.25,4/4,x,1,13,0
G4,83661.49659863945,84009.79591836735,348.2993197278993,0.25,4/4,x,1,13,0
A4,84009.79591836735,84474.19501133787,464.3990929705178,0.25,4/4,x,1,13,0
F5,84474.19501133787,84845.71428571428,371.5192743764055,0.25,4/4,x,1,13,0
E♭5,84845.71428571428,85379.7732426304,534.0589569161239,0.25,4/4,x,1,13,0
D5,85379.7732426304,85635.19274376419,255.41950113378698,0.25,4/4,x,1,13,0
C5,85635.19274376419,86029.93197278911,394.7392290249263,0.25,4/4,x,1,13,0
B♭4,86029.93197278911,86355.01133786848,325.0793650793639,0.25,4/4,x,1,13,0
F4,86355.01133786848,86912.2902494331,557.2789115646301,0.25,4/4,x,1,13,0
B♭4,86912.2902494331,87283.80952380953,371.51927437642007,0.25,4/4,x,1,13,0
E♭4,87283.80952380953,87841.08843537414,557.2789115646156,0.25,4/4,x,1,13,0
A4,87841.08843537414,88653.78684807256,812.6984126984171,0.25,4/4,x,1,13,0
D4,88653.78684807256,88885.98639455783,232.19954648526618,0.125,4/4,x,1,14,0
F4,88885.98639455783,89002.08616780046,116.09977324263309,0.125,4/4,x,1,14,0
B♭4,89002.08616780046,91881.36054421769,2879.2743764172337,0.75,4/4,x,1,14,0
0,91881.36054421769,94992.83446712018,3111.4739229024854,1.0,4/4,.,1,14,0
0,94992.83446712018,95016.0544217687,23.219954648520797,1.0,4/4,.,1,14,0
0,95016.0544217687,95039.27437641723,23.21995464853535,0.5,4/4,.,1,14,0
0,95039.27437641723,95062.49433106577,23.21995464853535,0,0,.,x,x,.
B♭4,95062.49433106577,95364.3537414966,301.8594104308286,0.5,3/4,x,2,15,0
F5,95364.3537414966,95898.41269841269,534.0589569160948,1.0,3/4,x,2,15,0
G5,95898.41269841269,96618.23129251701,719.8185941043193,1.0,3/4,x,2,15,0
B♭4,96618.23129251701,96641.45124716553,23.219954648520797,0.5,3/4,x,2,15,0
A4,96641.45124716553,96780.77097505669,139.3197278911539,0.25,3/4,x,2,16,0
C5,96780.77097505669,96896.87074829932,116.09977324263309,0.25,3/4,x,2,16,0
A4,96896.87074829932,97036.19047619047,139.3197278911539,0.25,3/4,x,2,16,0
F4,97036.19047619047,97105.85034013606,69.6598639455915,0.25,3/4,x,2,16,0
A4,97105.85034013606,97245.1700680272,139.31972789113934,0.25,3/4,x,2,16,0
C5,97245.1700680272,97338.04988662132,92.8798185941123,0.25,3/4,x,2,16,0
A4,97338.04988662132,97477.36961451247,139.3197278911539,0.25,3/4,x,2,16,0
F4,97477.36961451247,97570.24943310658,92.8798185941123,0.25,3/4,x,2,16,0
A4,97570.24943310658,97709.56916099774,139.3197278911539,0.25,3/4,x,2,16,0
C5,97709.56916099774,97802.44897959183,92.87981859409774,0.25,3/4,x,2,16,0
A4,97802.44897959183,97941.76870748299,139.3197278911539,0.25,3/4,x,2,16,0
F4,97941.76870748299,98034.64852607709,92.87981859409774,0.25,3/4,x,2,16,0
B♭4,98034.64852607709,98359.72789115646,325.0793650793785,0.5,3/4,x,2,17,0
F5,98359.72789115646,98893.78684807256,534.0589569160948,1.0,3/4,x,2,17,0
G5,98893.78684807256,99590.38548752836,696.5986394557985,1.0,3/4,x,2,17,0
B♭4,99590.38548752836,99613.60544217688,23.219954648520797,0.5,3/4,x,2,17,0
A4,99613.60544217688,99752.92517006802,139.31972789113934,0.25,3/4,x,2,18,0
C5,99752.92517006802,99845.80498866214,92.87981859412685,0.25,3/4,x,2,18,0
A4,99845.80498866214,99985.12471655328,139.31972789113934,0.25,3/4,x,2,18,0
F4,99985.12471655328,100101.22448979593,116.09977324264764,0.25,3/4,x,2,18,0
C5,100101.22448979593,100403.08390022676,301.8594104308286,0.5,3/4,x,2,18,0
F4,100403.08390022676,100612.06349206349,208.97959183673083,0.5,3/4,x,2,18,0
0,100612.06349206349,101030.02267573695,417.95918367346167,0.5,3/4,.,2,18,0
E♭4,101030.02267573695,101378.32199546485,348.2993197278993,0.5,3/4,x,2,18,0
D4,101378.32199546485,101633.74149659864,255.41950113378698,0.5,3/4,x,2,19,0
B♭4,101633.74149659864,101889.16099773243,255.41950113378698,0.5,3/4,x,2,19,0
E♭4,101889.16099773243,102144.58049886621,255.41950113378698,0.5,3/4,x,2,19,0
B♭4,102144.58049886621,102376.78004535148,232.19954648526618,0.5,3/4,x,2,19,0
F4,102376.78004535148,102632.19954648527,255.41950113378698,0.5,3/4,x,2,19,0
B♭4,102632.19954648527,102864.39909297052,232.19954648525163,0.5,3/4,x,2,19,0
G4,102864.39909297052,103026.9387755102,162.53968253968924,0.25,3/4,x,2,20,0
E♭4,103026.9387755102,103096.59863945578,69.65986394557694,0.25,3/4,x,2,20,0
G4,103096.59863945578,103235.91836734694,139.3197278911539,0.25,3/4,x,2,20,0
B♭4,103235.91836734694,103352.01814058957,116.09977324263309,0.25,3/4,x,2,20,0
E♭5,103352.01814058957,103560.9977324263,208.97959183673083,0.5,3/4,x,2,20,0
G4,103560.9977324263,103932.51700680272,371.51927437642007,0.5,3/4,x,2,20,0
F4,103932.51700680272,104211.15646258504,278.63945578232233,0.5,3/4,x,2,20,0
G4,104211.15646258504,104327.25623582766,116.09977324261854,0.25,3/4,x,2,20,0
F4,104327.25623582766,104420.13605442178,92.8798185941123,0.25,3/4,x,2,20,0
E4,104420.13605442178,104721.99546485262,301.8594104308431,0.5,3/4,x,2,21,0
C5,104721.99546485262,104954.19501133787,232.19954648525163,0.5,3/4,x,2,21,0
F4,104954.19501133787,105186.39455782314,232.19954648526618,0.5,3/4,x,2,21,0
C5,105186.39455782314,105441.81405895692,255.41950113378698,0.5,3/4,x,2,21,0
G4,105441.81405895692,105697.23356009071,255.41950113378698,0.5,3/4,x,2,21,0
C5,105697.23356009071,105906.21315192743,208.97959183671628,0.5,3/4,x,2,21,0
A4,105906.21315192743,106068.75283446712,162.53968253968924,0.25,3/4,x,2,22,0
F4,106068.75283446712,106184.85260770976,116.09977324264764,0.25,3/4,x,2,22,0
A4,106184.85260770976,106300.95238095238,116.09977324261854,0.25,3/4,x,2,22,0
C5,106300.95238095238,106417.052154195,116.09977324261854,0.25,3/4,x,2,22,0
F5,106417.052154195,106602.81179138322,185.7596371882246,0.5,3/4,x,2,22,0
A4,106602.81179138322,107090.43083900226,487.6190476190386,0.5,3/4,x,2,22,0
B♭4,107090.43083900226,107369.07029478457,278.6394557823078,0.5,3/4,x,2,22,0
F5,107369.07029478457,107647.7097505669,278.63945578232233,0.5,3/4,x,2,22,0
E♭4,107647.7097505669,107926.3492063492,278.6394557823078,0.5,3/4,B,2,23,0
G5,107926.3492063492,108181.76870748299,255.41950113378698,0.5,3/4,u,2,23,0
D4,108181.76870748299,108437.18820861678,255.41950113378698,0.5,3/4,B,2,23,0
F5,108437.18820861678,108646.1678004535,208.97959183673083,0.5,3/4,u,2,23,0
F4,108646.1678004535,108901.5873015873,255.41950113378698,0.5,3/4,B,2,23,0
A5,108901.5873015873,109157.00680272108,255.41950113378698,0.5,3/4,u,2,23,0
G4,109157.00680272108,109435.6462585034,278.63945578232233,0.5,3/4,B,2,24,0
B♭5,109435.6462585034,109644.62585034013,208.97959183673083,0.5,3/4,u,2,24,0
F4,109644.62585034013,109876.8253968254,232.19954648526618,0.5,3/4,B,2,24,0
A5,109876.8253968254,110155.4648526077,278.6394557823078,0.5,3/4,u,2,24,0
B♭4,110155.4648526077,110387.66439909297,232.19954648526618,0.5,3/4,b,2,24,0
G5,110387.66439909297,110619.86394557822,232.19954648525163,0.5,3/4,u,2,24,0
A4,110619.86394557822,110898.50340136055,278.63945578232233,0.5,3/4,b,2,25,0
F5,110898.50340136055,111130.7029478458,232.19954648525163,0.5,3/4,u,2,25,0
F4,111130.7029478458,111362.90249433107,232.19954648526618,0.5,3/4,b,2,25,0
E♭5,111362.90249433107,111618.32199546485,255.41950113378698,0.5,3/4,u,2,25,0
B♭4,111618.32199546485,111850.52154195012,232.19954648526618,0.5,3/4,b,2,25,0
D5,111850.52154195012,112105.9410430839,255.41950113378698,0.5,3/4,u,2,25,0
E♭4,112105.9410430839,112361.36054421769,255.41950113378698,0.5,3/4,b,2,26,0
C5,112361.36054421769,112640.0,278.6394557823078,0.5,3/4,u,2,26,0
D4,112640.0,112872.19954648527,232.19954648526618,0.5,3/4,b,2,26,0
B♭4,112872.19954648527,113127.61904761905,255.41950113378698,0.5,3/4,u,2,26,0
F4,113127.61904761905,113383.03854875284,255.41950113378698,0.5,3/4,b,2,26,0
A4,113383.03854875284,113615.23809523809,232.19954648525163,0.5,3/4,u,2,26,0
0,113615.23809523809,113986.75736961451,371.51927437642007,0.5,3/4,.,2,27,0
B♭4,113986.75736961451,114079.63718820862,92.8798185941123,0.25,3/4,x,2,27,0
