Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,1880.816326530612,1880.816326530612,0,0,.,x,x,.
D4,1880.816326530612,2530.975056689342,650.1587301587301,1.5,4/4,x,1,1,0
D5,2530.975056689342,2554.1950113378684,23.219954648526254,0.25,4/4,x,1,1,0
E5,2554.1950113378684,2577.4149659863947,23.219954648526254,0.25,4/4,x,1,1,0
E5,2577.4149659863947,2600.6349206349205,23.2199546485258,1.5,4/4,x,1,1,0
D5,2600.6349206349205,3088.2539682539687,487.61904761904816,0.25,4/4,x,1,1,0
E5,3088.2539682539687,3111.473922902494,23.219954648525345,0.25,4/4,x,1,1,0
D4,3111.473922902494,3924.172335600907,812.698412698413,1.5,4/4,x,1,2,0
F♯5,3924.172335600907,4992.2902494331065,1068.1179138321995,0.25,4/4,x,1,2,0
G5,4992.2902494331065,5015.510204081633,23.219954648526254,0.25,4/4,x,1,2,0
G5,5015.510204081633,5038.730158730159,23.219954648526254,1.5,4/4,x,1,2,0
F♯5,5038.730158730159,5433.469387755103,394.7392290249436,0.25,4/4,x,1,2,0
G5,5433.469387755103,5456.689342403628,23.219954648525345,0.25,4/4,x,1,2,0
D4,5456.689342403628,5758.5487528344665,301.8594104308386,1.0,4/4,x,1,3,0
A5,5758.5487528344665,10054.240362811792,4295.691609977325,0.75,4/4,x,1,3,0
F♯4,10054.240362811792,10193.560090702947,139.3197278911557,0.25,4/4,B,1,3,0
G5,10193.560090702947,10704.399092970523,510.8390022675758,0.75,4/4,x,1,3,0
E4,10704.399092970523,10820.49886621315,116.09977324262763,0.25,4/4,B,1,3,0
F♯5,10820.49886621315,11377.777777777777,557.2789115646265,0.75,4/4,x,1,3,0
D4,11377.777777777777,11517.097505668933,139.3197278911557,0.25,4/4,B,1,3,0
E5,11517.097505668933,12236.916099773243,719.8185941043103,1.0,4/4,x,1,4,0
A4,12236.916099773243,12979.954648526076,743.0385487528329,1.0,4/4,x,1,4,0
0,12979.954648526076,13258.59410430839,278.63945578231323,0.125,4/4,.,1,4,0
A4,13258.59410430839,13467.573696145126,208.9795918367363,0.125,4/4,x,1,4,0
B4,13467.573696145126,13583.673469387755,116.09977324262945,0.125,4/4,x,1,4,0
C♯5,13583.673469387755,13792.65306122449,208.97959183673447,0.125,4/4,x,1,4,0
D5,13792.65306122449,13839.092970521542,46.43990929705251,0.125,4/4,x,1,4,0
E5,13839.092970521542,13862.312925170068,23.219954648526254,0.125,4/4,x,1,4,0
F♯5,13862.312925170068,13931.972789115645,69.65986394557694,0.125,4/4,x,1,4,0
G5,13931.972789115645,14001.632653061224,69.65986394557876,0.125,4/4,x,1,4,0
A5,14001.632653061224,14628.571428571428,626.9387755102034,0.75,4/4,x,1,4,0
G5,14628.571428571428,15162.630385487528,534.0589569161002,0.25,4/4,x,1,4,0
F♯5,15162.630385487528,15464.489795918367,301.8594104308395,0.75,4/4,x,1,5,0
C♯5,15464.489795918367,15650.249433106575,185.75963718820822,0.25,4/4,x,1,5,0
D5,15650.249433106575,16532.60770975057,882.358276643994,1.0,4/4,x,1,5,0
0,16532.60770975057,16788.027210884356,255.41950113378698,0.125,4/4,.,1,5,0
B4,16788.027210884356,16950.566893424035,162.53968253967832,0.125,4/4,x,1,5,0
C♯5,16950.566893424035,17113.10657596372,162.5396825396856,0.125,4/4,x,1,5,0
D5,17113.10657596372,17205.98639455782,92.87981859410138,0.125,4/4,x,1,5,0
E5,17205.98639455782,17252.426303854874,46.43990929705251,0.125,4/4,x,1,5,0
F♯5,17252.426303854874,17322.086167800455,69.65986394558058,0.125,4/4,x,1,5,0
G5,17322.086167800455,17368.526077097507,46.43990929705251,0.125,4/4,x,1,5,0
A5,17368.526077097507,17438.185941043084,69.65986394557694,0.125,4/4,x,1,5,0
B5,17438.185941043084,18065.124716553288,626.9387755102034,0.75,4/4,x,1,5,0
A5,18065.124716553288,18901.043083900226,835.9183673469379,0.25,4/4,x,1,5,0
G♯5,18901.043083900226,18924.26303854875,23.219954648524435,0.75,4/4,x,1,6,0
D♯5,18924.26303854875,18947.482993197278,23.219954648528073,0.25,4/4,x,1,6,0
E5,18947.482993197278,20224.580498866213,1277.097505668935,1.0,4/4,x,1,6,0
0,20224.580498866213,20247.800453514737,23.219954648524435,0.75,4/4,.,1,6,0
B4,20247.800453514737,20387.120181405895,139.31972789115753,0.25,4/4,x,1,6,0
C♯5,20387.120181405895,20921.179138321997,534.058956916102,0.75,4/4,x,1,6,0
G♯4,20921.179138321997,21083.718820861675,162.53968253967832,0.25,4/4,x,1,6,0
A4,21083.718820861675,21687.437641723358,603.7188208616826,0.75,4/4,x,1,7,0
A4,21687.437641723358,21710.657596371882,23.219954648524435,0.08333333333333333,4/4,x,1,7,0
B4,21710.657596371882,21780.31746031746,69.65986394557694,0.08333333333333333,4/4,x,1,7,0
C♯5,21780.31746031746,21896.41723356009,116.09977324262945,0.08333333333333333,4/4,x,1,7,0
F♯4,21896.41723356009,22500.13605442177,603.7188208616826,0.75,4/4,x,1,7,0
F♯4,22500.13605442177,22523.356009070296,23.219954648524435,0.08333333333333333,4/4,x,1,7,0
G4,22523.356009070296,22593.015873015873,69.65986394557694,0.08333333333333333,4/4,x,1,7,0
A4,22593.015873015873,22732.335600907027,139.3197278911539,0.08333333333333333,4/4,x,1,7,0
D4,22732.335600907027,23452.15419501134,719.8185941043121,0.75,4/4,B,1,7,0
C♯5,23452.15419501134,23614.69387755102,162.53968253968196,0.25,4/4,x,1,7,0
D5,23614.69387755102,24148.752834467123,534.058956916102,0.75,4/4,x,1,7,0
A♯4,24148.752834467123,24288.072562358277,139.3197278911539,0.25,4/4,x,1,7,0
B4,24288.072562358277,24961.451247165536,673.3786848072596,0.75,4/4,x,1,8,0
B4,24961.451247165536,24984.67120181406,23.219954648524435,0.08333333333333333,4/4,x,1,8,0
C♯5,24984.67120181406,25031.111111111113,46.43990929705251,0.08333333333333333,4/4,x,1,8,0
D5,25031.111111111113,25193.65079365079,162.53968253967832,0.08333333333333333,4/4,x,1,8,0
G♯4,25193.65079365079,25727.709750566893,534.058956916102,0.75,4/4,x,1,8,0
G♯4,25727.709750566893,25750.929705215418,23.219954648524435,0.08333333333333333,4/4,x,1,8,0
A4,25750.929705215418,25843.809523809523,92.87981859410502,0.08333333333333333,4/4,x,1,8,0
B4,25843.809523809523,25983.12925170068,139.31972789115753,0.08333333333333333,4/4,x,1,8,0
E4,25983.12925170068,26679.727891156464,696.598639455784,0.75,4/4,B,1,8,0
D♯5,26679.727891156464,26842.267573696143,162.53968253967832,0.25,4/4,x,1,8,0
E5,26842.267573696143,27329.886621315192,487.6190476190495,0.75,4/4,x,1,8,0
B4,27329.886621315192,27492.426303854874,162.53968253968196,0.25,4/4,x,1,8,0
C♯5,27492.426303854874,28142.585034013606,650.1587301587315,0.75,4/4,x,1,9,0
A4,28142.585034013606,28281.904761904763,139.31972789115753,0.25,4/4,x,1,9,0
F♯5,28281.904761904763,29071.38321995465,789.4784580498854,1.0,4/4,x,1,9,0
G♯4,29071.38321995465,29698.321995464852,626.9387755102034,0.75,4/4,x,1,9,0
B4,29698.321995464852,29860.861678004538,162.5396825396856,0.25,4/4,x,1,9,0
E5,29860.861678004538,30418.140589569164,557.2789115646265,0.75,4/4,x,1,9,0
E4,30418.140589569164,30580.680272108842,162.53968253967832,0.25,4/4,B,1,9,0
F♯4,30580.680272108842,31254.058956916102,673.3786848072596,0.75,4/4,x,1,10,0
A4,31254.058956916102,31393.378684807256,139.3197278911539,0.25,4/4,x,1,10,0
D5,31393.378684807256,32229.297052154194,835.9183673469379,1.0,4/4,x,1,10,0
E4,32229.297052154194,32995.555555555555,766.2585034013609,0.75,4/4,x,1,10,0
G♯4,32995.555555555555,33134.87528344671,139.3197278911539,0.25,4/4,x,1,10,0
C♯5,33134.87528344671,33924.3537414966,789.478458049889,0.75,4/4,x,1,10,0
E4,33924.3537414966,33947.573696145126,23.219954648528073,0.25,4/4,x,1,10,0
D4,33947.573696145126,34551.2925170068,603.7188208616717,0.75,4/4,B,1,11,0
C♯5,34551.2925170068,34667.39229024943,116.09977324263309,0.25,4/4,x,1,11,0
B4,34667.39229024943,35247.89115646259,580.4988662131582,0.75,4/4,x,1,11,0
A4,35247.89115646259,35433.65079365079,185.75963718820276,0.25,4/4,x,1,11,0
D♯4,35433.65079365079,36130.249433106575,696.598639455784,0.75,4/4,x,1,11,0
B4,36130.249433106575,36269.56916099774,139.31972789116116,0.25,4/4,x,1,11,0
A4,36269.56916099774,36942.947845804985,673.3786848072486,0.75,4/4,x,1,11,0
F♯5,36942.947845804985,37175.14739229025,232.19954648526618,0.25,4/4,x,1,11,0
E4,37175.14739229025,37964.62585034013,789.4784580498817,0.75,4/4,x,1,12,0
G♯4,37964.62585034013,38103.94557823129,139.3197278911539,0.25,4/4,x,1,12,0
B4,38103.94557823129,38916.643990929704,812.6984126984171,1.0,4/4,x,1,12,0
0,38916.643990929704,39381.04308390022,464.3990929705178,0.75,4/4,.,1,12,0
D5,39381.04308390022,39520.36281179138,139.31972789116116,0.25,4/4,x,1,12,0
C♯5,39520.36281179138,40124.08163265306,603.718820861679,0.75,4/4,x,1,12,0
B4,40124.08163265306,40286.621315192744,162.53968253968196,0.25,4/4,x,1,12,0
A5,40286.621315192744,41052.879818594105,766.2585034013609,0.75,4/4,x,1,13,0
G♯5,41052.879818594105,41076.09977324263,23.219954648528073,0.125,4/4,x,1,13,0
F♯5,41076.09977324263,41122.53968253968,46.43990929704887,0.125,4/4,x,1,13,0
E5,41122.53968253968,41795.91836734694,673.3786848072559,0.75,4/4,x,1,13,0
D5,41795.91836734694,42910.47619047619,1114.557823129253,0.25,4/4,x,1,13,0
B4,42910.47619047619,43769.61451247166,859.138321995466,1.5,4/4,x,1,13,0
A4,43769.61451247166,46114.829931972796,2345.215419501139,0.5,4/4,x,1,13,0
A4,46114.829931972796,46138.04988662132,23.219954648520797,1.5,4/4,x,1,14,0
A4,46138.04988662132,46161.269841269845,23.219954648528073,0.5,4/4,x,1,14,0
A4,46161.269841269845,46184.489795918365,23.219954648520797,0.75,4/4,x,1,14,0
G4,46184.489795918365,46300.589569161,116.09977324263309,0.25,4/4,x,1,14,0
F♯4,46300.589569161,46950.748299319726,650.1587301587278,0.75,4/4,x,1,14,0
E4,46950.748299319726,47113.28798185941,162.53968253968196,0.25,4/4,x,1,14,0
D4,47113.28798185941,48483.26530612245,1369.97732426304,1.5,4/4,x,1,1,1
D5,48483.26530612245,48506.48526077097,23.219954648520797,0.25,4/4,x,1,1,1
E5,48506.48526077097,48529.705215419504,23.21995464853535,0.25,4/4,x,1,1,1
E5,48529.705215419504,48552.92517006803,23.219954648528073,1.5,4/4,x,1,1,1
D5,48552.92517006803,48692.244897959186,139.3197278911539,0.25,4/4,x,1,1,1
E5,48692.244897959186,48715.46485260771,23.219954648520797,0.25,4/4,x,1,1,1
D4,48715.46485260771,48738.684807256235,23.219954648528073,1.5,4/4,x,1,2,1
F♯5,48738.684807256235,49946.12244897959,1207.437641723358,0.25,4/4,x,1,2,1
G5,49946.12244897959,49969.34240362812,23.219954648528073,0.25,4/4,x,1,2,1
