Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,2298.7755102040815,2298.7755102040815,0,0,.,x,x,.
A4,2298.7755102040815,3947.3922902494332,1648.6167800453518,1.25,4/4,x,1,1,0
B4,3947.3922902494332,4086.71201814059,139.31972789115662,0.25,4/4,x,1,1,0
A4,4086.71201814059,4295.691609977324,208.97959183673447,0.25,4/4,x,1,1,0
E4,4295.691609977324,4411.791383219955,116.09977324263036,0.25,4/4,x,1,1,0
A4,4411.791383219955,4620.770975056689,208.97959183673447,0.25,4/4,x,1,1,0
C♯5,4620.770975056689,4736.8707482993195,116.09977324263036,0.25,4/4,x,1,1,0
A4,4736.8707482993195,4899.410430839002,162.53968253968287,0.25,4/4,x,1,1,0
E4,4899.410430839002,5015.510204081633,116.09977324263036,0.25,4/4,x,1,1,0
A4,5015.510204081633,5201.269841269841,185.75963718820822,0.25,4/4,x,1,1,0
B4,5201.269841269841,5294.149659863946,92.87981859410502,0.25,4/4,x,1,1,0
A4,5294.149659863946,5410.249433106575,116.09977324262945,0.25,4/4,x,1,1,0
E4,5410.249433106575,5526.349206349207,116.09977324263127,0.25,4/4,x,1,1,0
A4,5526.349206349207,5642.448979591837,116.09977324263036,0.25,4/4,x,1,2,0
C♯5,5642.448979591837,5758.5487528344665,116.09977324262945,0.25,4/4,x,1,2,0
A4,5758.5487528344665,5851.428571428572,92.87981859410502,0.25,4/4,x,1,2,0
E4,5851.428571428572,5990.748299319728,139.31972789115662,0.25,4/4,x,1,2,0
A4,5990.748299319728,6130.068027210885,139.31972789115662,0.25,4/4,x,1,2,0
E5,6130.068027210885,6199.727891156463,69.65986394557785,0.25,4/4,x,1,2,0
A4,6199.727891156463,6339.047619047619,139.31972789115662,0.25,4/4,x,1,2,0
E4,6339.047619047619,6478.367346938776,139.31972789115662,0.25,4/4,x,1,2,0
A4,6478.367346938776,6664.126984126984,185.75963718820822,0.25,4/4,x,1,2,0
E5,6664.126984126984,6780.2267573696145,116.09977324263036,0.25,4/4,x,1,2,0
F♯5,6780.2267573696145,6873.106575963719,92.87981859410411,0.25,4/4,x,1,2,0
D5,6873.106575963719,6965.986394557823,92.87981859410411,0.25,4/4,x,1,2,0
E5,6965.986394557823,7035.646258503401,69.65986394557876,0.25,4/4,x,1,2,0
C♯5,7035.646258503401,7058.866213151928,23.219954648526254,0.25,4/4,x,1,2,0
D5,7058.866213151928,7430.385487528345,371.51927437641734,0.25,4/4,x,1,2,0
B4,7430.385487528345,7453.60544217687,23.219954648525345,0.25,4/4,x,1,2,0
C♯5,7453.60544217687,7546.485260770975,92.87981859410502,0.25,4/4,x,1,3,0
E5,7546.485260770975,7662.585034013605,116.09977324262945,0.25,4/4,x,1,3,0
F♯5,7662.585034013605,7801.9047619047615,139.31972789115662,0.25,4/4,x,1,3,0
D5,7801.9047619047615,7871.56462585034,69.65986394557876,0.25,4/4,x,1,3,0
E5,7871.56462585034,7987.664399092971,116.09977324263036,0.25,4/4,x,1,3,0
C♯5,7987.664399092971,8103.764172335602,116.09977324263127,0.25,4/4,x,1,3,0
D5,8103.764172335602,8219.86394557823,116.09977324262854,0.25,4/4,x,1,3,0
B4,8219.86394557823,8312.743764172335,92.87981859410502,0.25,4/4,x,1,3,0
C♯5,8312.743764172335,8452.063492063493,139.31972789115753,0.25,4/4,x,1,3,0
A4,8452.063492063493,8568.163265306122,116.09977324262945,0.25,4/4,x,1,3,0
B4,8568.163265306122,8684.263038548754,116.09977324263127,0.25,4/4,x,1,3,0
C♯5,8684.263038548754,8777.142857142857,92.8798185941032,0.25,4/4,x,1,3,0
D5,8777.142857142857,8893.242630385486,116.09977324262945,0.25,4/4,x,1,3,0
E5,8893.242630385486,9009.342403628118,116.09977324263127,0.25,4/4,x,1,3,0
F♯5,9009.342403628118,9079.002267573696,69.65986394557876,0.25,4/4,x,1,3,0
G♯5,9079.002267573696,9195.102040816326,116.09977324262945,0.25,4/4,x,1,3,0
A5,9195.102040816326,9311.201814058957,116.09977324263127,0.25,4/4,x,1,4,0
E5,9311.201814058957,9404.081632653062,92.87981859410502,0.25,4/4,x,1,4,0
C♯5,9404.081632653062,9520.181405895692,116.09977324262945,0.25,4/4,x,1,4,0
A4,9520.181405895692,9659.50113378685,139.31972789115753,0.25,4/4,x,1,4,0
A5,9659.50113378685,9729.160997732426,69.65986394557694,0.25,4/4,x,1,4,0
E5,9729.160997732426,9822.040816326531,92.87981859410502,0.25,4/4,x,1,4,0
C♯5,9822.040816326531,9914.920634920636,92.87981859410502,0.25,4/4,x,1,4,0
A4,9914.920634920636,10054.240362811792,139.3197278911557,0.25,4/4,x,1,4,0
A5,10054.240362811792,10495.419501133787,441.1791383219952,0.5,4/4,x,1,4,0
A4,10495.419501133787,11400.997732426304,905.5782312925166,0.5,4/4,B,1,4,0
0,11400.997732426304,12979.954648526076,1578.9569160997726,1.0,4/4,.,1,4,0
D5,12979.954648526076,13351.473922902494,371.51927437641825,0.25,4/4,x,1,5,0
C♯5,13351.473922902494,13467.573696145126,116.09977324263127,0.25,4/4,x,1,5,0
D5,13467.573696145126,14489.251700680272,1021.6780045351461,1.5,4/4,x,1,5,0
F♯5,14489.251700680272,14744.671201814059,255.41950113378698,0.25,4/4,x,1,5,0
D5,14744.671201814059,15348.390022675738,603.718820861679,0.75,4/4,x,1,5,0
A5,15348.390022675738,15650.249433106575,301.85941043083767,0.25,4/4,x,1,5,0
D5,15650.249433106575,17020.22675736961,1369.9773242630363,0.75,4/4,x,1,5,0
