Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,2020.136054421769,2020.136054421769,0,0,.,x,x,.
G4,2020.136054421769,5224.489795918367,3204.3537414965986,2.0,3/2,x,1,1,0
E♭5,5224.489795918367,5874.648526077097,650.1587301587297,0.5,3/2,x,1,1,0
D5,5874.648526077097,6965.986394557823,1091.3378684807258,1.5,3/2,x,1,1,0
C5,6965.986394557823,7546.485260770975,580.4988662131527,0.5,3/2,x,1,1,0
B♭4,7546.485260770975,9102.222222222223,1555.7369614512472,1.5,3/2,x,1,1,0
A4,9102.222222222223,10147.120181405895,1044.8979591836724,0.0,3/2,x,1,2,0
G4,10147.120181405895,12747.755102040817,2600.6349206349223,4.0,3/2,x,1,2,0
0,12747.755102040817,14698.231292517006,1950.476190476189,2.0,3/2,.,1,2,0
F♯4,14698.231292517006,16695.147392290248,1996.9160997732415,2.0,3/2,x,1,3,0
D5,16695.147392290248,17856.145124716553,1160.9977324263054,0.5,3/2,x,1,3,0
C5,17856.145124716553,18877.8231292517,1021.6780045351479,1.5,3/2,x,1,3,0
B♭4,18877.8231292517,19736.961451247163,859.1383219954623,0.5,3/2,x,1,3,0
A4,19736.961451247163,21919.637188208617,2182.6757369614534,1.5,3/2,x,1,3,0
D4,21919.637188208617,24171.972789115647,2252.3356009070303,4.0,3/2,x,1,4,0
0,24171.972789115647,28792.743764172337,4620.77097505669,2.0,3/2,.,1,4,0
0,28792.743764172337,28815.96371882086,23.219954648524435,0,0,.,x,x,.
G5,28815.96371882086,29396.462585034013,580.4988662131509,0.5,3/4,x,2,5,0
D5,29396.462585034013,30046.621315192744,650.1587301587315,0.5,3/4,x,2,5,0
D5,30046.621315192744,30069.84126984127,23.219954648524435,0.5,3/4,x,2,5,0
D5,30069.84126984127,30093.061224489793,23.219954648524435,0.5,3/4,x,2,5,0
D5,30093.061224489793,30116.28117913832,23.219954648528073,0.25,3/4,x,2,5,0
E♭5,30116.28117913832,30232.380952380954,116.09977324263309,0.25,3/4,x,2,5,0
C5,30232.380952380954,30325.260770975055,92.87981859410138,0.25,3/4,x,2,5,0
D5,30325.260770975055,30441.36054421769,116.09977324263309,0.25,3/4,x,2,5,0
E♭5,30441.36054421769,30975.419501133787,534.0589569160984,0.5,3/4,x,2,6,0
C5,30975.419501133787,31509.47845804989,534.058956916102,0.5,3/4,x,2,6,0
C5,31509.47845804989,31532.698412698413,23.219954648524435,0.5,3/4,x,2,6,0
C5,31532.698412698413,31555.918367346938,23.219954648524435,0.5,3/4,x,2,6,0
C5,31555.918367346938,31579.138321995466,23.219954648528073,0.25,3/4,x,2,6,0
D5,31579.138321995466,31695.238095238095,116.09977324262945,0.25,3/4,x,2,6,0
E♭5,31695.238095238095,31764.897959183676,69.65986394558058,0.25,3/4,x,2,6,0
C5,31764.897959183676,31927.437641723354,162.53968253967832,0.25,3/4,x,2,6,0
D5,31927.437641723354,32415.056689342407,487.61904761905316,0.5,3/4,x,2,7,0
D4,32415.056689342407,32438.276643990932,23.219954648524435,0.5,3/4,x,2,7,0
C5,32438.276643990932,32763.356009070292,325.0793650793603,0.5,3/4,x,2,7,0
D4,32763.356009070292,32949.115646258506,185.75963718821367,0.5,3/4,x,2,7,0
A5,32949.115646258506,33250.97505668934,301.85941043083585,0.5,3/4,x,2,7,0
B♭4,33250.97505668934,33320.634920634926,69.65986394558422,0.25,3/4,x,2,7,0
A4,33320.634920634926,33459.95464852608,139.3197278911539,0.25,3/4,x,2,7,0
B♭4,33459.95464852608,33738.59410430839,278.6394557823078,0.5,3/4,x,2,8,0
G4,33738.59410430839,33994.013605442175,255.41950113378698,0.5,3/4,x,2,8,0
D5,33994.013605442175,34481.63265306123,487.61904761905316,0.5,3/4,x,2,8,0
G4,34481.63265306123,34504.85260770975,23.219954648520797,0.5,3/4,B,2,8,0
G5,34504.85260770975,34737.052154195015,232.19954648526618,0.5,3/4,x,2,8,0
