Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,1137.7777777777778,1137.7777777777778,0,0,.,x,x,.
G4,1137.7777777777778,1486.077097505669,348.2993197278911,0.25,4/4,b,1,1,0
B4,1486.077097505669,1671.8367346938776,185.75963718820867,0.25,4/4,x,1,1,0
D5,1671.8367346938776,2136.235827664399,464.39909297052145,0.25,4/4,x,1,1,0
B4,2136.235827664399,2205.8956916099773,69.65986394557831,0.25,4/4,x,1,1,0
D5,2205.8956916099773,2391.655328798186,185.75963718820867,0.25,4/4,x,1,1,0
B4,2391.655328798186,2461.315192743764,69.65986394557785,0.25,4/4,x,1,1,0
D5,2461.315192743764,2554.1950113378684,92.87981859410456,0.25,4/4,x,1,1,0
B4,2554.1950113378684,2577.4149659863947,23.219954648526254,0.25,4/4,x,1,1,0
G4,2577.4149659863947,2809.614512471655,232.19954648526027,0.25,4/4,b,1,1,0
C5,2809.614512471655,2948.934240362812,139.31972789115707,0.25,4/4,x,1,1,0
E5,2948.934240362812,3088.2539682539687,139.31972789115662,0.25,4/4,x,1,1,0
C5,3088.2539682539687,3157.9138321995465,69.65986394557785,0.25,4/4,x,1,1,0
E5,3157.9138321995465,3366.8934240362814,208.97959183673493,0.25,4/4,x,1,1,0
C5,3366.8934240362814,3482.9931972789113,116.09977324262991,0.25,4/4,x,1,1,0
E5,3482.9931972789113,3599.092970521542,116.09977324263082,0.25,4/4,x,1,1,0
C5,3599.092970521542,3761.632653061224,162.53968253968196,0.25,4/4,x,1,1,0
G4,3761.632653061224,4017.052154195011,255.41950113378698,0.25,4/4,b,1,2,0
B4,4017.052154195011,4156.371882086168,139.31972789115662,0.25,4/4,x,1,2,0
D5,4156.371882086168,4272.471655328798,116.09977324263036,0.25,4/4,x,1,2,0
B4,4272.471655328798,4411.791383219955,139.31972789115662,0.25,4/4,x,1,2,0
G4,4411.791383219955,4527.891156462585,116.09977324263036,0.25,4/4,B,1,2,0
