Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,1532.5170068027212,1532.5170068027212,0,0,.,x,x,.
B4,1532.5170068027212,2089.795918367347,557.2789115646258,0.25,4/4,x,1,1,0
D5,2089.795918367347,2507.7551020408164,417.9591836734694,0.25,4/4,x,1,1,0
F♯5,2507.7551020408164,4876.190476190477,2368.4353741496607,1.5,4/4,x,1,1,0
A4,4876.190476190477,5479.909297052154,603.7188208616772,0.25,4/4,x,1,1,0
C♯5,5479.909297052154,5990.748299319728,510.83900226757396,0.25,4/4,x,1,1,0
F♯5,5990.748299319728,8591.383219954649,2600.6349206349205,1.5,4/4,x,1,1,0
G4,8591.383219954649,9055.78231292517,464.39909297052145,0.25,4/4,x,1,2,0
B4,9055.78231292517,9473.741496598639,417.95918367346894,0.25,4/4,x,1,2,0
E5,9473.741496598639,10890.15873015873,1416.4172335600906,1.0,4/4,x,1,2,0
E♯5,10890.15873015873,11354.557823129251,464.39909297052145,0.25,4/4,x,1,2,0
F♯5,11354.557823129251,11958.27664399093,603.718820861679,0.25,4/4,x,1,2,0
F♯4,11958.27664399093,13630.113378684808,1671.8367346938776,1.0,4/4,x,1,2,0
0,13630.113378684808,15464.489795918367,1834.3764172335596,1.0,4/4,.,1,2,0
0,15464.489795918367,15487.709750566893,23.219954648526254,0,0,.,x,x,.
0,15487.709750566893,15510.92970521542,23.219954648526254,0.25,4/4,.,2,3,0
D5,15510.92970521542,15580.589569160997,69.65986394557694,0.125,4/4,u,2,3,0
C♯5,15580.589569160997,15673.469387755102,92.87981859410502,0.125,4/4,x,2,3,0
D5,15673.469387755102,15882.448979591838,208.9795918367363,0.25,4/4,u,2,3,0
B4,15882.448979591838,16137.868480725621,255.41950113378334,0.25,4/4,b,2,3,0
G5,16137.868480725621,16370.068027210884,232.19954648526254,0.25,4/4,u,2,3,0
B4,16370.068027210884,16555.827664399094,185.75963718821004,0.25,4/4,b,2,3,0
C♯5,16555.827664399094,16695.147392290248,139.3197278911539,0.25,4/4,b,2,3,0
G5,16695.147392290248,16973.786848072563,278.63945578231505,0.25,4/4,u,2,3,0
D5,16973.786848072563,17275.6462585034,301.85941043083585,0.25,4/4,b,2,3,0
F♯5,17275.6462585034,17322.086167800455,46.43990929705615,0.125,4/4,u,2,3,0
E5,17322.086167800455,17414.96598639456,92.87981859410502,0.125,4/4,x,2,3,0
F♯5,17414.96598639456,17531.065759637186,116.09977324262582,0.25,4/4,u,2,3,0
D5,17531.065759637186,17832.925170068025,301.8594104308395,0.25,4/4,b,2,3,0
A5,17832.925170068025,18065.124716553288,232.19954648526254,0.25,4/4,u,2,3,0
C♯5,18065.124716553288,18227.66439909297,162.53968253968196,0.25,4/4,b,2,3,0
D♯5,18227.66439909297,18436.643990929708,208.9795918367381,0.25,4/4,b,2,3,0
A5,18436.643990929708,18668.843537414963,232.19954648525527,0.25,4/4,u,2,3,0
E5,18668.843537414963,18947.482993197278,278.63945578231505,0.25,4/4,b,2,4,0
G5,18947.482993197278,18993.92290249433,46.43990929705251,0.125,4/4,u,2,4,0
F♯5,18993.92290249433,19110.02267573696,116.09977324262945,0.125,4/4,x,2,4,0
G5,19110.02267573696,19319.0022675737,208.9795918367381,0.25,4/4,u,2,4,0
E5,19319.0022675737,19574.421768707485,255.41950113378698,0.25,4/4,b,2,4,0
A♯5,19574.421768707485,19829.841269841272,255.41950113378698,0.25,4/4,u,2,4,0
F♯5,19829.841269841272,20062.04081632653,232.1995464852589,0.25,4/4,b,2,4,0
C♯6,20062.04081632653,20317.460317460318,255.41950113378698,0.25,4/4,u,2,4,0
E5,20317.460317460318,20549.659863945577,232.1995464852589,0.25,4/4,b,2,4,0
D5,20549.659863945577,20781.85941043084,232.19954648526254,0.25,4/4,b,2,4,0
F♯5,20781.85941043084,20967.61904761905,185.75963718821004,0.25,4/4,u,2,4,0
B5,20967.61904761905,21176.598639455784,208.97959183673447,0.25,4/4,u,2,4,0
D5,21176.598639455784,21455.238095238095,278.6394557823114,0.25,4/4,b,2,4,0
E5,21455.238095238095,21640.9977324263,185.7596371882064,0.25,4/4,b,2,4,0
C♯6,21640.9977324263,21826.757369614512,185.75963718821004,0.25,4/4,u,2,4,0
F♯5,21826.757369614512,22058.956916099774,232.19954648526254,0.25,4/4,b,2,4,0
A♯5,22058.956916099774,22337.596371882086,278.6394557823114,0.25,4/4,u,2,4,0
B4,22337.596371882086,22616.2358276644,278.63945578231505,0.25,4/4,b,2,5,0
C♯5,22616.2358276644,22825.215419501135,208.97959183673447,0.25,4/4,x,2,5,0
D5,22825.215419501135,23057.414965986398,232.19954648526254,0.25,4/4,u,2,5,0
A4,23057.414965986398,23196.73469387755,139.3197278911539,0.25,4/4,b,2,5,0
G♯4,23196.73469387755,23475.374149659863,278.6394557823114,0.25,4/4,b,2,5,0
D5,23475.374149659863,23684.353741496598,208.97959183673447,0.25,4/4,u,2,5,0
F♯4,23684.353741496598,23870.113378684808,185.75963718821004,0.25,4/4,b,2,5,0
D5,23870.113378684808,24102.312925170067,232.1995464852589,0.25,4/4,u,2,5,0
E♯4,24102.312925170067,24380.952380952378,278.6394557823114,0.25,4/4,b,2,5,0
C♯5,24380.952380952378,24589.931972789116,208.9795918367381,0.25,4/4,u,2,5,0
B♯4,24589.931972789116,24752.471655328798,162.53968253968196,0.25,4/4,x,2,5,0
C♯5,24752.471655328798,24984.67120181406,232.19954648526254,0.25,4/4,u,2,5,0
G♯5,24984.67120181406,25240.090702947848,255.41950113378698,0.25,4/4,u,2,5,0
C♯5,25240.090702947848,25495.510204081635,255.41950113378698,0.25,4/4,b,2,5,0
B5,25495.510204081635,26401.08843537415,905.5782312925148,0.25,4/4,u,2,5,0
C♯5,26401.08843537415,26447.528344671202,46.43990929705251,0.25,4/4,b,2,5,0
0,26447.528344671202,26517.18820861678,69.65986394557694,0.25,4/4,.,2,6,0
A4,26517.18820861678,26586.84807256236,69.65986394558058,0.125,4/4,u,2,6,0
G♯4,26586.84807256236,26679.727891156464,92.87981859410502,0.125,4/4,x,2,6,0
A4,26679.727891156464,26911.927437641723,232.1995464852589,0.25,4/4,u,2,6,0
F♯4,26911.927437641723,27144.126984126986,232.19954648526254,0.25,4/4,b,2,6,0
D5,27144.126984126986,27399.54648526077,255.41950113378334,0.25,4/4,u,2,6,0
F♯4,27399.54648526077,27562.086167800455,162.5396825396856,0.25,4/4,b,2,6,0
G♯4,27562.086167800455,27794.285714285714,232.1995464852589,0.25,4/4,b,2,6,0
D5,27794.285714285714,28026.485260770976,232.19954648526254,0.25,4/4,u,2,6,0
A4,28026.485260770976,28328.344671201816,301.8594104308395,0.25,4/4,b,2,6,0
C♯5,28328.344671201816,28398.004535147393,69.65986394557694,0.125,4/4,u,2,6,0
B4,28398.004535147393,28490.884353741498,92.87981859410502,0.125,4/4,x,2,6,0
C♯5,28490.884353741498,28560.544217687075,69.65986394557694,0.25,4/4,u,2,6,0
A4,28560.544217687075,28932.06349206349,371.51927437641643,0.25,4/4,b,2,6,0
E5,28932.06349206349,29257.142857142855,325.0793650793639,0.25,4/4,u,2,6,0
G♯4,29257.142857142855,29559.002267573695,301.8594104308395,0.25,4/4,b,2,6,0
A♯4,29559.002267573695,29582.222222222223,23.219954648528073,0.25,4/4,b,2,6,0
E5,29582.222222222223,29814.42176870748,232.1995464852589,0.25,4/4,u,2,6,0
B4,29814.42176870748,30093.061224489793,278.6394557823114,0.25,4/4,b,2,7,0
D5,30093.061224489793,30162.721088435377,69.65986394558422,0.125,4/4,u,2,7,0
C♯5,30162.721088435377,30232.380952380954,69.65986394557694,0.125,4/4,x,2,7,0
D5,30232.380952380954,30464.580498866213,232.1995464852589,0.25,4/4,u,2,7,0
B4,30464.580498866213,30696.780045351476,232.19954648526254,0.25,4/4,b,2,7,0
E♯5,30696.780045351476,30928.979591836734,232.1995464852589,0.25,4/4,u,2,7,0
C♯5,30928.979591836734,31114.739229024945,185.75963718821004,0.25,4/4,b,2,7,0
