Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,464.39909297052156,464.39909297052156,0,0,.,x,x,.
D4,464.39909297052156,1625.3968253968253,1160.9977324263036,1.5,4/4,x,1,1,0
D5,1625.3968253968253,1764.716553287982,139.31972789115662,0.25,4/4,x,1,1,0
E5,1764.716553287982,2739.954648526077,975.2380952380952,0.25,4/4,x,1,1,0
E5,2739.954648526077,2763.1746031746034,23.219954648526254,1.5,4/4,x,1,1,0
D5,2763.1746031746034,2786.394557823129,23.2199546485258,0.25,4/4,x,1,1,0
E5,2786.394557823129,3111.473922902494,325.07936507936483,0.25,4/4,x,1,1,0
D4,3111.473922902494,4156.371882086168,1044.8979591836737,1.5,4/4,x,1,2,0
F♯5,4156.371882086168,4342.131519274377,185.75963718820913,0.25,4/4,x,1,2,0
G5,4342.131519274377,5340.589569160998,998.4580498866208,0.25,4/4,x,1,2,0
G5,5340.589569160998,5363.809523809524,23.219954648526254,1.5,4/4,x,1,2,0
F♯5,5363.809523809524,5526.349206349207,162.53968253968287,0.25,4/4,x,1,2,0
G5,5526.349206349207,5851.428571428572,325.07936507936483,0.25,4/4,x,1,2,0
D4,5851.428571428572,6687.34693877551,835.9183673469388,1.0,4/4,x,1,3,0
A5,6687.34693877551,7291.065759637188,603.7188208616781,0.75,4/4,x,1,3,0
F♯4,7291.065759637188,7430.385487528345,139.31972789115662,0.25,4/4,B,1,3,0
G5,7430.385487528345,8010.884353741498,580.4988662131527,0.75,4/4,x,1,3,0
E4,8010.884353741498,8173.42403628118,162.53968253968196,0.25,4/4,B,1,3,0
F♯5,8173.42403628118,8777.142857142857,603.7188208616772,0.75,4/4,x,1,3,0
D4,8777.142857142857,8893.242630385486,116.09977324262945,0.25,4/4,B,1,3,0
E5,8893.242630385486,9682.721088435374,789.4784580498872,1.0,4/4,x,1,4,0
A4,9682.721088435374,9705.9410430839,23.219954648526254,1.0,4/4,x,1,4,0
0,9705.9410430839,10054.240362811792,348.299319727892,0.125,4/4,.,1,4,0
A4,10054.240362811792,10774.0589569161,719.8185941043084,0.125,4/4,x,1,4,0
B4,10774.0589569161,10890.15873015873,116.09977324262945,0.125,4/4,x,1,4,0
C♯5,10890.15873015873,10913.378684807256,23.219954648526254,0.125,4/4,x,1,4,0
D5,10913.378684807256,10983.038548752835,69.65986394557876,0.125,4/4,x,1,4,0
E5,10983.038548752835,11052.698412698413,69.65986394557876,0.125,4/4,x,1,4,0
F♯5,11052.698412698413,11099.138321995464,46.43990929705069,0.125,4/4,x,1,4,0
G5,11099.138321995464,11145.578231292517,46.43990929705251,0.125,4/4,x,1,4,0
A5,11145.578231292517,11749.297052154194,603.7188208616772,0.75,4/4,x,1,4,0
G5,11749.297052154194,11865.396825396825,116.09977324263127,0.25,4/4,x,1,4,0
F♯5,11865.396825396825,12561.995464852607,696.5986394557822,0.75,4/4,x,1,5,0
C♯5,12561.995464852607,12608.43537414966,46.43990929705251,0.25,4/4,x,1,5,0
D5,12608.43537414966,13722.993197278913,1114.557823129253,1.0,4/4,x,1,5,0
0,13722.993197278913,14164.172335600908,441.1791383219952,0.125,4/4,.,1,5,0
B4,14164.172335600908,14187.392290249432,23.219954648524435,0.125,4/4,x,1,5,0
C♯5,14187.392290249432,14210.612244897959,23.219954648526254,0.125,4/4,x,1,5,0
D5,14210.612244897959,14233.832199546485,23.219954648526254,0.125,4/4,x,1,5,0
E5,14233.832199546485,14257.052154195013,23.219954648528073,0.125,4/4,x,1,5,0
