Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,534.0589569160998,534.0589569160998,0,0,.,x,x,.
G4,534.0589569160998,1695.0566893424036,1160.9977324263039,2.0,3/2,x,1,1,0
E♭5,1695.0566893424036,1950.4761904761904,255.41950113378675,0.5,3/2,x,1,1,0
D5,1950.4761904761904,2623.8548752834467,673.3786848072564,1.5,3/2,x,1,1,0
C5,2623.8548752834467,2832.834467120181,208.97959183673447,0.5,3/2,x,1,1,0
B♭4,2832.834467120181,3668.7528344671205,835.9183673469392,1.5,3/2,x,1,1,0
A4,3668.7528344671205,4040.272108843538,371.51927437641734,0.0,3/2,x,1,2,0
G4,4040.272108843538,4179.591836734694,139.31972789115616,4.0,3/2,x,1,2,0
0,4179.591836734694,6246.167800453515,2066.575963718821,2.0,3/2,.,1,2,0
F♯4,6246.167800453515,7244.625850340136,998.4580498866208,2.0,3/2,x,1,3,0
D5,7244.625850340136,7546.485260770975,301.8594104308395,0.5,3/2,x,1,3,0
C5,7546.485260770975,8312.743764172335,766.25850340136,1.5,3/2,x,1,3,0
B♭4,8312.743764172335,8544.943310657596,232.19954648526073,0.5,3/2,x,1,3,0
A4,8544.943310657596,9496.961451247165,952.0181405895692,1.5,3/2,x,1,3,0
D4,9496.961451247165,9520.181405895692,23.219954648526254,4.0,3/2,x,1,4,0
0,9520.181405895692,9659.50113378685,139.31972789115753,2.0,3/2,.,1,4,0
0,9659.50113378685,9682.721088435374,23.219954648524435,0,0,.,x,x,.
G5,9682.721088435374,9705.9410430839,23.219954648526254,0.5,3/4,x,2,5,0
D5,9705.9410430839,14140.952380952382,4435.011337868482,0.5,3/4,x,2,5,0
D5,14140.952380952382,14164.172335600908,23.219954648526254,0.5,3/4,x,2,5,0
D5,14164.172335600908,14187.392290249432,23.219954648524435,0.5,3/4,x,2,5,0
D5,14187.392290249432,14210.612244897959,23.219954648526254,0.25,3/4,x,2,5,0
E♭5,14210.612244897959,14396.371882086169,185.75963718821004,0.25,3/4,x,2,5,0
C5,14396.371882086169,14489.251700680272,92.8798185941032,0.25,3/4,x,2,5,0
D5,14489.251700680272,14558.91156462585,69.65986394557876,0.25,3/4,x,2,5,0
E♭5,14558.91156462585,14837.551020408164,278.63945578231323,0.5,3/4,x,2,6,0
C5,14837.551020408164,15534.149659863946,696.5986394557822,0.5,3/4,x,2,6,0
C5,15534.149659863946,15557.369614512472,23.219954648526254,0.5,3/4,x,2,6,0
C5,15557.369614512472,15580.589569160997,23.219954648524435,0.5,3/4,x,2,6,0
C5,15580.589569160997,15603.809523809523,23.219954648526254,0.25,3/4,x,2,6,0
D5,15603.809523809523,15673.469387755102,69.65986394557876,0.25,3/4,x,2,6,0
E♭5,15673.469387755102,15789.569160997733,116.09977324263127,0.25,3/4,x,2,6,0
C5,15789.569160997733,15882.448979591838,92.87981859410502,0.25,3/4,x,2,6,0
D5,15882.448979591838,16300.408163265307,417.95918367346894,0.5,3/4,x,2,7,0
D4,16300.408163265307,16370.068027210884,69.65986394557694,0.5,3/4,x,2,7,0
C5,16370.068027210884,16579.04761904762,208.97959183673447,0.5,3/4,x,2,7,0
D4,16579.04761904762,16811.24716553288,232.19954648526254,0.5,3/4,x,2,7,0
A5,16811.24716553288,17066.666666666668,255.41950113378698,0.5,3/4,x,2,7,0
B♭4,17066.666666666668,17113.10657596372,46.43990929705251,0.25,3/4,x,2,7,0
A4,17113.10657596372,17229.20634920635,116.09977324262945,0.25,3/4,x,2,7,0
B♭4,17229.20634920635,17461.40589569161,232.1995464852589,0.5,3/4,x,2,8,0
G4,17461.40589569161,17693.60544217687,232.19954648526254,0.5,3/4,x,2,8,0
D5,17693.60544217687,17902.585034013606,208.97959183673447,0.5,3/4,x,2,8,0
G4,17902.585034013606,18111.56462585034,208.97959183673447,0.5,3/4,B,2,8,0
G5,18111.56462585034,18366.984126984127,255.41950113378698,0.5,3/4,x,2,8,0
G4,18366.984126984127,18575.96371882086,208.97959183673447,0.5,3/4,B,2,8,0
B♭5,18575.96371882086,18808.163265306124,232.19954648526254,0.5,3/4,x,2,9,0
G4,18808.163265306124,18970.702947845806,162.53968253968196,0.25,3/4,B,2,9,0
A4,18970.702947845806,18993.92290249433,23.219954648524435,0.25,3/4,B,2,9,0
B♭4,18993.92290249433,19086.802721088436,92.87981859410502,0.5,3/4,x,2,9,0
A4,19086.802721088436,19411.8820861678,325.0793650793639,0.5,3/4,x,2,9,0
G4,19411.8820861678,19597.64172335601,185.75963718821004,0.5,3/4,x,2,9,0
F4,19597.64172335601,19829.841269841272,232.19954648526254,0.5,3/4,x,2,9,0
E4,19829.841269841272,20085.26077097506,255.41950113378698,0.5,3/4,B,2,10,0
G5,20085.26077097506,20363.90022675737,278.6394557823114,0.5,3/4,x,2,10,0
0,20363.90022675737,20642.539682539682,278.6394557823114,0.5,3/4,.,2,10,0
C5,20642.539682539682,20828.29931972789,185.7596371882064,0.5,3/4,x,2,10,0
G5,20828.29931972789,21060.49886621315,232.19954648526254,0.5,3/4,x,2,10,0
B♭4,21060.49886621315,21292.698412698413,232.19954648526254,0.5,3/4,x,2,10,0
A4,21292.698412698413,21524.897959183672,232.1995464852589,0.5,3/4,x,2,11,0
F4,21524.897959183672,21780.31746031746,255.41950113378698,0.5,3/4,x,2,11,0
C5,21780.31746031746,21966.07709750567,185.75963718821004,0.5,3/4,x,2,11,0
F4,21966.07709750567,22198.27664399093,232.1995464852589,0.5,3/4,x,2,11,0
F5,22198.27664399093,22384.03628117914,185.75963718821004,0.5,3/4,x,2,11,0
F4,22384.03628117914,22593.015873015873,208.97959183673447,0.5,3/4,B,2,11,0
A5,22593.015873015873,22871.655328798188,278.63945578231505,0.5,3/4,x,2,12,0
F4,22871.655328798188,22894.875283446712,23.219954648524435,0.25,3/4,B,2,12,0
G4,22894.875283446712,22987.755102040814,92.87981859410138,0.25,3/4,B,2,12,0
A4,22987.755102040814,23103.854875283447,116.09977324263309,0.5,3/4,x,2,12,0
G4,23103.854875283447,23428.93424036281,325.0793650793639,0.5,3/4,x,2,12,0
