Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,464.39909297052156,464.39909297052156,0,0,.,x,x,.
0,464.39909297052156,487.6190476190476,23.219954648526027,0.5,3/4,.,1,1,0
F♯5,487.6190476190476,1486.077097505669,998.4580498866213,0.5,3/4,x,1,1,0
F♯5,1486.077097505669,1509.2970521541952,23.219954648526254,1.5,3/4,x,1,2,0
C♯5,1509.2970521541952,1648.6167800453516,139.3197278911564,0.5,3/4,x,1,2,0
A4,1648.6167800453516,1787.936507936508,139.3197278911564,0.5,3/4,x,1,2,0
C♯5,1787.936507936508,1950.4761904761904,162.53968253968242,0.5,3/4,x,1,2,0
F♯4,1950.4761904761904,2136.235827664399,185.75963718820867,0.5,3/4,x,1,3,0
A4,2136.235827664399,2298.7755102040815,162.53968253968242,0.5,3/4,x,1,3,0
C♯5,2298.7755102040815,2438.0952380952385,139.31972789115707,0.5,3/4,x,1,3,0
F♯5,2438.0952380952385,2623.8548752834467,185.75963718820822,0.5,3/4,x,1,3,0
A5,2623.8548752834467,2763.1746031746034,139.31972789115662,0.5,3/4,x,1,3,0
F♯5,2763.1746031746034,2925.714285714286,162.53968253968242,0.5,3/4,x,1,3,0
B4,2925.714285714286,3088.2539682539687,162.53968253968287,0.5,3/4,x,1,4,0
D5,3088.2539682539687,3227.573696145125,139.31972789115616,0.5,3/4,x,1,4,0
F♯5,3227.573696145125,3366.8934240362814,139.31972789115662,0.5,3/4,x,1,4,0
B5,3366.8934240362814,3506.2131519274376,139.31972789115616,0.5,3/4,x,1,4,0
D6,3506.2131519274376,3668.7528344671205,162.53968253968287,0.5,3/4,x,1,4,0
B5,3668.7528344671205,3831.2925170068024,162.53968253968196,0.5,3/4,x,1,4,0
E♯4,3831.2925170068024,3993.8321995464853,162.53968253968287,0.5,3/4,x,1,5,0
G♯4,3993.8321995464853,4249.251700680272,255.41950113378653,0.5,3/4,x,1,5,0
C♯5,4249.251700680272,4318.91156462585,69.65986394557785,0.5,3/4,x,1,5,0
E♯5,4318.91156462585,4458.231292517006,139.31972789115662,0.5,3/4,x,1,5,0
G♯5,4458.231292517006,4620.770975056689,162.53968253968287,0.5,3/4,x,1,5,0
B4,4620.770975056689,4783.310657596372,162.53968253968287,0.5,3/4,x,1,5,0
A4,4783.310657596372,4945.850340136055,162.53968253968287,0.5,3/4,x,1,6,0
F♯5,4945.850340136055,5154.829931972789,208.97959183673447,0.5,3/4,x,1,6,0
G♯4,5154.829931972789,5270.929705215419,116.09977324262945,0.5,3/4,x,1,6,0
F♯5,5270.929705215419,5619.22902494331,348.2993197278911,0.5,3/4,x,1,6,0
C♯5,5619.22902494331,5642.448979591837,23.219954648527164,0.5,3/4,x,1,6,0
E♯5,5642.448979591837,5874.648526077097,232.19954648525982,0.5,3/4,x,1,6,0
F♯4,5874.648526077097,6548.027210884354,673.3786848072568,1.0,3/4,x,1,7,0
0,6548.027210884354,6826.666666666667,278.63945578231323,0.5,3/4,.,1,7,0
A5,6826.666666666667,7058.866213151928,232.19954648526073,0.5,3/4,x,1,7,0
G♯5,7058.866213151928,7221.40589569161,162.53968253968196,0.5,3/4,x,1,7,0
F♯5,7221.40589569161,7407.165532879819,185.75963718820913,0.5,3/4,x,1,7,0
E5,7407.165532879819,7569.705215419501,162.53968253968196,0.5,3/4,x,1,8,0
G♯4,7569.705215419501,7732.244897959184,162.53968253968287,0.5,3/4,x,1,8,0
A4,7732.244897959184,7918.004535147392,185.75963718820822,0.5,3/4,x,1,8,0
E5,7918.004535147392,8057.324263038548,139.31972789115662,0.5,3/4,x,1,8,0
