Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,23.219954648526077,23.219954648526077,0,0,.,x,x,.
C5,23.219954648526077,46.439909297052154,23.219954648526077,0.5,4/4,b,1,1,0
E5,46.439909297052154,69.65986394557822,23.21995464852607,0.5,4/4,u,1,2,0
C5,69.65986394557822,92.87981859410431,23.219954648526084,0.5,4/4,b,1,2,0
F5,92.87981859410431,116.09977324263039,23.219954648526084,0.5,4/4,u,1,2,0
C5,116.09977324263039,139.31972789115645,23.219954648526056,0.5,4/4,b,1,2,0
G5,139.31972789115645,162.53968253968253,23.219954648526084,0.5,4/4,u,1,2,0
C5,162.53968253968253,185.75963718820861,23.219954648526084,0.5,4/4,b,1,2,0
E5,185.75963718820861,208.9795918367347,23.219954648526084,0.5,4/4,u,1,2,0
C5,208.9795918367347,232.19954648526078,23.219954648526084,0.5,4/4,b,1,2,0
F5,232.19954648526078,255.41950113378687,23.219954648526084,0.5,4/4,u,1,3,0
C5,255.41950113378687,278.6394557823129,23.219954648526027,0.5,4/4,b,1,3,0
G5,278.6394557823129,301.85941043083903,23.21995464852614,0.5,4/4,u,1,3,0
C5,301.85941043083903,325.07936507936506,23.219954648526027,0.5,4/4,b,1,3,0
A5,325.07936507936506,348.29931972789115,23.219954648526084,0.5,4/4,u,1,3,0
C5,348.29931972789115,371.51927437641723,23.219954648526084,0.5,4/4,b,1,3,0
G5,371.51927437641723,394.7392290249433,23.219954648526084,0.5,4/4,u,1,3,0
C5,394.7392290249433,417.9591836734694,23.219954648526084,0.5,4/4,b,1,3,0
A5,417.9591836734694,441.1791383219955,23.219954648526084,0.5,4/4,u,1,4,0
C5,441.1791383219955,626.9387755102041,185.75963718820861,0.5,4/4,b,1,4,0
B5,626.9387755102041,650.1587301587301,23.219954648526027,0.5,4/4,u,1,4,0
C5,650.1587301587301,673.3786848072563,23.21995464852614,0.5,4/4,b,1,4,0
C6,673.3786848072563,696.5986394557823,23.219954648526027,0.5,4/4,u,1,4,0
C5,696.5986394557823,719.8185941043083,23.219954648526027,0.5,4/4,x,1,4,0
E5,719.8185941043083,859.1383219954648,139.3197278911565,0.5,4/4,x,1,4,0
G5,859.1383219954648,882.358276643991,23.21995464852614,0.5,4/4,x,1,4,0
C6,882.358276643991,905.578231292517,23.219954648526027,0.5,4/4,x,1,5,0
C5,905.578231292517,1277.0975056689342,371.51927437641723,0.5,4/4,x,1,5,0
E5,1277.0975056689342,1300.3174603174602,23.219954648526027,0.5,4/4,x,1,5,0
G5,1300.3174603174602,1369.9773242630386,69.65986394557831,0.5,4/4,x,1,5,0
C6,1369.9773242630386,1393.1972789115646,23.219954648526027,1.0,4/4,x,1,5,0
0,1393.1972789115646,5712.108843537415,4318.911564625851,1.0,4/4,.,1,5,0
