Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,417.9591836734694,417.9591836734694,0,0,.,x,x,.
E4,417.9591836734694,1486.077097505669,1068.1179138321995,1.0,3/4,b,1,1,0
G♯5,1486.077097505669,2507.7551020408164,1021.6780045351475,1.0,3/4,u,1,1,0
A5,2507.7551020408164,3065.0340136054424,557.278911564626,0.75,3/4,x,1,1,0
B5,3065.0340136054424,3390.1133786848072,325.07936507936483,0.25,3/4,x,1,1,0
F♯4,3390.1133786848072,4133.151927437642,743.0385487528351,1.0,3/4,b,1,2,0
D♯5,4133.151927437642,4876.190476190477,743.0385487528347,1.0,3/4,x,1,2,0
E5,4876.190476190477,5479.909297052154,603.7188208616772,0.75,3/4,x,1,2,0
F♯5,5479.909297052154,5688.888888888889,208.97959183673447,0.25,3/4,u,1,2,0
G♯4,5688.888888888889,6269.3877551020405,580.4988662131518,0.75,3/4,b,1,3,0
B4,6269.3877551020405,6524.8072562358275,255.41950113378698,0.25,3/4,x,1,3,0
E5,6524.8072562358275,7128.5260770975065,603.718820861679,0.75,3/4,x,1,3,0
D♯5,7128.5260770975065,7221.40589569161,92.8798185941032,0.25,3/4,x,1,3,0
E5,7221.40589569161,8126.984126984126,905.5782312925166,1.0,3/4,u,1,3,0
A4,8126.984126984126,8939.68253968254,812.6984126984144,0.75,3/4,x,1,4,0
C♯5,8939.68253968254,9125.442176870749,185.75963718820822,0.25,3/4,u,1,4,0
D♯4,9125.442176870749,9752.380952380954,626.9387755102052,0.75,3/4,b,1,4,0
B4,9752.380952380954,10657.959183673469,905.5782312925148,0.25,3/4,u,1,4,0
A4,10657.959183673469,10681.179138321995,23.219954648526254,0.75,3/4,x,1,4,0
G♯4,10681.179138321995,10843.718820861679,162.53968253968378,0.125,3/4,x,1,4,0
A4,10843.718820861679,11006.258503401361,162.53968253968196,0.125,3/4,u,1,4,0
E4,11006.258503401361,11749.297052154194,743.0385487528329,0.75,3/4,b,1,5,0
A4,11749.297052154194,11935.056689342404,185.75963718821004,0.25,3/4,x,1,5,0
G♯4,11935.056689342404,13003.174603174602,1068.1179138321986,1.0,3/4,u,1,5,0
0,13003.174603174602,13931.972789115645,928.7981859410429,1.0,3/4,.,1,5,0
D♯4,13931.972789115645,14907.21088435374,975.2380952380954,1.0,3/4,x,1,6,0
F♯4,14907.21088435374,15789.569160997733,882.3582766439922,1.0,3/4,x,1,6,0
G♯4,15789.569160997733,16486.167800453513,696.5986394557804,0.75,3/4,x,1,6,0
A4,16486.167800453513,16695.147392290248,208.97959183673447,0.25,3/4,x,1,6,0
E4,16695.147392290248,17554.285714285714,859.138321995466,1.0,3/4,x,1,7,0
