Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,534.0589569160998,534.0589569160998,0,0,.,x,x,.
B4,534.0589569160998,859.1383219954648,325.07936507936506,0.25,4/4,x,1,1,0
D5,859.1383219954648,1091.3378684807255,232.19954648526073,0.25,4/4,x,1,1,0
F♯5,1091.3378684807255,3181.1337868480723,2089.7959183673465,1.5,4/4,x,1,1,0
A4,3181.1337868480723,3506.2131519274376,325.0793650793653,0.25,4/4,x,1,1,0
C♯5,3506.2131519274376,3784.8526077097504,278.6394557823128,0.25,4/4,x,1,1,0
F♯5,3784.8526077097504,5619.22902494331,1834.3764172335596,1.5,4/4,x,1,1,0
G4,5619.22902494331,5944.308390022676,325.07936507936574,0.25,4/4,x,1,2,0
B4,5944.308390022676,6269.3877551020405,325.07936507936483,0.25,4/4,x,1,2,0
E5,6269.3877551020405,7546.485260770975,1277.097505668935,1.0,4/4,x,1,2,0
E♯5,7546.485260770975,7941.224489795919,394.7392290249436,0.25,4/4,x,1,2,0
F♯5,7941.224489795919,8475.283446712017,534.0589569160984,0.25,4/4,x,1,2,0
F♯4,8475.283446712017,10681.179138321995,2205.895691609978,1.0,4/4,x,1,2,0
0,10681.179138321995,11540.317460317461,859.138321995466,1.0,4/4,.,1,2,0
0,11540.317460317461,11563.537414965987,23.219954648526254,0,0,.,x,x,.
0,11563.537414965987,11586.757369614512,23.219954648524435,0.25,4/4,.,2,3,0
D5,11586.757369614512,11656.417233560092,69.65986394558058,0.125,4/4,u,2,3,0
C♯5,11656.417233560092,11702.857142857143,46.43990929705069,0.125,4/4,x,2,3,0
D5,11702.857142857143,11958.27664399093,255.41950113378698,0.25,4/4,u,2,3,0
B4,11958.27664399093,12167.256235827665,208.97959183673447,0.25,4/4,b,2,3,0
G5,12167.256235827665,12376.235827664399,208.97959183673447,0.25,4/4,u,2,3,0
B4,12376.235827664399,12770.975056689344,394.7392290249445,0.25,4/4,b,2,3,0
C♯5,12770.975056689344,12817.414965986394,46.43990929705069,0.25,4/4,b,2,3,0
G5,12817.414965986394,13026.39455782313,208.9795918367363,0.25,4/4,u,2,3,0
D5,13026.39455782313,13212.154195011339,185.75963718820822,0.25,4/4,b,2,3,0
F♯5,13212.154195011339,13281.814058956916,69.65986394557694,0.125,4/4,u,2,3,0
E5,13281.814058956916,13351.473922902494,69.65986394557876,0.125,4/4,x,2,3,0
F♯5,13351.473922902494,13560.453514739229,208.97959183673447,0.25,4/4,u,2,3,0
D5,13560.453514739229,13769.433106575963,208.97959183673447,0.25,4/4,b,2,3,0
A5,13769.433106575963,13978.4126984127,208.9795918367363,0.25,4/4,u,2,3,0
C♯5,13978.4126984127,14164.172335600908,185.75963718820822,0.25,4/4,b,2,3,0
D♯5,14164.172335600908,14349.931972789114,185.7596371882064,0.25,4/4,b,2,3,0
A5,14349.931972789114,14558.91156462585,208.9795918367363,0.25,4/4,u,2,3,0
E5,14558.91156462585,14767.891156462585,208.97959183673447,0.25,4/4,b,2,4,0
G5,14767.891156462585,14860.77097505669,92.87981859410502,0.125,4/4,u,2,4,0
F♯5,14860.77097505669,14907.21088435374,46.43990929705069,0.125,4/4,x,2,4,0
G5,14907.21088435374,15139.410430839001,232.19954648526073,0.25,4/4,u,2,4,0
E5,15139.410430839001,15371.609977324264,232.19954648526254,0.25,4/4,b,2,4,0
A♯5,15371.609977324264,15510.92970521542,139.3197278911557,0.25,4/4,u,2,4,0
F♯5,15510.92970521542,15696.689342403628,185.75963718820822,0.25,4/4,b,2,4,0
C♯6,15696.689342403628,15905.668934240364,208.9795918367363,0.25,4/4,u,2,4,0
E5,15905.668934240364,16091.428571428572,185.75963718820822,0.25,4/4,b,2,4,0
D5,16091.428571428572,16300.408163265307,208.97959183673447,0.25,4/4,b,2,4,0
F♯5,16300.408163265307,16462.94784580499,162.53968253968196,0.25,4/4,u,2,4,0
B5,16462.94784580499,16671.927437641723,208.97959183673447,0.25,4/4,u,2,4,0
D5,16671.927437641723,16834.467120181405,162.53968253968196,0.25,4/4,b,2,4,0
E5,16834.467120181405,17020.22675736961,185.7596371882064,0.25,4/4,b,2,4,0
C♯6,17020.22675736961,17205.98639455782,185.75963718821004,0.25,4/4,u,2,4,0
F♯5,17205.98639455782,17414.96598639456,208.9795918367381,0.25,4/4,b,2,4,0
A♯5,17414.96598639456,17623.945578231294,208.97959183673447,0.25,4/4,u,2,4,0
B4,17623.945578231294,17832.925170068025,208.97959183673083,0.25,4/4,b,2,5,0
C♯5,17832.925170068025,18018.684807256235,185.75963718821004,0.25,4/4,x,2,5,0
D5,18018.684807256235,18181.22448979592,162.5396825396856,0.25,4/4,u,2,5,0
A4,18181.22448979592,18366.984126984127,185.7596371882064,0.25,4/4,b,2,5,0
G♯4,18366.984126984127,18575.96371882086,208.97959183673447,0.25,4/4,b,2,5,0
D5,18575.96371882086,18761.72335600907,185.75963718821004,0.25,4/4,u,2,5,0
F♯4,18761.72335600907,18947.482993197278,185.7596371882064,0.25,4/4,b,2,5,0
D5,18947.482993197278,19133.242630385488,185.75963718821004,0.25,4/4,u,2,5,0
E♯4,19133.242630385488,19342.222222222223,208.97959183673447,0.25,4/4,b,2,5,0
C♯5,19342.222222222223,19597.64172335601,255.41950113378698,0.25,4/4,u,2,5,0
B♯4,19597.64172335601,19713.74149659864,116.09977324262945,0.25,4/4,x,2,5,0
C♯5,19713.74149659864,19922.721088435374,208.97959183673447,0.25,4/4,u,2,5,0
G♯5,19922.721088435374,20178.14058956916,255.41950113378698,0.25,4/4,u,2,5,0
C♯5,20178.14058956916,20363.90022675737,185.75963718821004,0.25,4/4,b,2,5,0
B5,20363.90022675737,20735.419501133787,371.51927437641643,0.25,4/4,u,2,5,0
C♯5,20735.419501133787,20758.63945578231,23.219954648524435,0.25,4/4,b,2,5,0
0,20758.63945578231,21060.49886621315,301.8594104308395,0.25,4/4,.,2,6,0
A4,21060.49886621315,21153.378684807256,92.87981859410502,0.125,4/4,u,2,6,0
G♯4,21153.378684807256,21246.25850340136,92.87981859410502,0.125,4/4,x,2,6,0
A4,21246.25850340136,21432.01814058957,185.75963718821004,0.25,4/4,u,2,6,0
F♯4,21432.01814058957,21640.9977324263,208.97959183673083,0.25,4/4,b,2,6,0
D5,21640.9977324263,21826.757369614512,185.75963718821004,0.25,4/4,u,2,6,0
F♯4,21826.757369614512,21989.297052154197,162.5396825396856,0.25,4/4,b,2,6,0
G♯4,21989.297052154197,22221.496598639456,232.1995464852589,0.25,4/4,b,2,6,0
D5,22221.496598639456,22407.256235827663,185.7596371882064,0.25,4/4,u,2,6,0
A4,22407.256235827663,22616.2358276644,208.9795918367381,0.25,4/4,b,2,6,0
C♯5,22616.2358276644,22662.67573696145,46.43990929704887,0.125,4/4,u,2,6,0
B4,22662.67573696145,22894.875283446712,232.19954648526254,0.125,4/4,x,2,6,0
C♯5,22894.875283446712,22964.53514739229,69.65986394557694,0.25,4/4,u,2,6,0
A4,22964.53514739229,23127.074829931975,162.5396825396856,0.25,4/4,b,2,6,0
E5,23127.074829931975,23382.49433106576,255.41950113378698,0.25,4/4,u,2,6,0
G♯4,23382.49433106576,23498.594104308388,116.09977324262582,0.25,4/4,b,2,6,0
A♯4,23498.594104308388,23707.573696145126,208.9795918367381,0.25,4/4,b,2,6,0
E5,23707.573696145126,23846.89342403628,139.3197278911539,0.25,4/4,u,2,6,0
B4,23846.89342403628,24102.312925170067,255.41950113378698,0.25,4/4,b,2,7,0
D5,24102.312925170067,24195.19274376417,92.87981859410502,0.125,4/4,u,2,7,0
C♯5,24195.19274376417,24241.632653061224,46.43990929705251,0.125,4/4,x,2,7,0
D5,24241.632653061224,24497.05215419501,255.41950113378698,0.25,4/4,u,2,7,0
B4,24497.05215419501,24682.81179138322,185.75963718821004,0.25,4/4,b,2,7,0
E♯5,24682.81179138322,24891.791383219952,208.97959183673083,0.25,4/4,u,2,7,0
C♯5,24891.791383219952,25054.331065759638,162.5396825396856,0.25,4/4,b,2,7,0
G♯5,25054.331065759638,25240.090702947848,185.75963718821004,0.25,4/4,u,2,7,0
B4,25240.090702947848,25449.07029478458,208.97959183673083,0.25,4/4,b,2,7,0
A4,25449.07029478458,25634.82993197279,185.75963718821004,0.25,4/4,b,2,7,0
