Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,557.2789115646258,557.2789115646258,0,0,.,x,x,.
F5,557.2789115646258,1091.3378684807255,534.0589569160998,0.375,4/4,x,1,1,0
B♭4,1091.3378684807255,1277.0975056689342,185.75963718820867,0.125,4/4,x,1,1,0
G5,1277.0975056689342,2832.834467120181,1555.736961451247,0.5,4/4,u,1,2,0
G5,2832.834467120181,2856.0544217687075,23.219954648526254,0.5,4/4,u,1,2,0
E♭4,2856.0544217687075,3436.5532879818593,580.4988662131518,0.5,4/4,B,1,2,0
G5,3436.5532879818593,4667.210884353741,1230.6575963718815,0.5,4/4,u,1,2,0
G5,4667.210884353741,4690.430839002268,23.219954648527164,0.375,4/4,u,1,2,0
E♭5,4690.430839002268,4806.530612244898,116.09977324263036,0.125,4/4,x,1,2,0
F5,4806.530612244898,5665.668934240362,859.1383219954641,0.5,4/4,u,1,2,0
0,5665.668934240362,6153.28798185941,487.6190476190477,0.5,4/4,.,1,2,0
D5,6153.28798185941,6687.34693877551,534.0589569161002,0.375,4/4,x,1,2,0
B♭4,6687.34693877551,6849.886621315192,162.53968253968196,0.125,4/4,x,1,2,0
E♭5,6849.886621315192,8243.083900226757,1393.1972789115644,0.5,4/4,u,1,3,0
E♭5,8243.083900226757,8266.303854875285,23.219954648528073,0.5,4/4,u,1,3,0
F4,8266.303854875285,8870.022675736962,603.7188208616772,0.5,4/4,B,1,3,0
E♭5,8870.022675736962,10100.680272108842,1230.6575963718806,0.5,4/4,u,1,3,0
E♭5,10100.680272108842,10123.900226757369,23.219954648526254,0.375,4/4,u,1,3,0
C5,10123.900226757369,10170.340136054423,46.43990929705433,0.125,4/4,x,1,3,0
D5,10170.340136054423,10193.560090702947,23.219954648524435,0.5,4/4,u,1,3,0
0,10193.560090702947,10309.659863945579,116.09977324263127,0.5,4/4,.,1,3,0
D5,10309.659863945579,12051.156462585033,1741.4965986394545,0.375,4/4,u,1,3,0
E♭5,12051.156462585033,12329.795918367347,278.63945578231323,0.125,4/4,u,1,3,0
F♯4,12329.795918367347,12979.954648526076,650.1587301587297,0.5,4/4,B,1,4,0
