Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,325.07936507936506,325.07936507936506,0,0,.,x,x,.
C5,325.07936507936506,534.0589569160998,208.9795918367347,0.5,4/4,b,1,1,0
E5,534.0589569160998,603.7188208616781,69.65986394557831,0.5,4/4,u,1,2,0
C5,603.7188208616781,766.2585034013606,162.53968253968253,0.5,4/4,b,1,2,0
F5,766.2585034013606,882.358276643991,116.09977324263036,0.5,4/4,u,1,2,0
C5,882.358276643991,975.2380952380952,92.87981859410422,0.5,4/4,b,1,2,0
G5,975.2380952380952,1114.5578231292516,139.3197278911564,0.5,4/4,u,1,2,0
C5,1114.5578231292516,1230.657596371882,116.09977324263036,0.5,4/4,b,1,2,0
E5,1230.657596371882,1300.3174603174602,69.65986394557831,0.5,4/4,u,1,2,0
C5,1300.3174603174602,1462.857142857143,162.53968253968264,0.5,4/4,b,1,2,0
F5,1462.857142857143,1578.9569160997733,116.09977324263036,0.5,4/4,u,1,3,0
C5,1578.9569160997733,1695.0566893424036,116.09977324263036,0.5,4/4,b,1,3,0
G5,1695.0566893424036,1834.3764172335602,139.31972789115662,0.5,4/4,u,1,3,0
C5,1834.3764172335602,1927.2562358276643,92.87981859410411,0.5,4/4,b,1,3,0
A5,1927.2562358276643,2066.575963718821,139.31972789115684,0.5,4/4,u,1,3,0
C5,2066.575963718821,2159.455782312925,92.87981859410365,0.5,4/4,b,1,3,0
G5,2159.455782312925,2298.7755102040815,139.31972789115662,0.5,4/4,u,1,3,0
C5,2298.7755102040815,2391.655328798186,92.87981859410456,0.5,4/4,b,1,3,0
A5,2391.655328798186,2600.6349206349205,208.97959183673447,0.5,4/4,u,1,4,0
C5,2600.6349206349205,2623.8548752834467,23.219954648526254,0.5,4/4,b,1,4,0
B5,2623.8548752834467,2995.374149659864,371.51927437641734,0.5,4/4,u,1,4,0
C5,2995.374149659864,3134.6938775510203,139.31972789115616,0.5,4/4,b,1,4,0
C6,3134.6938775510203,3157.9138321995465,23.219954648526254,0.5,4/4,u,1,4,0
C5,3157.9138321995465,3181.1337868480723,23.2199546485258,0.5,4/4,x,1,4,0
E5,3181.1337868480723,3204.3537414965986,23.219954648526254,0.5,4/4,x,1,4,0
G5,3204.3537414965986,3343.673469387755,139.31972789115662,0.5,4/4,x,1,4,0
C6,3343.673469387755,3459.7732426303855,116.09977324263036,0.5,4/4,x,1,5,0
C5,3459.7732426303855,3622.312925170068,162.53968253968242,0.5,4/4,x,1,5,0
E5,3622.312925170068,3645.532879818594,23.219954648526254,0.5,4/4,x,1,5,0
G5,3645.532879818594,3784.8526077097504,139.31972789115616,0.5,4/4,x,1,5,0
C6,3784.8526077097504,4713.650793650793,928.7981859410429,1.0,4/4,x,1,5,0
0,4713.650793650793,6246.167800453515,1532.5170068027219,1.0,4/4,.,1,5,0
0,6246.167800453515,6269.3877551020405,23.219954648525345,0,0,.,x,x,.
