Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,348.29931972789115,348.29931972789115,0,0,.,x,x,.
D4,348.29931972789115,1625.3968253968253,1277.0975056689342,1.5,4/4,x,1,1,0
D5,1625.3968253968253,1648.6167800453516,23.219954648526254,0.25,4/4,x,1,1,0
E5,1648.6167800453516,1671.8367346938776,23.219954648526027,0.25,4/4,x,1,1,0
E5,1671.8367346938776,1695.0566893424036,23.219954648526027,1.5,4/4,x,1,1,0
D5,1695.0566893424036,1834.3764172335602,139.31972789115662,0.25,4/4,x,1,1,0
E5,1834.3764172335602,1857.5963718820863,23.219954648526027,0.25,4/4,x,1,1,0
D4,1857.5963718820863,1880.816326530612,23.2199546485258,1.5,4/4,x,1,2,0
F♯5,1880.816326530612,2229.115646258503,348.2993197278911,0.25,4/4,x,1,2,0
G5,2229.115646258503,2414.8752834467123,185.75963718820913,0.25,4/4,x,1,2,0
G5,2414.8752834467123,2438.0952380952385,23.219954648526254,1.5,4/4,x,1,2,0
F♯5,2438.0952380952385,3134.6938775510203,696.5986394557817,0.25,4/4,x,1,2,0
G5,3134.6938775510203,3157.9138321995465,23.219954648526254,0.25,4/4,x,1,2,0
D4,3157.9138321995465,4620.770975056689,1462.8571428571427,1.0,4/4,x,1,3,0
A5,4620.770975056689,7105.306122448979,2484.53514739229,0.75,4/4,x,1,3,0
F♯4,7105.306122448979,7221.40589569161,116.09977324263036,0.25,4/4,B,1,3,0
G5,7221.40589569161,7732.244897959184,510.83900226757396,0.75,4/4,x,1,3,0
E4,7732.244897959184,7848.344671201814,116.09977324263036,0.25,4/4,B,1,3,0
F♯5,7848.344671201814,8359.183673469388,510.83900226757396,0.75,4/4,x,1,3,0
D4,8359.183673469388,8498.503401360544,139.3197278911557,0.25,4/4,B,1,3,0
E5,8498.503401360544,9264.761904761905,766.2585034013609,1.0,4/4,x,1,4,0
A4,9264.761904761905,9891.70068027211,626.9387755102052,1.0,4/4,x,1,4,0
0,9891.70068027211,9961.360544217687,69.65986394557694,0.125,4/4,.,1,4,0
A4,9961.360544217687,10286.43990929705,325.0793650793639,0.125,4/4,x,1,4,0
B4,10286.43990929705,10425.759637188208,139.31972789115753,0.125,4/4,x,1,4,0
C♯5,10425.759637188208,10448.979591836734,23.219954648526254,0.125,4/4,x,1,4,0
D5,10448.979591836734,10495.419501133787,46.43990929705251,0.125,4/4,x,1,4,0
E5,10495.419501133787,10518.639455782313,23.219954648526254,0.125,4/4,x,1,4,0
F♯5,10518.639455782313,10541.859410430838,23.219954648524435,0.125,4/4,x,1,4,0
G5,10541.859410430838,10565.079365079366,23.219954648528073,0.125,4/4,x,1,4,0
A5,10565.079365079366,11075.918367346938,510.83900226757214,0.75,4/4,x,1,4,0
G5,11075.918367346938,11331.337868480725,255.41950113378698,0.25,4/4,x,1,4,0
F♯5,11331.337868480725,11911.836734693878,580.4988662131527,0.75,4/4,x,1,5,0
C♯5,11911.836734693878,12051.156462585033,139.3197278911557,0.25,4/4,x,1,5,0
D5,12051.156462585033,12840.63492063492,789.4784580498872,1.0,4/4,x,1,5,0
0,12840.63492063492,12863.854875283447,23.219954648526254,0.125,4/4,.,1,5,0
B4,12863.854875283447,13003.174603174602,139.3197278911557,0.125,4/4,x,1,5,0
C♯5,13003.174603174602,13049.614512471655,46.43990929705251,0.125,4/4,x,1,5,0
D5,13049.614512471655,13096.054421768707,46.43990929705251,0.125,4/4,x,1,5,0
E5,13096.054421768707,13165.714285714286,69.65986394557876,0.125,4/4,x,1,5,0
F♯5,13165.714285714286,13188.934240362812,23.219954648526254,0.125,4/4,x,1,5,0
G5,13188.934240362812,13212.154195011339,23.219954648526254,0.125,4/4,x,1,5,0
A5,13212.154195011339,13305.034013605444,92.87981859410502,0.125,4/4,x,1,5,0
B5,13305.034013605444,13839.092970521542,534.0589569160984,0.75,4/4,x,1,5,0
A5,13839.092970521542,14117.732426303855,278.63945578231323,0.25,4/4,x,1,5,0
G♯5,14117.732426303855,14721.451247165533,603.7188208616772,0.75,4/4,x,1,6,0
D♯5,14721.451247165533,14860.77097505669,139.31972789115753,0.25,4/4,x,1,6,0
E5,14860.77097505669,15975.328798185941,1114.5578231292511,1.0,4/4,x,1,6,0
0,15975.328798185941,15998.548752834466,23.219954648524435,0.75,4/4,.,1,6,0
B4,15998.548752834466,16137.868480725621,139.3197278911557,0.25,4/4,x,1,6,0
C♯5,16137.868480725621,16764.80725623583,626.938775510207,0.75,4/4,x,1,6,0
G♯4,16764.80725623583,16880.907029478458,116.09977324262945,0.25,4/4,x,1,6,0
A4,16880.907029478458,17507.84580498866,626.9387755102034,0.75,4/4,x,1,7,0
A4,17507.84580498866,17531.065759637186,23.219954648524435,0.08333333333333333,4/4,x,1,7,0
B4,17531.065759637186,17577.50566893424,46.43990929705251,0.08333333333333333,4/4,x,1,7,0
