Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,487.6190476190476,487.6190476190476,0,0,.,x,x,.
E4,487.6190476190476,1625.3968253968253,1137.7777777777778,1.0,3/4,b,1,1,0
G♯5,1625.3968253968253,2298.7755102040815,673.3786848072561,1.0,3/4,u,1,1,0
A5,2298.7755102040815,3343.673469387755,1044.8979591836737,0.75,3/4,x,1,1,0
B5,3343.673469387755,3761.632653061224,417.95918367346894,0.25,3/4,x,1,1,0
F♯4,3761.632653061224,5038.730158730159,1277.097505668935,1.0,3/4,b,1,2,0
D♯5,5038.730158730159,6130.068027210885,1091.3378684807258,1.0,3/4,x,1,2,0
E5,6130.068027210885,6501.587301587301,371.51927437641643,0.75,3/4,x,1,2,0
F♯5,6501.587301587301,6803.446712018141,301.8594104308395,0.25,3/4,u,1,2,0
G♯4,6803.446712018141,7546.485260770975,743.0385487528347,0.75,3/4,b,1,3,0
B4,7546.485260770975,7941.224489795919,394.7392290249436,0.25,3/4,x,1,3,0
E5,7941.224489795919,8498.503401360544,557.2789115646247,0.75,3/4,x,1,3,0
D♯5,8498.503401360544,8707.48299319728,208.9795918367363,0.25,3/4,x,1,3,0
E5,8707.48299319728,9659.50113378685,952.0181405895692,1.0,3/4,u,1,3,0
A4,9659.50113378685,10356.099773242631,696.5986394557822,0.75,3/4,x,1,4,0
C♯5,10356.099773242631,10681.179138321995,325.0793650793639,0.25,3/4,u,1,4,0
D♯4,10681.179138321995,11470.657596371882,789.4784580498872,0.75,3/4,b,1,4,0
B4,11470.657596371882,12027.936507936507,557.2789115646247,0.25,3/4,u,1,4,0
A4,12027.936507936507,12678.095238095239,650.1587301587315,0.75,3/4,x,1,4,0
G♯4,12678.095238095239,12770.975056689344,92.87981859410502,0.125,3/4,x,1,4,0
A4,12770.975056689344,13049.614512471655,278.6394557823114,0.125,3/4,u,1,4,0
E4,13049.614512471655,13908.752834467121,859.138321995466,0.75,3/4,b,1,5,0
A4,13908.752834467121,14140.952380952382,232.19954648526073,0.25,3/4,x,1,5,0
G♯4,14140.952380952382,15255.510204081633,1114.5578231292511,1.0,3/4,u,1,5,0
0,15255.510204081633,16416.507936507936,1160.9977324263036,1.0,3/4,.,1,5,0
D♯4,16416.507936507936,17577.50566893424,1160.9977324263018,1.0,3/4,x,1,6,0
F♯4,17577.50566893424,18575.96371882086,998.4580498866235,1.0,3/4,x,1,6,0
G♯4,18575.96371882086,19202.902494331065,626.9387755102034,0.75,3/4,x,1,6,0
A4,19202.902494331065,19527.981859410433,325.07936507936756,0.25,3/4,x,1,6,0
E4,19527.981859410433,20503.219954648524,975.2380952380918,1.0,3/4,x,1,7,0
G♯4,20503.219954648524,21199.81859410431,696.598639455784,0.75,3/4,x,1,7,0
F♯4,21199.81859410431,21432.01814058957,232.19954648526254,0.25,3/4,x,1,7,0
G♯4,21432.01814058957,22430.47619047619,998.4580498866198,1.0,3/4,x,1,7,0
E4,22430.47619047619,23475.374149659863,1044.8979591836724,1.0,3/4,x,1,8,0
C♯5,23475.374149659863,24148.752834467123,673.3786848072596,0.75,3/4,x,1,8,0
B4,24148.752834467123,24380.952380952378,232.19954648525527,0.25,3/4,x,1,8,0
A♯4,24380.952380952378,25054.331065759638,673.3786848072596,0.75,3/4,x,1,8,0
B4,25054.331065759638,25332.97052154195,278.6394557823114,0.25,3/4,x,1,8,0
F♯4,25332.97052154195,26122.448979591838,789.478458049889,0.75,3/4,x,1,9,0
B4,26122.448979591838,26377.868480725625,255.41950113378698,0.25,3/4,x,1,9,0
A♯4,26377.868480725625,28328.344671201816,1950.4761904761908,1.0,3/4,x,1,9,0
0,28328.344671201816,28351.56462585034,23.219954648524435,1.0,3/4,.,1,9,0
E5,28351.56462585034,28955.283446712016,603.7188208616753,0.5,3/4,u,1,10,0
G♯4,28955.283446712016,29419.68253968254,464.3990929705251,0.5,3/4,b,1,10,0
D♯5,29419.68253968254,29930.521541950115,510.83900226757396,0.5,3/4,u,1,10,0
F♯4,29930.521541950115,30348.48072562358,417.9591836734653,0.5,3/4,b,1,10,0
C♯5,30348.48072562358,30836.09977324263,487.6190476190495,0.5,3/4,u,1,10,0
E4,30836.09977324263,31300.49886621315,464.39909297052145,0.5,3/4,b,1,10,0
D♯4,31300.49886621315,31904.21768707483,603.718820861679,0.5,3/4,b,1,11,0
F♯5,31904.21768707483,32972.33560090703,1068.1179138321968,1.0,3/4,x,1,11,0
E5,32972.33560090703,33436.73469387755,464.3990929705251,0.5,3/4,x,1,11,0
D♯5,33436.73469387755,33692.15419501134,255.41950113378698,0.3333333333333333,3/4,x,1,11,0
C♯5,33692.15419501134,33947.573696145126,255.41950113378698,0.3333333333333333,3/4,x,1,11,0
B4,33947.573696145126,34179.773242630385,232.1995464852589,0.3333333333333333,3/4,x,1,11,0
C♯5,34179.773242630385,34922.81179138322,743.0385487528329,0.75,3/4,x,1,12,0
E4,34922.81179138322,35155.01133786848,232.1995464852589,0.25,3/4,x,1,12,0
F♯4,35155.01133786848,36153.4693877551,998.4580498866271,1.0,3/4,x,1,12,0
A♯4,36153.4693877551,36176.689342403624,23.219954648520797,0.75,3/4,x,1,12,0
