Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,371.51927437641723,371.51927437641723,0,0,.,x,x,.
0,371.51927437641723,394.7392290249433,23.219954648526084,0.5,3/4,.,1,1,0
F♯5,394.7392290249433,1439.6371882086166,1044.8979591836733,0.5,3/4,x,1,1,0
F♯5,1439.6371882086166,1462.857142857143,23.219954648526254,1.5,3/4,x,1,2,0
C♯5,1462.857142857143,1787.936507936508,325.07936507936506,0.5,3/4,x,1,2,0
A4,1787.936507936508,1950.4761904761904,162.53968253968242,0.5,3/4,x,1,2,0
C♯5,1950.4761904761904,2229.115646258503,278.6394557823128,0.5,3/4,x,1,2,0
F♯4,2229.115646258503,2507.7551020408164,278.63945578231323,0.5,3/4,x,1,3,0
A4,2507.7551020408164,2716.7346938775513,208.97959183673493,0.5,3/4,x,1,3,0
C♯5,2716.7346938775513,2948.934240362812,232.19954648526073,0.5,3/4,x,1,3,0
F♯5,2948.934240362812,3157.9138321995465,208.97959183673447,0.5,3/4,x,1,3,0
A5,3157.9138321995465,3599.092970521542,441.17913832199565,0.5,3/4,x,1,3,0
F♯5,3599.092970521542,3622.312925170068,23.2199546485258,0.5,3/4,x,1,3,0
B4,3622.312925170068,3924.172335600907,301.85941043083903,0.5,3/4,x,1,4,0
D5,3924.172335600907,4086.71201814059,162.53968253968287,0.5,3/4,x,1,4,0
F♯5,4086.71201814059,4295.691609977324,208.97959183673447,0.5,3/4,x,1,4,0
B5,4295.691609977324,4504.671201814059,208.97959183673447,0.5,3/4,x,1,4,0
D6,4504.671201814059,4713.650793650793,208.97959183673447,0.5,3/4,x,1,4,0
B5,4713.650793650793,4992.2902494331065,278.63945578231323,0.5,3/4,x,1,4,0
E♯4,4992.2902494331065,5178.049886621316,185.75963718820913,0.5,3/4,x,1,5,0
G♯4,5178.049886621316,5387.02947845805,208.97959183673447,0.5,3/4,x,1,5,0
C♯5,5387.02947845805,5619.22902494331,232.19954648525982,0.5,3/4,x,1,5,0
E♯5,5619.22902494331,5804.988662131519,185.75963718820913,0.5,3/4,x,1,5,0
G♯5,5804.988662131519,6013.9682539682535,208.97959183673447,0.5,3/4,x,1,5,0
B4,6013.9682539682535,6246.167800453515,232.19954648526164,0.5,3/4,x,1,5,0
A4,6246.167800453515,6478.367346938776,232.19954648526073,0.5,3/4,x,1,6,0
F♯5,6478.367346938776,6710.566893424036,232.19954648525982,0.5,3/4,x,1,6,0
G♯4,6710.566893424036,6896.326530612245,185.75963718820913,0.5,3/4,x,1,6,0
F♯5,6896.326530612245,7128.5260770975065,232.19954648526164,0.5,3/4,x,1,6,0
C♯5,7128.5260770975065,7383.9455782312925,255.41950113378607,0.5,3/4,x,1,6,0
E♯5,7383.9455782312925,7709.024943310657,325.07936507936483,0.5,3/4,x,1,6,0
F♯4,7709.024943310657,8614.603174603175,905.5782312925176,1.0,3/4,x,1,7,0
0,8614.603174603175,8684.263038548754,69.65986394557876,0.5,3/4,.,1,7,0
A5,8684.263038548754,9125.442176870749,441.1791383219952,0.5,3/4,x,1,7,0
G♯5,9125.442176870749,9148.662131519273,23.219954648524435,0.5,3/4,x,1,7,0
F♯5,9148.662131519273,9357.64172335601,208.9795918367363,0.5,3/4,x,1,7,0
E5,9357.64172335601,9705.9410430839,348.2993197278902,0.5,3/4,x,1,8,0
G♯4,9705.9410430839,9822.040816326531,116.09977324263127,0.5,3/4,x,1,8,0
A4,9822.040816326531,10077.460317460318,255.41950113378698,0.5,3/4,x,1,8,0
E5,10077.460317460318,10356.099773242631,278.63945578231323,0.5,3/4,x,1,8,0
F♯5,10356.099773242631,10472.19954648526,116.09977324262945,0.5,3/4,x,1,8,0
C♯5,10472.19954648526,10727.619047619048,255.41950113378698,0.5,3/4,x,1,8,0
D5,10727.619047619048,10959.818594104308,232.19954648526073,0.5,3/4,x,1,9,0
F♯4,10959.818594104308,11122.358276643992,162.53968253968378,0.5,3/4,x,1,9,0
G♯4,11122.358276643992,11517.097505668933,394.73922902494087,0.5,3/4,x,1,9,0
D5,11517.097505668933,11563.537414965987,46.43990929705433,0.5,3/4,x,1,9,0
E5,11563.537414965987,11842.176870748299,278.6394557823114,0.5,3/4,x,1,9,0
D5,11842.176870748299,12283.356009070294,441.1791383219952,0.5,3/4,x,1,9,0
C♯5,12283.356009070294,12445.895691609976,162.53968253968196,1.0,3/4,x,1,10,0
0,12445.895691609976,12469.115646258502,23.219954648526254,0.5,3/4,.,1,10,0
C♯5,12469.115646258502,13258.59410430839,789.4784580498872,0.5,3/4,x,1,10,0
B4,13258.59410430839,13467.573696145126,208.9795918367363,0.5,3/4,x,1,10,0
A4,13467.573696145126,13699.773242630385,232.1995464852589,0.5,3/4,x,1,10,0
B4,13699.773242630385,14048.072562358277,348.299319727892,0.5,3/4,x,1,11,0
D♯5,14048.072562358277,14233.832199546485,185.75963718820822,0.5,3/4,x,1,11,0
E5,14233.832199546485,14442.81179138322,208.97959183673447,0.5,3/4,x,1,11,0
G♯5,14442.81179138322,14628.571428571428,185.75963718820822,0.5,3/4,x,1,11,0
C♯5,14628.571428571428,14814.331065759638,185.75963718821004,0.5,3/4,x,1,11,0
B4,14814.331065759638,15046.530612244896,232.1995464852589,0.5,3/4,x,1,11,0
A4,15046.530612244896,15348.390022675738,301.8594104308413,0.5,3/4,x,1,12,0
E5,15348.390022675738,15627.029478458051,278.63945578231323,0.5,3/4,x,1,12,0
D♯5,15627.029478458051,15743.12925170068,116.09977324262945,0.5,3/4,x,1,12,0
F♯5,15743.12925170068,15882.448979591838,139.31972789115753,0.5,3/4,x,1,12,0
B4,15882.448979591838,16114.648526077097,232.1995464852589,0.5,3/4,x,1,12,0
A4,16114.648526077097,16764.80725623583,650.1587301587315,0.5,3/4,x,1,12,0
G♯4,16764.80725623583,17252.426303854874,487.6190476190459,1.0,3/4,x,1,13,0
0,17252.426303854874,17577.50566893424,325.0793650793639,0.5,3/4,.,1,13,0
E5,17577.50566893424,17809.7052154195,232.19954648526254,0.5,3/4,u,1,13,0
C♯5,17809.7052154195,18088.344671201812,278.6394557823114,0.5,3/4,u,1,13,0
E5,18088.344671201812,18297.324263038547,208.97959183673447,0.5,3/4,u,1,13,0
F♯5,18297.324263038547,18575.96371882086,278.63945578231505,0.5,3/4,u,1,14,0
A4,18575.96371882086,18831.38321995465,255.41950113378698,0.5,3/4,t,1,14,0
