Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,8359.183673469388,8359.183673469388,0,0,.,x,x,.
F5,8359.183673469388,8893.242630385486,534.0589569160984,0.375,4/4,x,1,1,0
B♭4,8893.242630385486,9148.662131519273,255.41950113378698,0.125,4/4,x,1,1,0
G5,9148.662131519273,10657.959183673469,1509.2970521541956,0.5,4/4,u,1,2,0
G5,10657.959183673469,10681.179138321995,23.219954648526254,0.5,4/4,u,1,2,0
E♭4,10681.179138321995,10936.598639455782,255.41950113378698,0.5,4/4,B,1,2,0
G5,10936.598639455782,12469.115646258502,1532.51700680272,0.5,4/4,u,1,2,0
G5,12469.115646258502,12492.33560090703,23.219954648528073,0.375,4/4,u,1,2,0
E♭5,12492.33560090703,12608.43537414966,116.09977324262945,0.125,4/4,x,1,2,0
F5,12608.43537414966,13003.174603174602,394.7392290249427,0.5,4/4,u,1,2,0
0,13003.174603174602,14001.632653061224,998.4580498866217,0.5,4/4,.,1,2,0
D5,14001.632653061224,14535.691609977324,534.0589569161002,0.375,4/4,x,1,2,0
B♭4,14535.691609977324,14791.111111111111,255.41950113378698,0.125,4/4,x,1,2,0
E♭5,14791.111111111111,16091.428571428572,1300.3174603174612,0.5,4/4,u,1,3,0
E♭5,16091.428571428572,16114.648526077097,23.219954648524435,0.5,4/4,u,1,3,0
F4,16114.648526077097,16625.48752834467,510.83900226757396,0.5,4/4,B,1,3,0
E♭5,16625.48752834467,18041.90476190476,1416.4172335600888,0.5,4/4,u,1,3,0
E♭5,18041.90476190476,18065.124716553288,23.219954648528073,0.375,4/4,u,1,3,0
C5,18065.124716553288,18250.884353741498,185.75963718821004,0.125,4/4,x,1,3,0
D5,18250.884353741498,18715.28344671202,464.39909297052145,0.5,4/4,u,1,3,0
0,18715.28344671202,19597.64172335601,882.3582766439904,0.5,4/4,.,1,3,0
D5,19597.64172335601,20108.480725623584,510.83900226757396,0.375,4/4,u,1,3,0
E♭5,20108.480725623584,20294.24036281179,185.7596371882064,0.125,4/4,u,1,3,0
F♯4,20294.24036281179,21014.0589569161,719.8185941043084,0.5,4/4,B,1,4,0
A5,21014.0589569161,21966.07709750567,952.018140589571,0.5,4/4,u,1,4,0
D4,21966.07709750567,22035.736961451246,69.65986394557694,0.25,4/4,B,1,4,0
E♭5,22035.736961451246,22337.596371882086,301.8594104308395,0.25,4/4,x,1,4,0
D5,22337.596371882086,22685.895691609978,348.299319727892,0.25,4/4,x,1,4,0
C5,22685.895691609978,23010.97505668934,325.0793650793639,0.25,4/4,x,1,4,0
B♭4,23010.97505668934,23382.49433106576,371.51927437642007,0.25,4/4,x,1,4,0
G4,23382.49433106576,23661.133786848073,278.6394557823114,0.25,4/4,x,1,4,0
A4,23661.133786848073,23939.773242630385,278.6394557823114,0.25,4/4,x,1,4,0
F♯4,23939.773242630385,24357.732426303854,417.95918367346894,0.25,4/4,x,1,4,0
G4,24357.732426303854,25147.21088435374,789.4784580498854,0.5,4/4,x,1,4,0
G5,25147.21088435374,25704.489795918365,557.2789115646265,0.375,4/4,x,1,4,0
B♭5,25704.489795918365,26052.78911564626,348.29931972789564,0.125,4/4,x,1,4,0
C♯5,26052.78911564626,26633.287981859412,580.4988662131509,0.5,4/4,b,1,5,0
E6,26633.287981859412,27329.886621315192,696.5986394557804,0.5,4/4,u,1,5,0
A4,27329.886621315192,27724.625850340137,394.7392290249445,0.25,4/4,B,1,5,0
B♭5,27724.625850340137,27980.045351473924,255.41950113378698,0.25,4/4,x,1,5,0
A5,27980.045351473924,28258.68480725624,278.63945578231505,0.25,4/4,x,1,5,0
G5,28258.68480725624,28653.42403628118,394.73922902494087,0.25,4/4,x,1,5,0
F5,28653.42403628118,29001.723356009068,348.29931972788836,0.25,4/4,x,1,5,0
D5,29001.723356009068,29233.92290249433,232.19954648526254,0.25,4/4,x,1,5,0
E5,29233.92290249433,29651.8820861678,417.95918367346894,0.25,4/4,x,1,5,0
C♯5,29651.8820861678,30209.160997732426,557.2789115646265,0.25,4/4,x,1,5,0
D5,30209.160997732426,30232.380952380954,23.219954648528073,0.25,4/4,x,1,5,0
B4,30232.380952380954,30557.460317460318,325.0793650793639,0.25,4/4,x,1,5,0
C5,30557.460317460318,30766.439909297053,208.97959183673447,0.25,4/4,x,1,5,0
D5,30766.439909297053,31207.619047619046,441.1791383219934,0.25,4/4,x,1,5,0
