Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,7407.165532879819,7407.165532879819,0,0,.,x,x,.
0,7407.165532879819,7430.385487528345,23.219954648526254,0.5,3/4,.,1,1,0
F♯5,7430.385487528345,8498.503401360544,1068.1179138321986,0.5,3/4,x,1,1,0
F♯5,8498.503401360544,8521.723356009072,23.219954648528073,1.5,3/4,x,1,2,0
C♯5,8521.723356009072,8753.92290249433,232.1995464852589,0.5,3/4,x,1,2,0
A4,8753.92290249433,8986.122448979591,232.19954648526073,0.5,3/4,x,1,2,0
C♯5,8986.122448979591,9218.321995464854,232.19954648526254,0.5,3/4,x,1,2,0
F♯4,9218.321995464854,9543.401360544218,325.0793650793639,0.5,3/4,x,1,3,0
A4,9543.401360544218,9752.380952380954,208.9795918367363,0.5,3/4,x,1,3,0
C♯5,9752.380952380954,9938.14058956916,185.7596371882064,0.5,3/4,x,1,3,0
F♯5,9938.14058956916,10123.900226757369,185.75963718820822,0.5,3/4,x,1,3,0
A5,10123.900226757369,10332.879818594105,208.9795918367363,0.5,3/4,x,1,3,0
F♯5,10332.879818594105,10541.859410430838,208.97959183673265,0.5,3/4,x,1,3,0
B4,10541.859410430838,10774.0589569161,232.19954648526254,0.5,3/4,x,1,4,0
D5,10774.0589569161,10936.598639455782,162.53968253968196,0.5,3/4,x,1,4,0
F♯5,10936.598639455782,11099.138321995464,162.53968253968196,0.5,3/4,x,1,4,0
B5,11099.138321995464,11308.1179138322,208.9795918367363,0.5,3/4,x,1,4,0
D6,11308.1179138322,11470.657596371882,162.53968253968196,0.5,3/4,x,1,4,0
B5,11470.657596371882,12190.476190476189,719.8185941043066,0.5,3/4,x,1,4,0
E♯4,12190.476190476189,12213.696145124717,23.219954648528073,0.5,3/4,x,1,5,0
G♯4,12213.696145124717,12236.916099773243,23.219954648526254,0.5,3/4,x,1,5,0
C♯5,12236.916099773243,12422.675736961452,185.75963718820822,0.5,3/4,x,1,5,0
E♯5,12422.675736961452,12585.215419501134,162.53968253968196,0.5,3/4,x,1,5,0
G♯5,12585.215419501134,12794.195011337868,208.97959183673447,0.5,3/4,x,1,5,0
B4,12794.195011337868,13049.614512471655,255.41950113378698,0.5,3/4,x,1,5,0
A4,13049.614512471655,13351.473922902494,301.8594104308395,0.5,3/4,x,1,6,0
F♯5,13351.473922902494,13583.673469387755,232.19954648526073,0.5,3/4,x,1,6,0
G♯4,13583.673469387755,13606.893424036281,23.219954648526254,0.5,3/4,x,1,6,0
F♯5,13606.893424036281,13931.972789115645,325.0793650793639,0.5,3/4,x,1,6,0
C♯5,13931.972789115645,14187.392290249432,255.41950113378698,0.5,3/4,x,1,6,0
E♯5,14187.392290249432,14489.251700680272,301.8594104308395,0.5,3/4,x,1,6,0
F♯4,14489.251700680272,15139.410430839001,650.1587301587297,1.0,3/4,x,1,7,0
0,15139.410430839001,15464.489795918367,325.07936507936574,0.5,3/4,.,1,7,0
A5,15464.489795918367,15719.909297052154,255.41950113378698,0.5,3/4,x,1,7,0
G♯5,15719.909297052154,15905.668934240364,185.75963718821004,0.5,3/4,x,1,7,0
F♯5,15905.668934240364,16161.088435374151,255.41950113378698,0.5,3/4,x,1,7,0
E5,16161.088435374151,16625.48752834467,464.39909297051963,0.5,3/4,x,1,8,0
G♯4,16625.48752834467,16648.707482993195,23.219954648524435,0.5,3/4,x,1,8,0
A4,16648.707482993195,16904.126984126986,255.41950113379062,0.5,3/4,x,1,8,0
E5,16904.126984126986,17066.666666666668,162.53968253968196,0.5,3/4,x,1,8,0
F♯5,17066.666666666668,17275.6462585034,208.97959183673083,0.5,3/4,x,1,8,0
C♯5,17275.6462585034,17484.625850340137,208.9795918367381,0.5,3/4,x,1,8,0
D5,17484.625850340137,17647.16553287982,162.53968253968196,0.5,3/4,x,1,9,0
F♯4,17647.16553287982,18204.444444444445,557.2789115646265,0.5,3/4,x,1,9,0
G♯4,18204.444444444445,18227.66439909297,23.219954648524435,0.5,3/4,x,1,9,0
D5,18227.66439909297,18274.104308390022,46.43990929705251,0.5,3/4,x,1,9,0
E5,18274.104308390022,18436.643990929708,162.5396825396856,0.5,3/4,x,1,9,0
D5,18436.643990929708,19110.02267573696,673.3786848072523,0.5,3/4,x,1,9,0
C♯5,19110.02267573696,19202.902494331065,92.87981859410502,1.0,3/4,x,1,10,0
0,19202.902494331065,19295.78231292517,92.87981859410502,0.5,3/4,.,1,10,0
C♯5,19295.78231292517,19527.981859410433,232.19954648526254,0.5,3/4,x,1,10,0
B4,19527.981859410433,19690.52154195011,162.53968253967832,0.5,3/4,x,1,10,0
A4,19690.52154195011,19969.160997732426,278.63945578231505,0.5,3/4,x,1,10,0
B4,19969.160997732426,20247.800453514737,278.6394557823114,0.5,3/4,x,1,11,0
D♯5,20247.800453514737,20433.560090702947,185.75963718821004,0.5,3/4,x,1,11,0
E5,20433.560090702947,20642.539682539682,208.97959183673447,0.5,3/4,x,1,11,0
G♯5,20642.539682539682,20828.29931972789,185.7596371882064,0.5,3/4,x,1,11,0
C♯5,20828.29931972789,21014.0589569161,185.75963718821004,0.5,3/4,x,1,11,0
B4,21014.0589569161,21246.25850340136,232.19954648526254,0.5,3/4,x,1,11,0
A4,21246.25850340136,21432.01814058957,185.75963718821004,0.5,3/4,x,1,12,0
E5,21432.01814058957,21594.55782312925,162.53968253967832,0.5,3/4,x,1,12,0
D♯5,21594.55782312925,21826.757369614512,232.19954648526254,0.5,3/4,x,1,12,0
F♯5,21826.757369614512,22058.956916099774,232.19954648526254,0.5,3/4,x,1,12,0
B4,22058.956916099774,22175.056689342404,116.09977324262945,0.5,3/4,x,1,12,0
A4,22175.056689342404,22360.816326530614,185.75963718821004,0.5,3/4,x,1,12,0
G♯4,22360.816326530614,22384.03628117914,23.219954648524435,1.0,3/4,x,1,13,0
0,22384.03628117914,23336.05442176871,952.018140589571,0.5,3/4,.,1,13,0
E5,23336.05442176871,23545.03401360544,208.97959183673083,0.5,3/4,u,1,13,0
C♯5,23545.03401360544,23823.673469387755,278.63945578231505,0.5,3/4,u,1,13,0
E5,23823.673469387755,24079.092970521542,255.41950113378698,0.5,3/4,u,1,13,0
F♯5,24079.092970521542,24404.17233560091,325.07936507936756,0.5,3/4,u,1,14,0
A4,24404.17233560091,24636.371882086165,232.19954648525527,0.5,3/4,t,1,14,0
D4,24636.371882086165,24938.231292517004,301.8594104308395,0.5,3/4,b,1,14,0
C♯5,24938.231292517004,25170.430839002267,232.19954648526254,0.5,3/4,m,1,14,0
B4,25170.430839002267,25332.97052154195,162.53968253968196,0.5,3/4,m,1,14,0
A5,25332.97052154195,25565.17006802721,232.19954648526254,0.5,3/4,u,1,14,0
G♯5,25565.17006802721,25890.249433106575,325.0793650793639,0.5,3/4,u,1,15,0
B4,25890.249433106575,26076.009070294785,185.75963718821004,0.5,3/4,m,1,15,0
E4,26076.009070294785,26261.768707482992,185.7596371882064,0.5,3/4,B,1,15,0
D5,26261.768707482992,26470.748299319726,208.97959183673447,0.5,3/4,m,1,15,0
C♯5,26470.748299319726,26656.507936507936,185.75963718821004,0.5,3/4,m,1,15,0
B5,26656.507936507936,26865.487528344675,208.9795918367381,0.5,3/4,u,1,15,0
A5,26865.487528344675,27167.34693877551,301.85941043083585,0.5,3/4,u,1,16,0
C♯5,27167.34693877551,27376.326530612245,208.97959183673447,0.5,3/4,m,1,16,0
F♯4,27376.326530612245,27562.086167800455,185.75963718821004,0.5,3/4,B,1,16,0
E5,27562.086167800455,27771.06575963719,208.97959183673447,0.5,3/4,m,1,16,0
D5,27771.06575963719,27956.8253968254,185.75963718821004,0.5,3/4,m,1,16,0
C♯6,27956.8253968254,28165.80498866213,208.97959183673083,0.5,3/4,u,1,16,0
B5,28165.80498866213,28398.004535147393,232.19954648526254,0.5,3/4,u,1,17,0
D5,28398.004535147393,28792.743764172337,394.7392290249445,0.5,3/4,m,1,17,0
G♯4,28792.743764172337,28862.403628117914,69.65986394557694,0.5,3/4,B,1,17,0
F♯5,28862.403628117914,29071.38321995465,208.97959183673447,0.5,3/4,m,1,17,0
E5,29071.38321995465,29257.142857142855,185.7596371882064,0.5,3/4,m,1,17,0
D6,29257.142857142855,29489.342403628118,232.19954648526254,0.5,3/4,u,1,17,0
