Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,8637.8231292517,8637.8231292517,0,0,.,x,x,.
A4,8637.8231292517,9845.260770975055,1207.4376417233561,1.0,3/4,x,1,1,0
D4,9845.260770975055,10634.739229024943,789.4784580498872,0.5,3/4,B,1,2,0
D5,10634.739229024943,11145.578231292517,510.83900226757396,0.5,3/4,x,1,2,0
C♯5,11145.578231292517,11656.417233560092,510.8390022675758,0.5,3/4,x,1,2,0
D5,11656.417233560092,12329.795918367347,673.3786848072541,0.5,3/4,x,1,2,0
F5,12329.795918367347,12585.215419501134,255.41950113378698,0.5,3/4,x,1,2,0
D5,12585.215419501134,13096.054421768707,510.83900226757396,0.5,3/4,x,1,2,0
B♭4,13096.054421768707,13676.553287981858,580.4988662131509,0.5,3/4,x,1,3,0
D5,13676.553287981858,14071.292517006803,394.7392290249445,0.5,3/4,x,1,3,0
C♯5,14071.292517006803,14419.591836734695,348.299319727892,0.5,3/4,x,1,3,0
D5,14419.591836734695,14883.990929705215,464.39909297051963,0.5,3/4,x,1,3,0
F5,14883.990929705215,15185.850340136054,301.8594104308395,0.5,3/4,x,1,3,0
D5,15185.850340136054,15766.349206349207,580.4988662131527,0.5,3/4,x,1,3,0
F4,15766.349206349207,16300.408163265307,534.0589569161002,0.5,3/4,B,1,4,0
A5,16300.408163265307,16718.367346938776,417.95918367346894,0.5,3/4,x,1,4,0
G4,16718.367346938776,17113.10657596372,394.7392290249445,0.5,3/4,B,1,4,0
G5,17113.10657596372,17623.945578231294,510.83900226757396,0.5,3/4,x,1,4,0
A4,17623.945578231294,17972.244897959183,348.29931972788836,0.25,3/4,B,1,4,0
G5,17972.244897959183,18204.444444444445,232.19954648526254,0.25,3/4,x,1,4,0
F5,18204.444444444445,18529.52380952381,325.0793650793639,0.25,3/4,x,1,4,0
E5,18529.52380952381,18692.063492063495,162.5396825396856,0.25,3/4,x,1,4,0
F5,18692.063492063495,18808.163265306124,116.09977324262945,0.125,3/4,x,1,5,0
E5,18808.163265306124,18993.92290249433,185.7596371882064,0.125,3/4,x,1,5,0
D5,18993.92290249433,19945.941043083898,952.0181405895673,0.75,3/4,x,1,5,0
0,19945.941043083898,21014.0589569161,1068.1179138322004,1.0,3/4,.,1,5,0
A4,21014.0589569161,22175.056689342404,1160.9977324263054,1.0,3/4,x,1,5,0
D4,22175.056689342404,22500.13605442177,325.07936507936756,0.5,3/4,B,1,6,0
D5,22500.13605442177,23336.05442176871,835.9183673469379,0.5,3/4,x,1,6,0
C♯5,23336.05442176871,23777.233560090703,441.1791383219934,0.5,3/4,x,1,6,0
D5,23777.233560090703,24148.752834467123,371.51927437642007,0.5,3/4,x,1,6,0
F5,24148.752834467123,24473.832199546487,325.0793650793639,0.5,3/4,x,1,6,0
D5,24473.832199546487,25031.111111111113,557.2789115646265,0.5,3/4,x,1,6,0
G4,25031.111111111113,25565.17006802721,534.0589569160984,0.5,3/4,B,1,7,0
F5,25565.17006802721,25959.909297052152,394.73922902494087,0.5,3/4,x,1,7,0
E5,25959.909297052152,26424.308390022677,464.3990929705251,0.5,3/4,x,1,7,0
D5,26424.308390022677,26726.167800453513,301.85941043083585,0.5,3/4,x,1,7,0
D6,26726.167800453513,27724.625850340137,998.4580498866235,0.5,3/4,x,1,7,0
F5,27724.625850340137,27747.84580498866,23.219954648524435,0.5,3/4,x,1,7,0
C5,27747.84580498866,28096.145124716553,348.299319727892,0.25,3/4,x,1,8,0
