Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,5779.911111111111,5779.911111111111,0,0,.,x,x,.
B4,5779.911111111111,6326.044444444445,546.1333333333341,0.25,4/4,x,1,1,0
D5,6326.044444444445,6621.866666666667,295.8222222222221,0.25,4/4,x,1,1,0
F♯5,6621.866666666667,9830.4,3208.533333333333,1.5,4/4,x,1,1,0
A4,9830.4,10422.044444444446,591.644444444446,0.25,4/4,x,1,1,0
C♯5,10422.044444444446,10626.844444444445,204.79999999999927,0.25,4/4,x,1,1,0
F♯5,10626.844444444445,13562.31111111111,2935.4666666666653,1.5,4/4,x,1,1,0
G4,13562.31111111111,14062.933333333334,500.6222222222241,0.25,4/4,x,1,2,0
B4,14062.933333333334,14472.533333333333,409.59999999999854,0.25,4/4,x,1,2,0
E5,14472.533333333333,16065.422222222222,1592.8888888888887,1.0,4/4,x,1,2,0
E♯5,16065.422222222222,16634.31111111111,568.8888888888887,0.25,4/4,x,1,2,0
F♯5,16634.31111111111,17294.22222222222,659.9111111111088,0.25,4/4,x,1,2,0
F♯4,17294.22222222222,18705.066666666666,1410.8444444444467,1.0,4/4,x,1,2,0
0,18705.066666666666,19683.55555555556,978.4888888888927,1.0,4/4,.,1,2,0
0,19683.55555555556,19706.311111111114,22.755555555555475,0,0,.,x,x,.
0,19706.311111111114,19729.06666666667,22.755555555555475,0.25,4/4,.,2,3,0
D5,19729.06666666667,19933.86666666667,204.79999999999927,0.125,4/4,u,2,3,0
C♯5,19933.86666666667,19956.62222222222,22.755555555551837,0.125,4/4,x,2,3,0
D5,19956.62222222222,20184.177777777775,227.55555555555475,0.25,4/4,u,2,3,0
B4,20184.177777777775,20434.48888888889,250.31111111111386,0.25,4/4,b,2,3,0
G5,20434.48888888889,20684.8,250.31111111111022,0.25,4/4,u,2,3,0
B4,20684.8,20980.622222222224,295.8222222222248,0.25,4/4,b,2,3,0
C♯5,20980.622222222224,21162.666666666668,182.0444444444438,0.25,4/4,b,2,3,0
G5,21162.666666666668,21412.977777777774,250.31111111110658,0.25,4/4,u,2,3,0
D5,21412.977777777774,21686.044444444444,273.06666666666933,0.25,4/4,b,2,3,0
F♯5,21686.044444444444,21754.31111111111,68.26666666666642,0.125,4/4,u,2,3,0
E5,21754.31111111111,21845.333333333332,91.0222222222219,0.125,4/4,x,2,3,0
F♯5,21845.333333333332,22118.4,273.06666666666933,0.25,4/4,u,2,3,0
D5,22118.4,22323.2,204.79999999999927,0.25,4/4,b,2,3,0
A5,22323.2,22960.355555555554,637.1555555555533,0.25,4/4,u,2,3,0
C♯5,22960.355555555554,22983.11111111111,22.755555555555475,0.25,4/4,b,2,3,0
D♯5,22983.11111111111,23005.866666666665,22.755555555555475,0.25,4/4,b,2,3,0
A5,23005.866666666665,23324.444444444445,318.5777777777803,0.25,4/4,u,2,3,0
E5,23324.444444444445,23552.0,227.55555555555475,0.25,4/4,b,2,4,0
G5,23552.0,23643.022222222222,91.0222222222219,0.125,4/4,u,2,4,0
F♯5,23643.022222222222,23779.555555555555,136.53333333333285,0.125,4/4,x,2,4,0
G5,23779.555555555555,24029.86666666667,250.31111111111386,0.25,4/4,u,2,4,0
E5,24029.86666666667,24211.91111111111,182.04444444444016,0.25,4/4,b,2,4,0
A♯5,24211.91111111111,24484.977777777778,273.06666666666933,0.25,4/4,u,2,4,0
F♯5,24484.977777777778,24667.022222222222,182.0444444444438,0.25,4/4,b,2,4,0
C♯6,24667.022222222222,25076.622222222224,409.6000000000022,0.25,4/4,u,2,4,0
E5,25076.622222222224,25213.155555555557,136.53333333333285,0.25,4/4,b,2,4,0
D5,25213.155555555557,25486.22222222222,273.06666666666206,0.25,4/4,b,2,4,0
F♯5,25486.22222222222,25691.022222222222,204.8000000000029,0.25,4/4,u,2,4,0
B5,25691.022222222222,26100.62222222222,409.59999999999854,0.25,4/4,u,2,4,0
D5,26100.62222222222,26146.133333333335,45.51111111111459,0.25,4/4,b,2,4,0
E5,26146.133333333335,26373.68888888889,227.55555555555475,0.25,4/4,b,2,4,0
C♯6,26373.68888888889,26601.244444444445,227.55555555555475,0.25,4/4,u,2,4,0
F♯5,26601.244444444445,26828.800000000003,227.55555555555839,0.25,4/4,b,2,4,0
A♯5,26828.800000000003,27147.377777777776,318.577777777773,0.25,4/4,u,2,4,0
B4,27147.377777777776,27602.48888888889,455.11111111111313,0.25,4/4,b,2,5,0
C♯5,27602.48888888889,27648.0,45.51111111111095,0.25,4/4,x,2,5,0
D5,27648.0,27852.8,204.79999999999927,0.25,4/4,u,2,5,0
A4,27852.8,28103.111111111113,250.31111111111386,0.25,4/4,b,2,5,0
G♯4,28103.111111111113,28353.42222222222,250.31111111110658,0.25,4/4,b,2,5,0
D5,28353.42222222222,28580.977777777778,227.55555555555839,0.25,4/4,u,2,5,0
