Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,7871.56462585034,7871.56462585034,0,0,.,x,x,.
E5,7871.56462585034,8684.263038548754,812.6984126984134,0.5,4/4,u,1,1,0
E4,8684.263038548754,9009.342403628118,325.0793650793639,0.25,4/4,B,1,1,0
F♯4,9009.342403628118,9334.421768707482,325.0793650793639,0.25,4/4,B,1,1,0
G4,9334.421768707482,9822.040816326531,487.6190476190495,0.25,4/4,b,1,1,0
E5,9822.040816326531,10100.680272108842,278.6394557823114,0.25,4/4,u,1,1,0
A4,10100.680272108842,10727.619047619048,626.9387755102052,0.25,4/4,b,1,1,0
E5,10727.619047619048,10750.839002267574,23.219954648526254,0.25,4/4,u,1,1,0
B4,10750.839002267574,11168.798185941043,417.95918367346894,0.25,4/4,b,1,1,0
E5,11168.798185941043,11447.437641723356,278.63945578231323,0.25,4/4,u,1,1,0
D♯5,11447.437641723356,12283.356009070294,835.9183673469379,0.5,4/4,u,1,1,0
0,12283.356009070294,12724.53514739229,441.1791383219952,0.5,4/4,.,1,1,0
D♯5,12724.53514739229,13049.614512471655,325.07936507936574,0.25,4/4,x,1,1,0
E5,13049.614512471655,13328.253968253968,278.63945578231323,0.25,4/4,x,1,1,0
F♯5,13328.253968253968,13630.113378684808,301.8594104308395,0.25,4/4,x,1,2,0
B4,13630.113378684808,14024.85260770975,394.7392290249427,0.25,4/4,b,1,2,0
A4,14024.85260770975,14535.691609977324,510.83900226757396,0.25,4/4,b,1,2,0
C6,14535.691609977324,14860.77097505669,325.07936507936574,0.25,4/4,u,1,2,0
G4,14860.77097505669,15116.190476190477,255.41950113378698,0.25,4/4,B,1,2,0
B5,15116.190476190477,15696.689342403628,580.4988662131509,0.25,4/4,u,1,2,0
F♯4,15696.689342403628,15719.909297052154,23.219954648526254,0.25,4/4,B,1,2,0
A5,15719.909297052154,16462.94784580499,743.0385487528347,0.25,4/4,u,1,2,0
E4,16462.94784580499,16532.60770975057,69.65986394558058,0.25,4/4,B,1,2,0
G5,16532.60770975057,16695.147392290248,162.53968253967832,0.125,4/4,u,1,2,0
F♯5,16695.147392290248,16834.467120181405,139.31972789115753,0.125,4/4,u,1,2,0
E5,16834.467120181405,17623.945578231294,789.478458049889,0.5,4/4,u,1,2,0
0,17623.945578231294,17972.244897959183,348.29931972788836,0.25,4/4,.,1,2,0
F♯5,17972.244897959183,18320.544217687075,348.299319727892,0.25,4/4,x,1,2,0
G5,18320.544217687075,18622.403628117914,301.8594104308395,0.25,4/4,x,1,2,0
B4,18622.403628117914,18970.702947845806,348.299319727892,0.25,4/4,x,1,2,0
C5,18970.702947845806,19319.0022675737,348.299319727892,0.25,4/4,x,1,3,0
A5,19319.0022675737,19644.081632653062,325.0793650793639,0.25,4/4,x,1,3,0
F♯5,19644.081632653062,19922.721088435374,278.6394557823114,0.25,4/4,x,1,3,0
G5,19922.721088435374,20247.800453514737,325.0793650793639,0.25,4/4,x,1,3,0
B4,20247.800453514737,20596.099773242633,348.29931972789564,0.25,4/4,x,1,3,0
D6,20596.099773242633,20897.95918367347,301.85941043083585,0.25,4/4,x,1,3,0
F♯5,20897.95918367347,21176.598639455784,278.63945578231505,0.25,4/4,x,1,3,0
G5,21176.598639455784,21617.777777777777,441.1791383219934,0.25,4/4,x,1,3,0
C5,21617.777777777777,21942.85714285714,325.0793650793639,0.25,4/4,x,1,3,0
A5,21942.85714285714,22267.93650793651,325.07936507936756,0.25,4/4,x,1,3,0
F♯5,22267.93650793651,22616.2358276644,348.299319727892,0.25,4/4,x,1,3,0
G5,22616.2358276644,22848.43537414966,232.1995464852589,0.25,4/4,x,1,3,0
B4,22848.43537414966,23150.2947845805,301.8594104308395,0.25,4/4,x,1,3,0
D6,23150.2947845805,23475.374149659863,325.0793650793639,0.25,4/4,x,1,3,0
F♯5,23475.374149659863,23846.89342403628,371.51927437641643,0.25,4/4,x,1,3,0
G5,23846.89342403628,24148.752834467123,301.8594104308431,0.25,4/4,x,1,3,0
A4,24148.752834467123,24636.371882086165,487.61904761904225,0.25,4/4,B,1,4,0
C6,24636.371882086165,24938.231292517004,301.8594104308395,0.25,4/4,x,1,4,0
F♯4,24938.231292517004,25216.87074829932,278.63945578231505,0.25,4/4,B,1,4,0
