Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,15162.630385487528,15162.630385487528,0,0,.,x,x,.
G4,15162.630385487528,16973.786848072563,1811.1564625850351,2.0,3/2,x,1,1,0
E♭5,16973.786848072563,17391.74603174603,417.95918367346894,0.5,3/2,x,1,1,0
D5,17391.74603174603,17925.804988662134,534.058956916102,1.5,3/2,x,1,1,0
C5,17925.804988662134,18181.22448979592,255.41950113378698,0.5,3/2,x,1,1,0
B♭4,18181.22448979592,18901.043083900226,719.8185941043048,1.5,3/2,x,1,1,0
A4,18901.043083900226,19945.941043083898,1044.8979591836724,0.0,3/2,x,1,2,0
G4,19945.941043083898,22453.696145124715,2507.7551020408173,4.0,3/2,x,1,2,0
0,22453.696145124715,23057.414965986398,603.7188208616826,2.0,3/2,.,1,2,0
F♯4,23057.414965986398,24961.451247165536,1904.0362811791383,2.0,3/2,x,1,3,0
D5,24961.451247165536,25309.750566893425,348.29931972788836,0.5,3/2,x,1,3,0
C5,25309.750566893425,26006.349206349205,696.5986394557804,1.5,3/2,x,1,3,0
B♭4,26006.349206349205,26308.208616780044,301.8594104308395,0.5,3/2,x,1,3,0
A4,26308.208616780044,27399.54648526077,1091.3378684807249,1.5,3/2,x,1,3,0
D4,27399.54648526077,29512.562358276642,2113.015873015873,4.0,3/2,x,1,4,0
0,29512.562358276642,31184.39909297052,1671.8367346938794,2.0,3/2,.,1,4,0
0,31184.39909297052,31207.619047619046,23.219954648524435,0,0,.,x,x,.
G5,31207.619047619046,31764.897959183676,557.2789115646301,0.5,3/4,x,2,5,0
D5,31764.897959183676,32298.956916099774,534.0589569160984,0.5,3/4,x,2,5,0
D5,32298.956916099774,32322.176870748302,23.219954648528073,0.5,3/4,x,2,5,0
D5,32322.176870748302,32345.396825396827,23.219954648524435,0.5,3/4,x,2,5,0
D5,32345.396825396827,32368.61678004535,23.219954648524435,0.25,3/4,x,2,5,0
E♭5,32368.61678004535,32461.496598639456,92.87981859410502,0.25,3/4,x,2,5,0
C5,32461.496598639456,32624.03628117914,162.53968253968196,0.25,3/4,x,2,5,0
D5,32624.03628117914,32716.916099773243,92.87981859410502,0.25,3/4,x,2,5,0
E♭5,32716.916099773243,32949.115646258506,232.19954648526254,0.5,3/4,x,2,6,0
C5,32949.115646258506,33761.814058956916,812.6984126984098,0.5,3/4,x,2,6,0
C5,33761.814058956916,33785.03401360544,23.219954648520797,0.5,3/4,x,2,6,0
C5,33785.03401360544,33808.25396825397,23.21995464853535,0.5,3/4,x,2,6,0
C5,33808.25396825397,33831.4739229025,23.219954648528073,0.25,3/4,x,2,6,0
D5,33831.4739229025,33901.13378684807,69.65986394556967,0.25,3/4,x,2,6,0
E♭5,33901.13378684807,34017.2335600907,116.09977324263309,0.25,3/4,x,2,6,0
C5,34017.2335600907,34156.55328798186,139.3197278911539,0.25,3/4,x,2,6,0
D5,34156.55328798186,34411.97278911564,255.41950113378698,0.5,3/4,x,2,7,0
D4,34411.97278911564,34644.17233560091,232.19954648526618,0.5,3/4,x,2,7,0
C5,34644.17233560091,34922.81179138322,278.6394557823078,0.5,3/4,x,2,7,0
D4,34922.81179138322,35178.231292517004,255.41950113378698,0.5,3/4,x,2,7,0
A5,35178.231292517004,35433.65079365079,255.41950113378698,0.5,3/4,x,2,7,0
B♭4,35433.65079365079,35503.310657596376,69.65986394558422,0.25,3/4,x,2,7,0
A4,35503.310657596376,35642.63038548753,139.3197278911539,0.25,3/4,x,2,7,0
B♭4,35642.63038548753,35921.26984126984,278.6394557823078,0.5,3/4,x,2,8,0
G4,35921.26984126984,36153.4693877551,232.19954648526618,0.5,3/4,x,2,8,0
D5,36153.4693877551,36385.66893424036,232.1995464852589,0.5,3/4,x,2,8,0
G4,36385.66893424036,36641.08843537415,255.41950113378698,0.5,3/4,B,2,8,0
G5,36641.08843537415,37175.14739229025,534.058956916102,0.5,3/4,x,2,8,0
G4,37175.14739229025,37198.36734693877,23.219954648520797,0.5,3/4,B,2,8,0
B♭5,37198.36734693877,37477.00680272109,278.63945578231505,0.5,3/4,x,2,9,0
G4,37477.00680272109,37546.666666666664,69.65986394557694,0.25,3/4,B,2,9,0
A4,37546.666666666664,37569.88662131519,23.219954648528073,0.25,3/4,B,2,9,0
B♭4,37569.88662131519,37941.40589569161,371.51927437642007,0.5,3/4,x,2,9,0
A4,37941.40589569161,38150.38548752834,208.97959183673083,0.5,3/4,x,2,9,0
G4,38150.38548752834,38429.02494331066,278.63945578231505,0.5,3/4,x,2,9,0
F4,38429.02494331066,38707.664399092966,278.6394557823078,0.5,3/4,x,2,9,0
E4,38707.664399092966,38939.86394557823,232.19954648526618,0.5,3/4,B,2,10,0
G5,38939.86394557823,39450.702947845806,510.83900226757396,0.5,3/4,x,2,10,0
0,39450.702947845806,39473.92290249433,23.219954648520797,0.5,3/4,.,2,10,0
C5,39473.92290249433,39682.902494331065,208.9795918367381,0.5,3/4,x,2,10,0
G5,39682.902494331065,39961.54195011338,278.63945578231505,0.5,3/4,x,2,10,0
B♭4,39961.54195011338,40240.18140589569,278.6394557823078,0.5,3/4,x,2,10,0
A4,40240.18140589569,40751.02040816326,510.83900226757396,0.5,3/4,x,2,11,0
F4,40751.02040816326,40774.24036281179,23.219954648528073,0.5,3/4,x,2,11,0
C5,40774.24036281179,41122.53968253968,348.299319727892,0.5,3/4,x,2,11,0
F4,41122.53968253968,41285.079365079364,162.53968253968196,0.5,3/4,x,2,11,0
F5,41285.079365079364,41586.93877551021,301.8594104308431,0.5,3/4,x,2,11,0
F4,41586.93877551021,41819.138321995466,232.1995464852589,0.5,3/4,B,2,11,0
A5,41819.138321995466,42190.657596371886,371.51927437642007,0.5,3/4,x,2,12,0
F4,42190.657596371886,42213.87755102041,23.219954648520797,0.25,3/4,B,2,12,0
G4,42213.87755102041,42283.537414965984,69.65986394557694,0.25,3/4,B,2,12,0
A4,42283.537414965984,42538.95691609977,255.41950113378698,0.5,3/4,x,2,12,0
G4,42538.95691609977,42794.37641723356,255.41950113378698,0.5,3/4,x,2,12,0
F4,42794.37641723356,42980.13605442177,185.75963718821004,0.5,3/4,x,2,12,0
E4,42980.13605442177,43212.335600907034,232.19954648526618,0.5,3/4,x,2,12,0
D4,43212.335600907034,43560.63492063492,348.2993197278847,0.5,3/4,x,2,13,0
F5,43560.63492063492,43792.83446712018,232.1995464852589,0.5,3/4,x,2,13,0
0,43792.83446712018,44025.034013605444,232.19954648526618,0.5,3/4,.,2,13,0
B♭4,44025.034013605444,44280.45351473923,255.41950113378698,0.5,3/4,x,2,13,0
F5,44280.45351473923,44489.43310657597,208.9795918367381,0.5,3/4,x,2,13,0
A4,44489.43310657597,44791.292517006805,301.85941043083585,0.5,3/4,x,2,13,0
G4,44791.292517006805,45116.37188208617,325.0793650793639,0.5,3/4,x,2,14,0
E4,45116.37188208617,45278.91156462585,162.53968253968196,0.5,3/4,x,2,14,0
B♭4,45278.91156462585,45603.990929705215,325.0793650793639,0.5,3/4,x,2,14,0
E4,45603.990929705215,45859.41043083901,255.41950113379426,0.5,3/4,x,2,14,0
E5,45859.41043083901,46091.60997732426,232.19954648525163,0.5,3/4,x,2,14,0
E4,46091.60997732426,46347.02947845805,255.41950113378698,0.5,3/4,B,2,14,0
G5,46347.02947845805,46834.64852607709,487.6190476190459,0.5,3/4,x,2,15,0
E4,46834.64852607709,46857.86848072562,23.219954648528073,0.25,3/4,B,2,15,0
F4,46857.86848072562,46881.08843537415,23.219954648528073,0.25,3/4,B,2,15,0
G4,46881.08843537415,47159.727891156464,278.63945578231505,0.5,3/4,x,2,15,0
F4,47159.727891156464,47391.92743764172,232.1995464852589,0.5,3/4,x,2,15,0
E4,47391.92743764172,47647.34693877551,255.41950113378698,0.5,3/4,x,2,15,0
D4,47647.34693877551,47902.7664399093,255.41950113378698,0.5,3/4,x,2,15,0
A4,47902.7664399093,48227.84580498866,325.0793650793639,0.5,3/4,b,2,16,0
C♯5,48227.84580498866,48343.945578231294,116.09977324263309,0.25,3/4,x,2,16,0
E5,48343.945578231294,48506.48526077097,162.5396825396747,0.25,3/4,u,2,16,0
A4,48506.48526077097,48761.904761904756,255.41950113378698,0.5,3/4,b,2,16,0
D5,48761.904761904756,48854.78458049887,92.8798185941123,0.25,3/4,x,2,16,0
F5,48854.78458049887,48994.10430839002,139.3197278911539,0.25,3/4,u,2,16,0
A4,48994.10430839002,49249.52380952381,255.41950113378698,0.5,3/4,b,2,16,0
E5,49249.52380952381,49342.403628117914,92.87981859410502,0.25,3/4,x,2,16,0
G5,49342.403628117914,49713.922902494334,371.51927437642007,0.25,3/4,u,2,16,0
A4,49713.922902494334,49760.36281179138,46.43990929704887,0.5,3/4,b,2,17,0
F5,49760.36281179138,49876.46258503401,116.09977324262582,0.25,3/4,x,2,17,0
A5,49876.46258503401,49992.56235827664,116.09977324263309,0.25,3/4,u,2,17,0
A4,49992.56235827664,50271.20181405896,278.63945578231505,0.5,3/4,b,2,17,0
E5,50271.20181405896,50364.08163265306,92.87981859410502,0.25,3/4,x,2,17,0
G5,50364.08163265306,50712.380952380954,348.299319727892,0.25,3/4,u,2,17,0
A4,50712.380952380954,50782.04081632653,69.65986394557694,0.5,3/4,b,2,17,0
D5,50782.04081632653,50898.14058956916,116.09977324262582,0.25,3/4,x,2,17,0
F5,50898.14058956916,51037.46031746032,139.31972789116116,0.25,3/4,u,2,17,0
A4,51037.46031746032,51362.53968253968,325.0793650793639,0.5,3/4,b,2,18,0
C♯5,51362.53968253968,51501.859410430836,139.3197278911539,0.25,3/4,x,2,18,0
E5,51501.859410430836,51664.39909297052,162.53968253968196,0.25,3/4,u,2,18,0
A4,51664.39909297052,52082.358276643994,417.9591836734762,1.0,3/4,b,2,18,0
0,52082.358276643994,52848.616780045355,766.2585034013609,1.0,3/4,.,2,18,0
A5,52848.616780045355,53011.15646258504,162.53968253968196,0.25,3/4,x,2,19,0
G5,53011.15646258504,53150.47619047619,139.3197278911539,0.25,3/4,x,2,19,0
F5,53150.47619047619,53220.136054421775,69.65986394558422,0.25,3/4,x,2,19,0
E5,53220.136054421775,53359.45578231293,139.3197278911539,0.25,3/4,x,2,19,0
D5,53359.45578231293,53614.875283446716,255.41950113378698,0.5,3/4,x,2,19,0
F4,53614.875283446716,53847.07482993197,232.19954648525163,0.5,3/4,B,2,19,0
G4,53847.07482993197,54172.15419501134,325.0793650793712,0.5,3/4,B,2,19,0
E4,54172.15419501134,54288.25396825397,116.09977324263309,0.5,3/4,B,2,19,0
A5,54288.25396825397,54520.45351473923,232.1995464852589,0.25,3/4,x,2,20,0
G5,54520.45351473923,54659.773242630385,139.3197278911539,0.25,3/4,x,2,20,0
F5,54659.773242630385,54752.65306122449,92.87981859410502,0.25,3/4,x,2,20,0
E5,54752.65306122449,54915.19274376417,162.53968253968196,0.25,3/4,x,2,20,0
