Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,1253.8775510204082,1253.8775510204082,0,0,.,x,x,.
A4,1253.8775510204082,2507.7551020408164,1253.8775510204082,1.0,3/4,x,1,1,0
D4,2507.7551020408164,3250.7936507936506,743.0385487528342,0.5,3/4,B,1,2,0
D5,3250.7936507936506,3784.8526077097504,534.0589569160998,0.5,3/4,x,1,2,0
C♯5,3784.8526077097504,4202.81179138322,417.95918367346985,0.5,3/4,x,1,2,0
D5,4202.81179138322,4922.630385487528,719.8185941043075,0.5,3/4,x,1,2,0
F5,4922.630385487528,5061.950113378684,139.31972789115662,0.5,3/4,x,1,2,0
D5,5061.950113378684,5665.668934240362,603.7188208616781,0.5,3/4,x,1,2,0
B♭4,5665.668934240362,6246.167800453515,580.4988662131527,0.5,3/4,x,1,3,0
D5,6246.167800453515,6710.566893424036,464.39909297052054,0.5,3/4,x,1,3,0
C♯5,6710.566893424036,7151.746031746032,441.1791383219961,0.5,3/4,x,1,3,0
D5,7151.746031746032,7825.124716553288,673.3786848072559,0.5,3/4,x,1,3,0
F5,7825.124716553288,7987.664399092971,162.53968253968287,0.5,3/4,x,1,3,0
D5,7987.664399092971,8521.723356009072,534.0589569161011,0.5,3/4,x,1,3,0
F4,8521.723356009072,9125.442176870749,603.7188208616772,0.5,3/4,B,1,4,0
A5,9125.442176870749,9543.401360544218,417.95918367346894,0.5,3/4,x,1,4,0
G4,9543.401360544218,10031.020408163266,487.6190476190477,0.5,3/4,B,1,4,0
G5,10031.020408163266,10448.979591836734,417.95918367346894,0.5,3/4,x,1,4,0
A4,10448.979591836734,10866.938775510205,417.95918367347076,0.25,3/4,B,1,4,0
G5,10866.938775510205,11099.138321995464,232.1995464852589,0.25,3/4,x,1,4,0
F5,11099.138321995464,11284.897959183674,185.75963718821004,0.25,3/4,x,1,4,0
E5,11284.897959183674,11609.977324263038,325.0793650793639,0.25,3/4,x,1,4,0
F5,11609.977324263038,11726.07709750567,116.09977324263127,0.125,3/4,x,1,5,0
E5,11726.07709750567,12051.156462585033,325.0793650793639,0.125,3/4,x,1,5,0
D5,12051.156462585033,12933.514739229026,882.3582766439922,0.75,3/4,x,1,5,0
0,12933.514739229026,14117.732426303855,1184.2176870748299,1.0,3/4,.,1,5,0
A4,14117.732426303855,15441.269841269841,1323.5374149659856,1.0,3/4,x,1,5,0
D4,15441.269841269841,16184.308390022676,743.0385487528347,0.5,3/4,B,1,6,0
D5,16184.308390022676,16741.5873015873,557.2789115646247,0.5,3/4,x,1,6,0
C♯5,16741.5873015873,17159.546485260773,417.9591836734726,0.5,3/4,x,1,6,0
D5,17159.546485260773,17623.945578231294,464.39909297052145,0.5,3/4,x,1,6,0
F5,17623.945578231294,17763.26530612245,139.3197278911539,0.5,3/4,x,1,6,0
D5,17763.26530612245,18668.843537414963,905.5782312925148,0.5,3/4,x,1,6,0
G4,18668.843537414963,19319.0022675737,650.1587301587351,0.5,3/4,B,1,7,0
F5,19319.0022675737,19899.50113378685,580.4988662131509,0.5,3/4,x,1,7,0
E5,19899.50113378685,20224.580498866213,325.0793650793639,0.5,3/4,x,1,7,0
D5,20224.580498866213,20665.75963718821,441.179138321997,0.5,3/4,x,1,7,0
D6,20665.75963718821,21223.038548752837,557.2789115646265,0.5,3/4,x,1,7,0
F5,21223.038548752837,21780.31746031746,557.2789115646228,0.5,3/4,x,1,7,0
C5,21780.31746031746,22175.056689342404,394.7392290249445,0.25,3/4,x,1,8,0
D5,22175.056689342404,22384.03628117914,208.97959183673447,0.25,3/4,x,1,8,0
E5,22384.03628117914,22546.57596371882,162.53968253968196,0.25,3/4,x,1,8,0
F5,22546.57596371882,22848.43537414966,301.8594104308395,0.25,3/4,x,1,8,0
G5,22848.43537414966,23196.73469387755,348.299319727892,0.5,3/4,x,1,8,0
F5,23196.73469387755,24195.19274376417,998.4580498866198,1.0,3/4,x,1,8,0
E5,24195.19274376417,24752.471655328798,557.2789115646265,0.5,3/4,x,1,8,0
F4,24752.471655328798,25379.410430839,626.9387755102034,0.5,3/4,B,1,9,0
E5,25379.410430839,25890.249433106575,510.83900226757396,0.5,3/4,x,1,9,0
D5,25890.249433106575,26308.208616780044,417.95918367346894,0.5,3/4,x,1,9,0
C5,26308.208616780044,26911.927437641723,603.718820861679,0.5,3/4,x,1,9,0
C6,26911.927437641723,27376.326530612245,464.39909297052145,0.5,3/4,x,1,9,0
E5,27376.326530612245,27910.385487528343,534.0589569160984,0.5,3/4,x,1,9,0
B4,27910.385487528343,28305.124716553288,394.7392290249445,0.25,3/4,x,1,10,0
C5,28305.124716553288,28490.884353741498,185.75963718821004,0.25,3/4,x,1,10,0
D5,28490.884353741498,28676.643990929704,185.7596371882064,0.25,3/4,x,1,10,0
E5,28676.643990929704,28862.403628117914,185.75963718821004,0.25,3/4,x,1,10,0
F5,28862.403628117914,29442.902494331065,580.4988662131509,0.5,3/4,x,1,10,0
E5,29442.902494331065,30441.36054421769,998.4580498866235,1.0,3/4,x,1,10,0
D5,30441.36054421769,30975.419501133787,534.0589569160984,0.5,3/4,x,1,10,0
E4,30975.419501133787,31764.897959183676,789.478458049889,0.5,3/4,B,1,11,0
D5,31764.897959183676,32345.396825396827,580.4988662131509,0.5,3/4,x,1,11,0
C5,32345.396825396827,32809.79591836735,464.3990929705251,0.5,3/4,x,1,11,0
B4,32809.79591836735,33390.294784580496,580.4988662131436,0.5,3/4,x,1,11,0
B5,33390.294784580496,33715.37414965987,325.0793650793712,0.5,3/4,x,1,11,0
D5,33715.37414965987,34388.75283446712,673.3786848072559,0.5,3/4,x,1,11,0
C5,34388.75283446712,34551.2925170068,162.5396825396747,0.125,3/4,x,1,12,0
B4,34551.2925170068,34690.61224489796,139.31972789116116,0.125,3/4,x,1,12,0
A4,34690.61224489796,35410.43083900226,719.8185941043048,0.75,3/4,x,1,12,0
D5,35410.43083900226,35549.750566893425,139.31972789116116,0.125,3/4,x,1,12,0
C5,35549.750566893425,35642.63038548753,92.87981859410502,0.125,3/4,x,1,12,0
B4,35642.63038548753,36478.54875283447,835.9183673469379,0.75,3/4,x,1,12,0
E5,36478.54875283447,36617.86848072563,139.31972789116116,0.125,3/4,x,1,12,0
D5,36617.86848072563,36710.748299319726,92.87981859409774,0.125,3/4,x,1,12,0
C5,36710.748299319726,37639.54648526078,928.7981859410502,0.75,3/4,x,1,12,0
A5,37639.54648526078,39125.623582766435,1486.0770975056585,1.5,3/4,x,1,13,0
G5,39125.623582766435,39473.92290249433,348.299319727892,0.25,3/4,x,1,13,0
F5,39473.92290249433,39775.78231292517,301.8594104308431,0.25,3/4,x,1,13,0
E5,39775.78231292517,39891.882086167796,116.09977324262582,0.25,3/4,x,1,13,0
D5,39891.882086167796,40100.861678004534,208.9795918367381,0.25,3/4,x,1,13,0
C5,40100.861678004534,40240.18140589569,139.3197278911539,0.25,3/4,x,1,13,0
B4,40240.18140589569,40472.380952380954,232.19954648526618,0.25,3/4,x,1,13,0
A4,40472.380952380954,41029.65986394558,557.2789115646228,0.5,3/4,x,1,14,0
D♯4,41029.65986394558,41795.91836734694,766.2585034013609,0.5,3/4,x,1,14,0
E4,41795.91836734694,42771.15646258503,975.2380952380918,1.0,3/4,x,1,14,0
B4,42771.15646258503,44094.69387755102,1323.537414965991,1.0,3/4,x,1,14,0
A4,44094.69387755102,48343.945578231294,4249.251700680274,2.0,3/4,x,1,15,0
A4,48343.945578231294,48367.165532879815,23.219954648520797,1.0,3/4,x,1,1,1
D4,48367.165532879815,49156.643990929704,789.478458049889,0.5,3/4,B,1,2,1
D5,49156.643990929704,49737.142857142855,580.4988662131509,0.5,3/4,x,1,2,1
C♯5,49737.142857142855,50155.102040816324,417.95918367346894,0.5,3/4,x,1,2,1
D5,50155.102040816324,50735.60090702948,580.4988662131582,0.5,3/4,x,1,2,1
F5,50735.60090702948,51083.900226757374,348.299319727892,0.5,3/4,x,1,2,1
D5,51083.900226757374,51594.73922902495,510.83900226757396,0.5,3/4,x,1,2,1
B♭4,51594.73922902495,52244.897959183676,650.1587301587278,0.5,3/4,x,1,3,1
D5,52244.897959183676,52755.73696145125,510.83900226757396,0.5,3/4,x,1,3,1
C♯5,52755.73696145125,53104.03628117914,348.299319727892,0.5,3/4,x,1,3,1
D5,53104.03628117914,53591.65532879818,487.6190476190386,0.5,3/4,x,1,3,1
F5,53591.65532879818,53939.95464852607,348.299319727892,0.5,3/4,x,1,3,1
D5,53939.95464852607,54497.2335600907,557.2789115646301,0.5,3/4,x,1,3,1
F4,54497.2335600907,55077.73242630385,580.4988662131509,0.5,3/4,B,1,4,1
A5,55077.73242630385,55495.69160997732,417.95918367346894,0.5,3/4,x,1,4,1
G4,55495.69160997732,56006.5306122449,510.83900226757396,0.5,3/4,B,1,4,1
G5,56006.5306122449,56401.269841269845,394.73922902494814,0.5,3/4,x,1,4,1
A4,56401.269841269845,56796.009070294785,394.73922902494087,0.25,3/4,B,1,4,1
G5,56796.009070294785,57213.968253968254,417.95918367346894,0.25,3/4,x,1,4,1
F5,57213.968253968254,57492.60770975056,278.6394557823078,0.25,3/4,x,1,4,1
E5,57492.60770975056,57771.24716553288,278.63945578231505,0.25,3/4,x,1,4,1
F5,57771.24716553288,57957.00680272109,185.75963718821004,0.125,3/4,x,1,5,1
E5,57957.00680272109,57980.226757369615,23.219954648528073,0.125,3/4,x,1,5,1
D5,57980.226757369615,59326.98412698413,1346.7573696145118,0.75,3/4,x,1,5,1
0,59326.98412698413,60209.34240362812,882.358276643994,1.0,3/4,.,1,5,1
A4,60209.34240362812,61672.19954648526,1462.8571428571377,1.0,3/4,x,1,5,1
D4,61672.19954648526,62484.897959183676,812.6984126984171,0.5,3/4,B,1,6,1
D5,62484.897959183676,63042.1768707483,557.2789115646228,0.5,3/4,x,1,6,1
C♯5,63042.1768707483,63460.13605442177,417.95918367346894,0.5,3/4,x,1,6,1
D5,63460.13605442177,63901.315192743765,441.179138321997,0.5,3/4,x,1,6,1
F5,63901.315192743765,64040.63492063491,139.3197278911466,0.5,3/4,x,1,6,1
D5,64040.63492063491,64853.333333333336,812.6984126984244,0.5,3/4,x,1,6,1
G4,64853.333333333336,65480.272108843536,626.9387755101998,0.5,3/4,B,1,7,1
F5,65480.272108843536,65898.23129251701,417.9591836734762,0.5,3/4,x,1,7,1
E5,65898.23129251701,66292.97052154195,394.73922902494087,0.5,3/4,x,1,7,1
D5,66292.97052154195,66757.36961451247,464.3990929705178,0.5,3/4,x,1,7,1
