Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,812.6984126984127,812.6984126984127,0,0,.,x,x,.
0,812.6984126984127,835.9183673469388,23.21995464852614,0.5,3/4,.,1,1,0
F♯5,835.9183673469388,2275.5555555555557,1439.6371882086169,0.5,3/4,x,1,1,0
F♯5,2275.5555555555557,2298.7755102040815,23.2199546485258,1.5,3/4,x,1,2,0
C♯5,2298.7755102040815,2739.954648526077,441.17913832199565,0.5,3/4,x,1,2,0
A4,2739.954648526077,3041.814058956916,301.85941043083903,0.5,3/4,x,1,2,0
C♯5,3041.814058956916,3343.673469387755,301.85941043083903,0.5,3/4,x,1,2,0
F♯4,3343.673469387755,3784.8526077097504,441.1791383219952,0.5,3/4,x,1,3,0
A4,3784.8526077097504,4040.272108843538,255.41950113378743,0.5,3/4,x,1,3,0
C♯5,4040.272108843538,4318.91156462585,278.63945578231187,0.5,3/4,x,1,3,0
F♯5,4318.91156462585,4643.990929705215,325.07936507936574,0.5,3/4,x,1,3,0
A5,4643.990929705215,4783.310657596372,139.31972789115662,0.5,3/4,x,1,3,0
F♯5,4783.310657596372,4969.07029478458,185.75963718820822,0.5,3/4,x,1,3,0
B4,4969.07029478458,5317.369614512471,348.2993197278911,0.5,3/4,x,1,4,0
D5,5317.369614512471,5642.448979591837,325.07936507936574,0.5,3/4,x,1,4,0
F♯5,5642.448979591837,5781.768707482994,139.31972789115662,0.5,3/4,x,1,4,0
B5,5781.768707482994,5967.528344671202,185.75963718820822,0.5,3/4,x,1,4,0
D6,5967.528344671202,6153.28798185941,185.75963718820822,0.5,3/4,x,1,4,0
B5,6153.28798185941,6408.707482993197,255.41950113378698,0.5,3/4,x,1,4,0
E♯4,6408.707482993197,6757.006802721088,348.2993197278911,0.5,3/4,x,1,5,0
G♯4,6757.006802721088,6989.20634920635,232.19954648526164,0.5,3/4,x,1,5,0
C♯5,6989.20634920635,7221.40589569161,232.19954648525982,0.5,3/4,x,1,5,0
E♯5,7221.40589569161,7453.60544217687,232.19954648526073,0.5,3/4,x,1,5,0
G♯5,7453.60544217687,7639.3650793650795,185.75963718820913,0.5,3/4,x,1,5,0
B4,7639.3650793650795,7894.7845804988665,255.41950113378698,0.5,3/4,x,1,5,0
A4,7894.7845804988665,8335.963718820862,441.1791383219952,0.5,3/4,x,1,6,0
F♯5,8335.963718820862,8591.383219954649,255.41950113378698,0.5,3/4,x,1,6,0
G♯4,8591.383219954649,8846.802721088436,255.41950113378698,0.5,3/4,x,1,6,0
F♯5,8846.802721088436,9125.442176870749,278.63945578231323,0.5,3/4,x,1,6,0
C♯5,9125.442176870749,9311.201814058957,185.75963718820822,0.5,3/4,x,1,6,0
E♯5,9311.201814058957,9798.820861678005,487.6190476190477,0.5,3/4,x,1,6,0
F♯4,9798.820861678005,10936.598639455782,1137.7777777777774,1.0,3/4,x,1,7,0
0,10936.598639455782,11424.21768707483,487.6190476190477,0.5,3/4,.,1,7,0
A5,11424.21768707483,11772.51700680272,348.2993197278902,0.5,3/4,x,1,7,0
G♯5,11772.51700680272,12120.816326530612,348.299319727892,0.5,3/4,x,1,7,0
F♯5,12120.816326530612,12376.235827664399,255.41950113378698,0.5,3/4,x,1,7,0
E5,12376.235827664399,12747.755102040817,371.51927437641825,0.5,3/4,x,1,8,0
G♯4,12747.755102040817,13003.174603174602,255.41950113378516,0.5,3/4,x,1,8,0
A4,13003.174603174602,13281.814058956916,278.63945578231323,0.5,3/4,x,1,8,0
E5,13281.814058956916,13490.79365079365,208.97959183673447,0.5,3/4,x,1,8,0
F♯5,13490.79365079365,13699.773242630385,208.97959183673447,0.5,3/4,x,1,8,0
C♯5,13699.773242630385,13885.532879818595,185.75963718821004,0.5,3/4,x,1,8,0
D5,13885.532879818595,14257.052154195013,371.51927437641825,0.5,3/4,x,1,9,0
F♯4,14257.052154195013,14466.031746031746,208.97959183673265,0.5,3/4,x,1,9,0
G♯4,14466.031746031746,14907.21088435374,441.1791383219952,0.5,3/4,x,1,9,0
D5,14907.21088435374,14930.430839002269,23.219954648528073,0.5,3/4,x,1,9,0
E5,14930.430839002269,15092.97052154195,162.53968253968196,0.5,3/4,x,1,9,0
D5,15092.97052154195,15743.12925170068,650.1587301587297,0.5,3/4,x,1,9,0
C♯5,15743.12925170068,16230.748299319728,487.6190476190477,1.0,3/4,x,1,10,0
0,16230.748299319728,16532.60770975057,301.8594104308413,0.5,3/4,.,1,10,0
C♯5,16532.60770975057,16834.467120181405,301.85941043083585,0.5,3/4,x,1,10,0
B4,16834.467120181405,17089.886621315192,255.41950113378698,0.5,3/4,x,1,10,0
A4,17089.886621315192,17345.30612244898,255.41950113378698,0.5,3/4,x,1,10,0
B4,17345.30612244898,17809.7052154195,464.39909297052145,0.5,3/4,x,1,11,0
D♯5,17809.7052154195,18065.124716553288,255.41950113378698,0.5,3/4,x,1,11,0
E5,18065.124716553288,18297.324263038547,232.1995464852589,0.5,3/4,x,1,11,0
G♯5,18297.324263038547,18529.52380952381,232.19954648526254,0.5,3/4,x,1,11,0
C♯5,18529.52380952381,18738.503401360544,208.97959183673447,0.5,3/4,x,1,11,0
B4,18738.503401360544,18947.482993197278,208.97959183673447,0.5,3/4,x,1,11,0
A4,18947.482993197278,19365.442176870747,417.95918367346894,0.5,3/4,x,1,12,0
E5,19365.442176870747,19713.74149659864,348.299319727892,0.5,3/4,x,1,12,0
D♯5,19713.74149659864,19945.941043083898,232.1995464852589,0.5,3/4,x,1,12,0
F♯5,19945.941043083898,20085.26077097506,139.31972789116116,0.5,3/4,x,1,12,0
B4,20085.26077097506,20271.020408163266,185.7596371882064,0.5,3/4,x,1,12,0
A4,20271.020408163266,20990.839002267574,719.8185941043084,0.5,3/4,x,1,12,0
G♯4,20990.839002267574,21223.038548752837,232.19954648526254,1.0,3/4,x,1,13,0
0,21223.038548752837,21733.87755102041,510.83900226757396,0.5,3/4,.,1,13,0
E5,21733.87755102041,22082.1768707483,348.29931972788836,0.5,3/4,u,1,13,0
C♯5,22082.1768707483,22360.816326530614,278.63945578231505,0.5,3/4,u,1,13,0
