Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,998.4580498866213,998.4580498866213,0,0,.,x,x,.
D4,998.4580498866213,2368.4353741496598,1369.9773242630386,1.5,4/4,x,1,1,0
D5,2368.4353741496598,2647.074829931973,278.63945578231323,0.25,4/4,x,1,1,0
E5,2647.074829931973,3645.532879818594,998.4580498866212,0.25,4/4,x,1,1,0
E5,3645.532879818594,3668.7528344671205,23.219954648526254,1.5,4/4,x,1,1,0
D5,3668.7528344671205,3738.412698412699,69.65986394557831,0.25,4/4,x,1,1,0
E5,3738.412698412699,3924.172335600907,185.75963718820822,0.25,4/4,x,1,1,0
D4,3924.172335600907,5224.489795918367,1300.3174603174602,1.5,4/4,x,1,2,0
F♯5,5224.489795918367,5247.7097505668935,23.219954648526254,0.25,4/4,x,1,2,0
G5,5247.7097505668935,5270.929705215419,23.219954648525345,0.25,4/4,x,1,2,0
G5,5270.929705215419,5294.149659863946,23.219954648527164,1.5,4/4,x,1,2,0
F♯5,5294.149659863946,5387.02947845805,92.87981859410411,0.25,4/4,x,1,2,0
G5,5387.02947845805,5456.689342403628,69.65986394557785,0.25,4/4,x,1,2,0
D4,5456.689342403628,5479.909297052154,23.219954648526254,1.0,4/4,x,1,3,0
A5,5479.909297052154,8428.843537414967,2948.9342403628125,0.75,4/4,x,1,3,0
F♯4,8428.843537414967,8591.383219954649,162.53968253968196,0.25,4/4,B,1,3,0
G5,8591.383219954649,9264.761904761905,673.3786848072559,0.75,4/4,x,1,3,0
E4,9264.761904761905,9450.521541950113,185.75963718820822,0.25,4/4,B,1,3,0
F♯5,9450.521541950113,10147.120181405895,696.5986394557822,0.75,4/4,x,1,3,0
D4,10147.120181405895,10332.879818594105,185.75963718821004,0.25,4/4,B,1,3,0
E5,10332.879818594105,11238.45804988662,905.5782312925148,1.0,4/4,x,1,4,0
A4,11238.45804988662,12004.716553287983,766.2585034013628,1.0,4/4,x,1,4,0
0,12004.716553287983,12422.675736961452,417.95918367346894,0.125,4/4,.,1,4,0
A4,12422.675736961452,12631.655328798186,208.97959183673447,0.125,4/4,x,1,4,0
B4,12631.655328798186,12701.315192743763,69.65986394557694,0.125,4/4,x,1,4,0
C♯5,12701.315192743763,12747.755102040817,46.43990929705433,0.125,4/4,x,1,4,0
D5,12747.755102040817,12840.63492063492,92.8798185941032,0.125,4/4,x,1,4,0
E5,12840.63492063492,12887.074829931973,46.43990929705251,0.125,4/4,x,1,4,0
F♯5,12887.074829931973,13003.174603174602,116.09977324262945,0.125,4/4,x,1,4,0
G5,13003.174603174602,13026.39455782313,23.219954648528073,0.125,4/4,x,1,4,0
A5,13026.39455782313,13792.65306122449,766.2585034013591,0.75,4/4,x,1,4,0
G5,13792.65306122449,13955.192743764172,162.53968253968196,0.25,4/4,x,1,4,0
F♯5,13955.192743764172,14744.671201814059,789.4784580498872,0.75,4/4,x,1,5,0
C♯5,14744.671201814059,14930.430839002269,185.75963718821004,0.25,4/4,x,1,5,0
D5,14930.430839002269,16416.507936507936,1486.0770975056676,1.0,4/4,x,1,5,0
0,16416.507936507936,17089.886621315192,673.3786848072559,0.125,4/4,.,1,5,0
B4,17089.886621315192,17113.10657596372,23.219954648528073,0.125,4/4,x,1,5,0
