Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,1207.4376417233561,1207.4376417233561,0,0,.,x,x,.
A4,1207.4376417233561,2554.1950113378684,1346.7573696145123,1.0,3/4,x,1,1,0
C5,2554.1950113378684,4063.492063492063,1509.2970521541947,1.0,3/4,x,1,1,0
E5,4063.492063492063,5619.22902494331,1555.7369614512468,1.0,3/4,x,1,1,0
F4,5619.22902494331,7407.165532879819,1787.9365079365089,1.0,3/4,x,1,2,0
0,7407.165532879819,7941.224489795919,534.0589569161002,0.25,3/4,.,1,2,0
E5,7941.224489795919,8219.86394557823,278.6394557823114,0.25,3/4,x,1,2,0
D5,8219.86394557823,8452.063492063493,232.19954648526254,0.25,3/4,x,1,2,0
C♯5,8452.063492063493,8661.043083900227,208.97959183673447,0.25,3/4,x,1,2,0
D5,8661.043083900227,9009.342403628118,348.2993197278902,0.25,3/4,x,1,2,0
F5,9009.342403628118,9148.662131519273,139.3197278911557,0.25,3/4,x,1,2,0
A5,9148.662131519273,9334.421768707482,185.75963718820822,0.25,3/4,x,1,2,0
D6,9334.421768707482,9682.721088435374,348.299319727892,0.25,3/4,x,1,2,0
G4,9682.721088435374,11052.698412698413,1369.97732426304,1.0,3/4,x,1,3,0
B4,11052.698412698413,12306.57596371882,1253.8775510204068,1.0,3/4,x,1,3,0
D5,12306.57596371882,13931.972789115645,1625.396825396825,1.0,3/4,x,1,3,0
E4,13931.972789115645,15557.369614512472,1625.396825396827,1.0,3/4,x,1,4,0
0,15557.369614512472,16114.648526077097,557.2789115646247,0.25,3/4,.,1,4,0
D5,16114.648526077097,16625.48752834467,510.83900226757396,0.25,3/4,x,1,4,0
C5,16625.48752834467,16811.24716553288,185.75963718821004,0.25,3/4,x,1,4,0
B4,16811.24716553288,16997.006802721087,185.7596371882064,0.25,3/4,x,1,4,0
C5,16997.006802721087,17414.96598639456,417.9591836734726,0.25,3/4,x,1,4,0
E5,17414.96598639456,17577.50566893424,162.53968253967832,0.25,3/4,x,1,4,0
G5,17577.50566893424,17809.7052154195,232.19954648526254,0.25,3/4,x,1,4,0
C6,17809.7052154195,18250.884353741498,441.179138321997,0.25,3/4,x,1,4,0
F4,18250.884353741498,19690.52154195011,1439.6371882086132,1.0,3/4,x,1,5,0
A4,19690.52154195011,20921.179138321997,1230.657596371886,1.0,3/4,x,1,5,0
C5,20921.179138321997,22430.47619047619,1509.2970521541938,1.0,3/4,x,1,5,0
D4,22430.47619047619,23405.714285714286,975.2380952380954,0.25,3/4,x,1,6,0
C5,23405.714285714286,23777.233560090703,371.51927437641643,0.25,3/4,x,1,6,0
B4,23777.233560090703,24032.65306122449,255.41950113378698,0.25,3/4,x,1,6,0
A4,24032.65306122449,24311.2925170068,278.6394557823114,0.25,3/4,x,1,6,0
C5,24311.2925170068,24682.81179138322,371.51927437642007,0.25,3/4,x,1,6,0
A4,24682.81179138322,24961.451247165536,278.63945578231505,0.25,3/4,x,1,6,0
G♯4,24961.451247165536,25286.5306122449,325.0793650793639,0.25,3/4,x,1,6,0
A4,25286.5306122449,25472.290249433107,185.7596371882064,0.25,3/4,x,1,6,0
G♯4,25472.290249433107,25727.709750566893,255.41950113378698,0.25,3/4,x,1,6,0
A4,25727.709750566893,25913.469387755104,185.75963718821004,0.25,3/4,x,1,6,0
G♯4,25913.469387755104,26145.668934240362,232.1995464852589,0.25,3/4,x,1,6,0
A4,26145.668934240362,26493.968253968254,348.299319727892,0.25,3/4,x,1,6,0
E4,26493.968253968254,27213.786848072563,719.8185941043084,0.25,3/4,x,1,7,0
A4,27213.786848072563,27492.426303854874,278.6394557823114,0.25,3/4,x,1,7,0
G♯4,27492.426303854874,27724.625850340137,232.19954648526254,0.25,3/4,x,1,7,0
A4,27724.625850340137,27980.045351473924,255.41950113378698,0.25,3/4,x,1,7,0
C5,27980.045351473924,28444.44444444444,464.3990929705178,0.25,3/4,x,1,7,0
A4,28444.44444444444,28769.523809523813,325.0793650793712,0.25,3/4,x,1,7,0
G♯4,28769.523809523813,29048.163265306124,278.6394557823114,0.25,3/4,x,1,7,0
A4,29048.163265306124,29257.142857142855,208.97959183673083,0.25,3/4,x,1,7,0
G♯4,29257.142857142855,29489.342403628118,232.19954648526254,0.25,3/4,x,1,7,0
A4,29489.342403628118,29698.321995464852,208.97959183673447,0.25,3/4,x,1,7,0
G♯4,29698.321995464852,29907.30158730159,208.9795918367381,0.25,3/4,x,1,7,0
A4,29907.30158730159,30232.380952380954,325.0793650793639,0.25,3/4,x,1,7,0
F4,30232.380952380954,30720.0,487.6190476190459,0.25,3/4,x,1,8,0
A4,30720.0,30998.639455782315,278.63945578231505,0.25,3/4,x,1,8,0
D5,30998.639455782315,31277.278911564626,278.6394557823114,0.25,3/4,x,1,8,0
F4,31277.278911564626,31579.138321995466,301.8594104308395,0.25,3/4,x,1,8,0
A4,31579.138321995466,31857.777777777777,278.6394557823114,0.25,3/4,x,1,8,0
D5,31857.777777777777,32089.97732426304,232.19954648526254,0.25,3/4,x,1,8,0
F5,32089.97732426304,32322.176870748302,232.19954648526254,0.25,3/4,x,1,8,0
A4,32322.176870748302,32554.37641723356,232.1995464852589,0.25,3/4,x,1,8,0
D5,32554.37641723356,32833.01587301587,278.6394557823114,0.25,3/4,x,1,8,0
F5,32833.01587301587,33018.77551020408,185.75963718821004,0.25,3/4,x,1,8,0
A5,33018.77551020408,33320.634920634926,301.8594104308431,0.25,3/4,x,1,8,0
D5,33320.634920634926,33692.15419501134,371.5192743764128,0.25,3/4,x,1,8,0
F5,33692.15419501134,33970.793650793654,278.63945578231505,0.25,3/4,x,1,9,0
A5,33970.793650793654,34179.773242630385,208.97959183673083,0.25,3/4,x,1,9,0
D6,34179.773242630385,34458.4126984127,278.63945578231505,0.25,3/4,x,1,9,0
F5,34458.4126984127,34690.61224489796,232.1995464852589,0.25,3/4,x,1,9,0
A5,34690.61224489796,34946.031746031746,255.41950113378698,0.25,3/4,x,1,9,0
D5,34946.031746031746,35201.45124716553,255.41950113378698,0.25,3/4,x,1,9,0
F5,35201.45124716553,35433.65079365079,232.1995464852589,0.25,3/4,x,1,9,0
A4,35433.65079365079,35944.489795918365,510.83900226757396,0.25,3/4,x,1,9,0
D5,35944.489795918365,37477.00680272109,1532.5170068027219,1.0,3/4,x,1,9,0
0,37477.00680272109,38614.78458049886,1137.7777777777737,0.5,3/4,.,1,10,0
D4,38614.78458049886,39543.58276643991,928.7981859410502,0.5,3/4,x,1,10,0
A4,39543.58276643991,40913.56009070295,1369.97732426304,1.5,3/4,x,1,10,0
G♯4,40913.56009070295,41076.09977324263,162.53968253968196,0.25,3/4,x,1,10,0
A4,41076.09977324263,41261.859410430836,185.75963718820276,0.25,3/4,x,1,10,0
G♯4,41261.859410430836,42051.337868480725,789.478458049889,0.25,3/4,x,1,11,0
D♯5,42051.337868480725,42422.85714285714,371.5192743764128,0.25,3/4,x,1,11,0
E5,42422.85714285714,42678.276643990925,255.41950113378698,0.25,3/4,x,1,11,0
B4,42678.276643990925,42910.47619047619,232.19954648526618,0.25,3/4,x,1,11,0
G♯4,42910.47619047619,43305.21541950113,394.73922902494087,0.25,3/4,x,1,11,0
A4,43305.21541950113,43607.074829931975,301.8594104308431,0.25,3/4,x,1,11,0
B4,43607.074829931975,43908.93424036281,301.85941043083585,0.25,3/4,x,1,11,0
G♯4,43908.93424036281,44651.97278911564,743.0385487528329,0.25,3/4,x,1,11,0
E4,44651.97278911564,48227.84580498866,3575.8730158730177,1.0,3/4,x,1,11,0
0,48227.84580498866,50689.160997732426,2461.315192743765,0,0,.,x,x,.
0,50689.160997732426,50712.380952380954,23.219954648528073,0.5,3/4,.,2,12,0
C5,50712.380952380954,50828.48072562359,116.09977324263309,0.25,3/4,u,2,12,0
D5,50828.48072562359,50991.02040816327,162.53968253968196,0.25,3/4,u,2,12,0
E5,50991.02040816327,51153.560090702944,162.5396825396747,0.5,3/4,u,2,12,0
G♯4,51153.560090702944,51385.75963718821,232.19954648526618,0.5,3/4,b,2,12,0
A4,51385.75963718821,51594.73922902495,208.9795918367381,0.5,3/4,b,2,12,0
F5,51594.73922902495,51803.71882086168,208.97959183673083,0.5,3/4,u,2,12,0
G♯4,51803.71882086168,52198.45804988662,394.73922902494087,0.5,3/4,B,2,13,0
F5,52198.45804988662,52407.43764172336,208.9795918367381,0.5,3/4,u,2,13,0
E5,52407.43764172336,52662.857142857145,255.41950113378698,0.5,3/4,u,2,13,0
F♯4,52662.857142857145,52848.616780045355,185.75963718821004,0.5,3/4,B,2,13,0
G4,52848.616780045355,53080.81632653061,232.19954648525163,0.5,3/4,B,2,13,0
E5,53080.81632653061,53289.795918367345,208.9795918367381,0.5,3/4,u,2,13,0
F♯4,53289.795918367345,53661.315192743765,371.51927437642007,0.5,3/4,B,2,14,0
E5,53661.315192743765,53893.514739229024,232.1995464852589,0.5,3/4,u,2,14,0
D5,53893.514739229024,54102.494331065755,208.97959183673083,0.5,3/4,u,2,14,0
E4,54102.494331065755,54288.25396825397,185.7596371882173,0.5,3/4,B,2,14,0
F4,54288.25396825397,54543.67346938776,255.41950113378698,0.5,3/4,B,2,14,0
D5,54543.67346938776,54775.87301587302,232.1995464852589,0.5,3/4,u,2,14,0
E4,54775.87301587302,54984.85260770975,208.97959183673083,0.25,3/4,B,2,15,0
D5,54984.85260770975,55124.17233560091,139.31972789116116,0.25,3/4,u,2,15,0
C5,55124.17233560091,55170.61224489796,46.43990929704887,0.25,3/4,u,2,15,0
B4,55170.61224489796,55263.49206349206,92.87981859410502,0.25,3/4,u,2,15,0
C5,55263.49206349206,55472.471655328794,208.97959183673083,0.5,3/4,u,2,15,0
A4,55472.471655328794,55658.23129251701,185.7596371882173,0.5,3/4,x,2,15,0
E4,55658.23129251701,55936.87074829932,278.6394557823078,0.5,3/4,B,2,15,0
G♯5,55936.87074829932,56192.29024943311,255.41950113378698,0.5,3/4,u,2,15,0
A4,56192.29024943311,56517.36961451248,325.0793650793712,0.5,3/4,B,2,16,0
A5,56517.36961451248,56633.469387755096,116.09977324261854,0.25,3/4,u,2,16,0
G♯5,56633.469387755096,56656.68934240363,23.21995464853535,0.25,3/4,u,2,16,0
A5,56656.68934240363,56935.32879818594,278.6394557823078,0.5,3/4,u,2,16,0
E5,56935.32879818594,57121.08843537415,185.75963718821004,0.5,3/4,u,2,16,0
A5,57121.08843537415,57330.06802721089,208.9795918367381,0.5,3/4,u,2,16,0
C6,57330.06802721089,57585.487528344675,255.41950113378698,0.5,3/4,u,2,16,0
B4,57585.487528344675,57840.90702947846,255.41950113378698,0.5,3/4,B,2,17,0
B5,57840.90702947846,58049.88662131519,208.97959183673083,0.5,3/4,u,2,17,0
C♯5,58049.88662131519,58282.08616780045,232.1995464852589,0.5,3/4,B,2,17,0
A5,58282.08616780045,58491.06575963719,208.9795918367381,0.5,3/4,u,2,17,0
D♯5,58491.06575963719,58723.26530612245,232.1995464852589,0.5,3/4,B,2,17,0
F♯5,58723.26530612245,58978.684807256235,255.41950113378698,0.5,3/4,u,2,17,0
E4,58978.684807256235,59396.643990929704,417.95918367346894,0.5,3/4,b,2,18,0
G5,59396.643990929704,59489.52380952381,92.87981859410502,0.25,3/4,u,2,18,0
A5,59489.52380952381,59559.183673469386,69.65986394557694,0.25,3/4,u,2,18,0
B5,59559.183673469386,59768.163265306124,208.9795918367381,0.5,3/4,u,2,18,0
D♯5,59768.163265306124,60000.36281179138,232.1995464852589,0.5,3/4,b,2,18,0
E5,60000.36281179138,60186.122448979586,185.75963718820276,0.5,3/4,b,2,18,0
C6,60186.122448979586,60418.32199546485,232.19954648526618,0.5,3/4,u,2,18,0
D♯5,60418.32199546485,60696.96145124716,278.6394557823078,0.5,3/4,B,2,19,0
C6,60696.96145124716,60929.160997732426,232.19954648526618,0.5,3/4,u,2,19,0
B5,60929.160997732426,61114.920634920636,185.75963718821004,0.5,3/4,u,2,19,0
C♯5,61114.920634920636,61347.1201814059,232.19954648526618,0.5,3/4,B,2,19,0
D5,61347.1201814059,61556.099773242626,208.97959183672356,0.5,3/4,B,2,19,0
B5,61556.099773242626,61788.29931972789,232.19954648526618,0.5,3/4,u,2,19,0
C♯5,61788.29931972789,62043.71882086168,255.41950113378698,0.5,3/4,B,2,20,0
B5,62043.71882086168,62368.79818594104,325.0793650793639,0.5,3/4,u,2,20,0
A5,62368.79818594104,62461.67800453515,92.87981859410502,0.5,3/4,u,2,20,0
B4,62461.67800453515,62670.65759637188,208.97959183673083,0.5,3/4,B,2,20,0
C5,62670.65759637188,62879.63718820862,208.9795918367381,0.5,3/4,B,2,20,0
A5,62879.63718820862,63111.836734693876,232.1995464852589,0.5,3/4,u,2,20,0
B4,63111.836734693876,63274.376417233565,162.53968253968924,0.25,3/4,B,2,21,0
A5,63274.376417233565,63367.25623582767,92.87981859410502,0.25,3/4,u,2,21,0
G5,63367.25623582767,63460.13605442177,92.87981859409774,0.25,3/4,u,2,21,0
F♯5,63460.13605442177,63506.575963718824,46.43990929705615,0.25,3/4,u,2,21,0
G5,63506.575963718824,63738.775510204076,232.19954648525163,0.5,3/4,u,2,21,0
E5,63738.775510204076,63947.755102040814,208.9795918367381,0.5,3/4,u,2,21,0
B4,63947.755102040814,64179.95464852608,232.19954648526618,0.5,3/4,B,2,21,0
D♯5,64179.95464852608,64388.93424036282,208.9795918367381,0.5,3/4,u,2,21,0
E4,64388.93424036282,64667.573696145126,278.6394557823078,0.5,3/4,B,2,22,0
E5,64667.573696145126,64830.113378684815,162.53968253968924,0.25,3/4,u,2,22,0
D♯5,64830.113378684815,64946.21315192744,116.09977324262582,0.25,3/4,u,2,22,0
E5,64946.21315192744,65201.63265306123,255.41950113378698,0.5,3/4,u,2,22,0
B4,65201.63265306123,65433.83219954649,232.1995464852589,0.5,3/4,u,2,22,0
